,car_id,date_time,lat,lon,work_mode,mileage,speed,avg_fuel_consumption,system_mode,grid
26,e2140,2017-01-31 11:47:29,31.201076,121.392568,ws,50642.0,0.0,,x0,26.0
79,e2140,2017-01-31 14:29:07,31.192002,121.361472,ws,50698.0,0.0,,x0,13.0
240,e2140,2017-01-31 11:47:24,31.2011,121.3926,ws,50642.0,0.0,,x0,26.0
275,e2140,2017-01-31 13:43:43,31.201538,121.393952,ws,50687.0,0.0,,x0,26.0
297,e2140,2017-01-31 14:28:41,31.191998,121.36146399999998,ws,50698.0,0.0,,x0,13.0
498,e2140,2017-01-31 14:28:57,31.192,121.361472,ws,50698.0,0.0,,x0,13.0
499,e2140,2017-01-31 14:29:26,31.192004,121.36146399999998,ws,50698.0,0.0,,x0,13.0
713,e2140,2017-01-31 14:29:31,31.192006,121.361456,ws,50698.0,0.0,,x0,13.0
926,e2140,2017-01-31 14:28:52,31.192,121.36146399999998,ws,50698.0,0.0,,x0,13.0
927,e2140,2017-01-31 14:29:36,31.192008,121.361456,ws,50698.0,0.0,,x0,13.0
1095,e2140,2017-01-31 13:43:33,31.201536,121.393952,ws,50687.0,0.0,,x0,26.0
1096,e2140,2017-01-31 13:43:38,31.201538,121.393952,ws,50687.0,0.0,,x0,26.0
1114,e2140,2017-01-31 14:30:32,31.192090000000004,121.364224,ws,50699.0,0.0,,x0,13.0
1115,e2140,2017-01-31 14:30:50,31.1921,121.364224,ws,50699.0,0.0,,x0,13.0
1116,e2140,2017-01-31 14:31:05,31.192102,121.36421599999998,ws,50699.0,0.0,,x0,13.0
1117,e2140,2017-01-31 14:30:45,31.192098,121.364224,ws,50699.0,0.0,,x0,13.0
1304,e2140,2017-01-31 14:30:17,31.192088,121.36421599999998,ws,50699.0,0.0,,x0,13.0
1305,e2140,2017-01-31 14:31:00,31.1921,121.36421599999998,ws,50699.0,0.0,,x0,13.0
1306,e2140,2017-01-31 14:29:21,31.192002,121.361472,ws,50698.0,0.0,,x0,13.0
1514,e2140,2017-01-31 14:30:27,31.192090000000004,121.364224,ws,50699.0,0.0,,x0,13.0
1693,e2140,2017-01-31 14:28:47,31.192,121.36146399999998,ws,50698.0,0.0,,x0,13.0
1694,e2140,2017-01-31 14:29:02,31.192002,121.361472,ws,50698.0,0.0,,x0,13.0
1836,e2140,2017-01-31 11:47:34,31.201106,121.392592,ws,50642.0,0.0,,x0,26.0
1875,e2140,2017-01-31 14:30:22,31.192090000000004,121.36421599999998,ws,50699.0,0.0,,x0,13.0
1876,e2140,2017-01-31 14:30:55,31.1921,121.36421599999998,ws,50699.0,0.0,,x0,13.0
2618,e15134,2017-01-31 00:45:59,31.246544,121.46671200000002,ws,113279.0,0.0,9.0,x0,19.0
2648,e15134,2017-01-31 02:33:24,31.277226,121.479584,ws,113330.0,0.0,9.0,x0,47.0
2718,e15134,2017-01-31 10:54:14,31.23727,121.405632,ws,113462.0,0.0,9.0,x0,28.0
2719,e15134,2017-01-31 10:53:29,31.237274,121.405632,ws,113462.0,0.0,9.0,x0,28.0
2749,e15134,2017-01-31 13:00:45,31.247486,121.466456,ws,113520.0,0.0,9.0,x0,19.0
2750,e15134,2017-01-31 13:01:00,31.247486,121.466456,ws,113520.0,0.0,9.0,x0,19.0
2805,e15134,2017-01-31 00:44:31,31.245064000000006,121.466912,ws,113278.0,0.0,9.0,x0,19.0
2806,e15134,2017-01-31 00:44:25,31.24502,121.466912,ws,113278.0,0.0,9.0,x0,19.0
2807,e15134,2017-01-31 00:45:39,31.246514,121.46672,ws,113279.0,0.0,9.0,x0,19.0
2834,e15134,2017-01-31 02:33:19,31.277224,121.479584,ws,113330.0,0.0,9.0,x0,47.0
2911,e15134,2017-01-31 10:21:59,31.228626,121.441584,ws,113452.0,0.0,9.0,x0,35.0
2945,e15134,2017-01-31 13:00:55,31.247484000000004,121.466456,ws,113520.0,0.0,9.0,x0,19.0
3065,e15134,2017-01-31 10:21:49,31.22863,121.441528,ws,113452.0,0.0,9.0,x0,35.0
3070,e15134,2017-01-31 10:53:34,31.237272,121.405632,ws,113462.0,0.0,9.0,x0,28.0
3098,e15134,2017-01-31 13:01:19,31.247488,121.46648,ws,113520.0,0.0,9.0,x0,19.0
3143,e15134,2017-01-31 00:45:19,31.246444,121.46672,ws,113279.0,0.0,9.0,x0,19.0
3144,e15134,2017-01-31 00:45:54,31.246540000000003,121.46672,ws,113279.0,0.0,9.0,x0,19.0
3145,e15134,2017-01-31 00:45:09,31.246398,121.466728,ws,113279.0,0.0,9.0,x0,19.0
3163,e15134,2017-01-31 01:37:15,31.292908,121.436368,ws,113298.0,70.2,9.0,x0,18.0
3164,e15134,2017-01-31 01:37:20,31.292756,121.435392,ws,113298.0,65.75,9.0,x0,18.0
3172,e15134,2017-01-31 02:33:35,31.277226,121.479576,ws,113330.0,0.0,9.0,x0,47.0
3187,e15134,2017-01-31 03:13:20,31.30496,121.50988,ws,113344.0,0.0,9.0,x0,50.0
3188,e15134,2017-01-31 03:13:05,31.304928000000004,121.50988,ws,113344.0,0.0,9.0,x0,50.0
3189,e15134,2017-01-31 03:13:10,31.304946,121.50988,ws,113344.0,0.0,9.0,x0,50.0
3190,e15134,2017-01-31 03:13:15,31.30495,121.50988,ws,113344.0,0.0,9.0,x0,50.0
3234,e15134,2017-01-31 10:21:44,31.228618,121.441488,ws,113452.0,0.0,9.0,x0,35.0
3237,e15134,2017-01-31 10:53:38,31.237272,121.405632,ws,113462.0,0.0,9.0,x0,28.0
3238,e15134,2017-01-31 10:54:03,31.237274,121.405632,ws,113462.0,0.0,9.0,x0,28.0
3239,e15134,2017-01-31 10:53:43,31.237268,121.405632,ws,113462.0,0.0,9.0,x0,28.0
3240,e15134,2017-01-31 10:53:23,31.237276,121.405632,ws,113462.0,0.0,9.0,x0,28.0
3275,e15134,2017-01-31 13:00:50,31.247484000000004,121.466456,ws,113520.0,0.0,9.0,x0,19.0
3427,e15134,2017-01-31 10:21:54,31.228626,121.441552,ws,113452.0,0.0,9.0,x0,35.0
3432,e15134,2017-01-31 10:53:53,31.237266,121.405632,ws,113462.0,0.0,9.0,x0,28.0
3433,e15134,2017-01-31 10:53:48,31.237266,121.405632,ws,113462.0,0.0,9.0,x0,28.0
3463,e15134,2017-01-31 13:00:35,31.247502,121.466472,ws,113520.0,0.0,9.0,x0,19.0
3464,e15134,2017-01-31 13:01:14,31.247488,121.466472,ws,113520.0,0.0,9.0,x0,19.0
3516,e15134,2017-01-31 00:45:44,31.246524,121.46672,ws,113279.0,0.0,9.0,x0,19.0
3517,e15134,2017-01-31 00:45:34,31.246504,121.46672,ws,113279.0,0.0,9.0,x0,19.0
3518,e15134,2017-01-31 00:45:14,31.24642,121.46672,ws,113279.0,0.0,9.0,x0,19.0
3529,e15134,2017-01-31 02:33:14,31.277224,121.479584,ws,113330.0,0.0,9.0,x0,47.0
3606,e15134,2017-01-31 10:53:18,31.237282,121.405632,ws,113462.0,0.0,9.0,x0,28.0
3635,e15134,2017-01-31 13:00:40,31.247494,121.466464,ws,113520.0,0.0,9.0,x0,19.0
3695,e15134,2017-01-31 00:46:05,31.246544,121.46671200000002,ws,113279.0,0.0,9.0,x0,19.0
3815,e15134,2017-01-31 13:00:25,31.24751,121.466464,ws,113520.0,0.0,9.0,x0,19.0
3816,e15134,2017-01-31 13:00:30,31.24751,121.46648,ws,113520.0,0.0,9.0,x0,19.0
3866,e15134,2017-01-31 00:46:10,31.246546,121.46672,ws,113279.0,0.0,9.0,x0,19.0
3900,e15134,2017-01-31 03:13:00,31.304922,121.509888,ws,113344.0,0.0,9.0,x0,50.0
3963,e15134,2017-01-31 10:53:58,31.237276,121.405632,ws,113462.0,0.0,9.0,x0,28.0
4046,e15134,2017-01-31 00:45:49,31.246534000000004,121.46672,ws,113279.0,0.0,9.0,x0,19.0
4057,e15134,2017-01-31 01:15:06,31.282264,121.478624,ws,113287.0,0.0,9.0,x0,48.0
4134,e15134,2017-01-31 10:22:09,31.228620000000006,121.441608,ws,113452.0,0.0,9.0,x0,35.0
4137,e15134,2017-01-31 10:54:08,31.237272,121.405632,ws,113462.0,0.0,9.0,x0,28.0
4224,e15134,2017-01-31 01:37:10,31.293092,121.43741599999998,ws,113298.0,74.98,9.0,x0,18.0
4236,e15134,2017-01-31 02:33:30,31.277226,121.479584,ws,113330.0,0.0,9.0,x0,47.0
4290,e15134,2017-01-31 10:22:18,31.228674,121.441608,ws,113452.0,0.0,9.0,x0,35.0
4291,e15134,2017-01-31 10:21:34,31.228620000000006,121.441456,ws,113452.0,0.0,9.0,x0,35.0
4292,e15134,2017-01-31 10:22:04,31.228618,121.4416,ws,113452.0,0.0,9.0,x0,35.0
4293,e15134,2017-01-31 10:21:39,31.228616,121.441472,ws,113452.0,0.0,9.0,x0,35.0
4294,e15134,2017-01-31 10:22:14,31.228646,121.441616,ws,113452.0,0.0,9.0,x0,35.0
4328,e15134,2017-01-31 13:03:02,31.24541,121.466728,ws,113520.0,0.0,9.0,x0,19.0
4384,e13271,2017-01-31 12:35:58,31.25548,121.431712,ws,77724.0,0.0,8.5,x0,33.0
4402,e13271,2017-01-31 13:58:28,31.205292,121.404112,ws,77768.0,0.0,8.5,x0,27.0
4546,e13271,2017-01-31 12:35:38,31.255484000000006,121.431704,ws,77724.0,0.0,8.5,x0,33.0
4618,e13271,2017-01-31 17:56:25,31.235012,121.456744,ws,77865.0,0.0,8.5,x0,40.0
4637,e13271,2017-01-31 20:06:37,31.265216,121.485936,ws,77902.0,0.0,8.5,x0,9.0
4660,e13271,2017-01-31 21:31:02,31.27997,121.476472,ws,77925.0,0.0,8.5,x0,47.0
4690,e13271,2017-01-31 12:35:48,31.255484000000006,121.431704,ws,77724.0,0.0,8.5,x0,33.0
4696,e13271,2017-01-31 12:40:42,31.261752,121.453848,ws,77726.0,0.0,8.5,x0,38.0
4712,e13271,2017-01-31 13:58:23,31.205294,121.404112,ws,77768.0,0.0,8.5,x0,27.0
4806,e13271,2017-01-31 20:06:47,31.2652,121.48596,ws,77902.0,0.0,8.5,x0,9.0
4807,e13271,2017-01-31 20:07:22,31.265176,121.485928,ws,77902.0,0.0,8.5,x0,9.0
4808,e13271,2017-01-31 20:07:40,31.26516,121.485944,ws,77902.0,0.0,8.5,x0,9.0
4826,e13271,2017-01-31 21:10:20,31.260654,121.450232,ws,77919.0,0.0,8.5,x0,38.0
4878,e13271,2017-01-31 12:35:53,31.255484000000006,121.431712,ws,77724.0,0.0,8.5,x0,33.0
4894,e13271,2017-01-31 13:58:38,31.205284,121.404112,ws,77768.0,0.0,8.5,x0,27.0
4895,e13271,2017-01-31 13:58:53,31.205276,121.404112,ws,77768.0,0.0,8.5,x0,27.0
4971,e13271,2017-01-31 20:06:52,31.265196000000003,121.485952,ws,77902.0,0.0,8.5,x0,9.0
4972,e13271,2017-01-31 20:07:07,31.265194,121.485944,ws,77902.0,0.0,8.5,x0,9.0
4989,e13271,2017-01-31 21:31:07,31.27997,121.476472,ws,77925.0,0.0,8.5,x0,47.0
5011,e13271,2017-01-31 12:35:33,31.255464,121.43172,ws,77724.0,0.0,8.5,x0,33.0
5015,e13271,2017-01-31 12:40:52,31.261724,121.453904,ws,77726.0,0.0,8.5,x0,38.0
5105,e13271,2017-01-31 20:07:35,31.26516,121.485936,ws,77902.0,0.0,8.5,x0,9.0
5125,e13271,2017-01-31 21:31:17,31.279966,121.476472,ws,77925.0,0.0,8.5,x0,47.0
5161,e13271,2017-01-31 12:40:57,31.261714,121.45392,ws,77726.0,0.0,8.5,x0,38.0
5174,e13271,2017-01-31 13:58:59,31.205276,121.40412,ws,77768.0,0.0,8.5,x0,27.0
5175,e13271,2017-01-31 13:58:18,31.205296,121.404112,ws,77768.0,0.0,8.5,x0,27.0
5255,e13271,2017-01-31 20:07:02,31.265198,121.485936,ws,77902.0,0.0,8.5,x0,9.0
