,car_id,date_time,lat,lon,work_mode,mileage,speed,avg_fuel_consumption,system_mode,grid
1489,e5058,2017-01-25 11:52:52,31.197042,121.315928,ws,105654.0,0.0,,x0,1.0
1513,e5058,2017-01-25 11:53:12,31.197086,121.315928,ws,105654.0,0.0,,x0,1.0
1543,e5058,2017-01-25 11:52:47,31.197032,121.315928,ws,105654.0,0.0,,x0,1.0
1544,e5058,2017-01-25 11:53:07,31.197074,121.315928,ws,105654.0,0.0,,x0,1.0
1578,e5058,2017-01-25 11:53:02,31.19705,121.315928,ws,105654.0,0.0,,x0,1.0
1618,e5058,2017-01-25 11:52:37,31.197046000000004,121.31592,ws,105654.0,0.0,,x0,1.0
1647,e5058,2017-01-25 11:53:18,31.197092,121.315928,ws,105654.0,0.0,,x0,1.0
1683,e5058,2017-01-25 11:52:42,31.197038,121.315928,ws,105654.0,0.0,,x0,1.0
1709,e5058,2017-01-25 11:52:32,31.197044,121.31592,ws,105654.0,0.0,,x0,1.0
1710,e5058,2017-01-25 11:52:57,31.19705,121.315928,ws,105654.0,0.0,,x0,1.0
1886,e15134,2017-01-25 11:57:56,31.197968,121.418144,ws,111799.0,0.0,9.0,x0,31.0
1887,e15134,2017-01-25 11:58:01,31.197968,121.418136,ws,111799.0,0.0,9.0,x0,31.0
2006,e15134,2017-01-25 11:58:12,31.19797,121.41812,ws,111799.0,0.0,9.0,x0,31.0
2060,e15134,2017-01-25 01:53:37,31.2722,121.451672,ws,111689.0,84.31,9.0,x0,39.0
2063,e15134,2017-01-25 02:14:55,31.226528,121.443264,ws,111697.0,0.0,9.0,x0,35.0
2064,e15134,2017-01-25 02:15:00,31.226538,121.443272,ws,111697.0,0.0,9.0,x0,35.0
2130,e15134,2017-01-25 11:57:51,31.197964,121.418152,ws,111799.0,0.0,9.0,x0,31.0
2169,e15134,2017-01-25 01:09:23,31.272782,121.451616,ws,111671.0,0.0,9.0,x0,39.0
2183,e15134,2017-01-25 02:14:34,31.22652,121.443256,ws,111697.0,0.0,9.0,x0,35.0
2184,e15134,2017-01-25 02:14:16,31.226506,121.443248,ws,111697.0,0.0,9.0,x0,35.0
2251,e15134,2017-01-25 11:58:27,31.197956,121.418128,ws,111799.0,0.0,9.0,x0,31.0
2253,e15134,2017-01-25 11:59:15,31.197858,121.41812,ws,111799.0,0.0,9.0,x0,31.0
2263,e15134,2017-01-25 13:25:36,31.258336,121.434376,ws,111841.0,0.0,9.0,x0,33.0
2288,e15134,2017-01-25 01:09:38,31.272794,121.451632,ws,111671.0,0.0,9.0,x0,39.0
2307,e15134,2017-01-25 02:14:29,31.226514,121.443256,ws,111697.0,0.0,9.0,x0,35.0
2377,e15134,2017-01-25 11:58:17,31.197966,121.41812,ws,111799.0,0.0,9.0,x0,31.0
2378,e15134,2017-01-25 11:58:22,31.19796,121.41812,ws,111799.0,0.0,9.0,x0,31.0
2393,e15134,2017-01-25 13:25:47,31.258328,121.434376,ws,111841.0,0.0,9.0,x0,33.0
2394,e15134,2017-01-25 13:25:41,31.258332,121.434376,ws,111841.0,0.0,9.0,x0,33.0
2430,e15134,2017-01-25 02:14:44,31.226516,121.443248,ws,111697.0,0.0,9.0,x0,35.0
2431,e15134,2017-01-25 02:15:10,31.2266,121.44332,ws,111697.0,0.0,9.0,x0,35.0
