,car_id,date_time,lat,lon,work_mode,mileage,speed,avg_fuel_consumption,system_mode,grid
560,e2281,2017-01-23 17:42:40,31.239624,121.458008,ws,64969.0,0.0,0.0,x0,40.0
561,e2281,2017-01-23 17:41:57,31.239612,121.457984,ws,64969.0,0.0,0.0,x0,40.0
563,e2281,2017-01-23 17:44:22,31.239718,121.458112,ws,64969.0,0.0,0.0,x0,40.0
566,e2281,2017-01-23 17:43:48,31.239654,121.458008,ws,64969.0,0.0,0.0,x0,40.0
573,e2281,2017-01-23 20:11:29,31.279786,121.47608,ws,64978.0,0.0,0.0,x0,47.0
574,e2281,2017-01-23 20:11:14,31.27979,121.476112,ws,64978.0,0.0,0.0,x0,47.0
604,e2281,2017-01-23 22:17:54,31.279668,121.475992,ws,65010.0,0.0,0.0,x0,47.0
605,e2281,2017-01-23 22:20:57,31.283808,121.478424,ws,65011.0,0.0,0.0,x0,48.0
606,e2281,2017-01-23 22:20:17,31.28398,121.478584,ws,65011.0,0.0,0.0,x0,48.0
607,e2281,2017-01-23 22:19:52,31.283794,121.47872,ws,65011.0,0.0,0.0,x0,48.0
608,e2281,2017-01-23 22:20:32,31.283866,121.478504,ws,65011.0,0.0,0.0,x0,48.0
609,e2281,2017-01-23 22:20:37,31.283832,121.478472,ws,65011.0,0.0,0.0,x0,48.0
685,e2281,2017-01-23 17:43:33,31.23964,121.458016,ws,64969.0,0.0,0.0,x0,40.0
692,e2281,2017-01-23 20:10:46,31.279754,121.476056,ws,64978.0,0.0,0.0,x0,47.0
694,e2281,2017-01-23 20:11:01,31.279770000000006,121.476144,ws,64978.0,0.0,0.0,x0,47.0
695,e2281,2017-01-23 20:12:04,31.279832,121.476104,ws,64978.0,0.0,0.0,x0,47.0
720,e2281,2017-01-23 22:19:33,31.28357,121.478632,ws,65011.0,0.0,0.0,x0,48.0
721,e2281,2017-01-23 22:20:27,31.283906,121.478544,ws,65011.0,0.0,0.0,x0,48.0
733,e2281,2017-01-23 01:10:53,31.273806,121.45232,ws,64787.0,0.0,0.0,x0,39.0
801,e2281,2017-01-23 17:41:16,31.238768,121.456768,ws,64969.0,0.0,0.0,x0,40.0
802,e2281,2017-01-23 17:43:58,31.239664,121.458,ws,64969.0,0.0,0.0,x0,40.0
804,e2281,2017-01-23 17:43:53,31.239658,121.458,ws,64969.0,0.0,0.0,x0,40.0
809,e2281,2017-01-23 20:10:56,31.279766,121.476144,ws,64978.0,0.0,0.0,x0,47.0
