,car_id,date_time,lat,lon,work_mode,mileage,speed,avg_fuel_consumption,system_mode,grid
27,e7695,2017-02-07 14:14:52,31.273822,121.450144,ws,38548.0,0.0,9.2,x0,39.0
28,e7695,2017-02-07 14:13:27,31.273802000000003,121.450096,ws,38548.0,0.0,9.2,x0,39.0
29,e7695,2017-02-07 14:14:08,31.273804,121.450128,ws,38548.0,0.0,9.2,x0,39.0
30,e7695,2017-02-07 14:18:26,31.273934000000004,121.450256,ws,38548.0,0.0,9.2,x0,39.0
31,e7695,2017-02-07 14:17:27,31.273894,121.45024,ws,38548.0,0.0,9.2,x0,39.0
32,e7695,2017-02-07 14:17:42,31.273886,121.4502,ws,38548.0,0.0,9.2,x0,39.0
34,e7695,2017-02-07 14:26:13,31.261408000000007,121.444072,ws,38550.0,0.0,9.2,x0,36.0
41,e7695,2017-02-07 14:44:25,31.23282,121.445568,ws,38555.0,0.0,9.2,x0,37.0
42,e7695,2017-02-07 14:44:30,31.232848,121.44556,ws,38555.0,0.0,9.2,x0,37.0
45,e7695,2017-02-07 14:48:37,31.2334,121.445016,ws,38555.0,0.0,9.2,x0,37.0
46,e7695,2017-02-07 14:49:17,31.233586,121.445016,ws,38555.0,0.0,9.2,x0,37.0
47,e7695,2017-02-07 14:49:03,31.233476,121.445048,ws,38555.0,0.0,9.2,x0,37.0
48,e7695,2017-02-07 14:53:27,31.23129,121.448056,ws,38556.0,0.0,9.2,x0,37.0
49,e7695,2017-02-07 14:50:30,31.231242,121.446488,ws,38556.0,0.0,9.2,x0,37.0
62,e7695,2017-02-07 15:34:24,31.277096000000004,121.475304,ws,38568.0,0.0,9.2,x0,47.0
64,e7695,2017-02-07 15:36:32,31.277168,121.479608,ws,38569.0,0.0,9.2,x0,47.0
65,e7695,2017-02-07 15:36:27,31.277162,121.479608,ws,38569.0,0.0,9.2,x0,47.0
66,e7695,2017-02-07 15:36:02,31.27717,121.479608,ws,38569.0,0.0,9.2,x0,47.0
67,e7695,2017-02-07 15:36:22,31.277162,121.479616,ws,38569.0,0.0,9.2,x0,47.0
139,e7695,2017-02-07 19:47:57,31.150742,121.514864,ws,38639.0,0.0,9.2,x0,4.0
141,e7695,2017-02-07 19:49:49,31.150314,121.514624,ws,38639.0,0.0,9.2,x0,4.0
142,e7695,2017-02-07 19:50:30,31.150376,121.514536,ws,38639.0,0.0,9.2,x0,4.0
143,e7695,2017-02-07 19:51:07,31.150398,121.514464,ws,38639.0,0.0,9.2,x0,4.0
158,e7695,2017-02-07 21:48:06,31.220428,121.356432,ws,38688.0,0.0,9.2,x0,2.0
159,e7695,2017-02-07 21:47:42,31.220446000000006,121.356416,ws,38688.0,0.0,9.2,x0,2.0
209,e7695,2017-02-07 14:15:02,31.273846,121.450168,ws,38548.0,0.0,9.2,x0,39.0
211,e7695,2017-02-07 14:14:18,31.273796,121.45012,ws,38548.0,0.0,9.2,x0,39.0
212,e7695,2017-02-07 14:14:38,31.273794,121.45012,ws,38548.0,0.0,9.2,x0,39.0
213,e7695,2017-02-07 14:13:37,31.273812,121.45012,ws,38548.0,0.0,9.2,x0,39.0
214,e7695,2017-02-07 14:17:32,31.273888,121.450232,ws,38548.0,0.0,9.2,x0,39.0
215,e7695,2017-02-07 14:18:15,31.273922,121.450216,ws,38548.0,0.0,9.2,x0,39.0
227,e7695,2017-02-07 14:53:12,31.231286,121.448016,ws,38556.0,0.0,9.2,x0,37.0
