,car_id,date_time,lat,lon,work_mode,mileage,speed,avg_fuel_consumption,system_mode,grid
146,e2281,2017-01-02 14:13:34,31.181982,121.43972,ws,59187.0,0.0,0.0,x0,17.0
147,e2281,2017-01-02 14:13:29,31.181922,121.43972,ws,59187.0,0.0,0.0,x0,17.0
148,e2281,2017-01-02 14:13:08,31.181790000000003,121.439688,ws,59187.0,0.0,0.0,x0,17.0
149,e2281,2017-01-02 14:38:16,31.273508000000003,121.4692,ws,59202.0,0.0,0.0,x0,45.0
150,e2281,2017-01-02 14:42:11,31.27412,121.469744,ws,59202.0,0.0,0.0,x0,45.0
183,e2281,2017-01-02 17:05:11,31.276912,121.478904,ws,59233.0,0.0,0.0,x0,47.0
184,e2281,2017-01-02 17:05:16,31.27691,121.478896,ws,59233.0,0.0,0.0,x0,47.0
186,e2281,2017-01-02 17:06:40,31.27715,121.479568,ws,59233.0,0.0,0.0,x0,47.0
187,e2281,2017-01-02 17:06:30,31.277152,121.479568,ws,59233.0,0.0,0.0,x0,47.0
188,e2281,2017-01-02 17:06:55,31.277156,121.479552,ws,59233.0,0.0,0.0,x0,47.0
264,e2281,2017-01-02 14:13:54,31.18218,121.43988799999998,ws,59187.0,0.0,0.0,x0,17.0
265,e2281,2017-01-02 14:13:44,31.182140000000004,121.43976,ws,59187.0,0.0,0.0,x0,17.0
297,e2281,2017-01-02 17:05:06,31.276914,121.478904,ws,59233.0,0.0,0.0,x0,47.0
299,e2281,2017-01-02 17:06:12,31.277144,121.479576,ws,59233.0,0.0,0.0,x0,47.0
383,e2281,2017-01-02 14:37:23,31.274932,121.469264,ws,59202.0,0.0,0.0,x0,45.0
385,e2281,2017-01-02 14:42:16,31.274116,121.469744,ws,59202.0,0.0,0.0,x0,45.0
424,e2281,2017-01-02 17:06:45,31.27715,121.47956,ws,59233.0,0.0,0.0,x0,47.0
513,e2281,2017-01-02 14:38:41,31.273464,121.469168,ws,59202.0,0.0,0.0,x0,45.0
514,e2281,2017-01-02 14:39:16,31.273640000000004,121.469408,ws,59202.0,0.0,0.0,x0,45.0
658,e2281,2017-01-02 16:17:59,31.274082,121.46584,ws,59231.0,0.0,0.0,x0,45.0
659,e2281,2017-01-02 16:17:39,31.274088,121.465848,ws,59231.0,0.0,0.0,x0,45.0
665,e2281,2017-01-02 17:06:07,31.277134000000004,121.479576,ws,59233.0,0.0,0.0,x0,47.0
754,e2281,2017-01-02 14:13:23,31.1819,121.43972,ws,59187.0,0.0,0.0,x0,17.0
755,e2281,2017-01-02 14:13:49,31.182146000000003,121.439824,ws,59187.0,0.0,0.0,x0,17.0
756,e2281,2017-01-02 14:38:46,31.273466,121.469168,ws,59202.0,0.0,0.0,x0,45.0
790,e2281,2017-01-02 17:05:26,31.276906,121.478896,ws,59233.0,0.0,0.0,x0,47.0
792,e2281,2017-01-02 17:07:05,31.277156,121.479552,ws,59233.0,0.0,0.0,x0,47.0
878,e2281,2017-01-02 14:13:18,31.181858,121.439712,ws,59187.0,0.0,0.0,x0,17.0
879,e2281,2017-01-02 14:13:39,31.18207,121.439736,ws,59187.0,0.0,0.0,x0,17.0
881,e2281,2017-01-02 14:38:21,31.2735,121.4692,ws,59202.0,0.0,0.0,x0,45.0
914,e2281,2017-01-02 16:17:44,31.274088,121.465848,ws,59231.0,0.0,0.0,x0,45.0
915,e2281,2017-01-02 16:17:49,31.274084,121.465848,ws,59231.0,0.0,0.0,x0,45.0
918,e2281,2017-01-02 17:06:35,31.27715,121.479568,ws,59233.0,0.0,0.0,x0,47.0
1015,e2281,2017-01-02 16:17:34,31.274088,121.465848,ws,59231.0,0.0,0.0,x0,45.0
1019,e2281,2017-01-02 17:05:31,31.276906,121.47888799999998,ws,59233.0,0.0,0.0,x0,47.0
1021,e2281,2017-01-02 17:06:25,31.277152,121.479576,ws,59233.0,0.0,0.0,x0,47.0
1101,e2281,2017-01-02 14:13:59,31.182234,121.439912,ws,59187.0,0.0,0.0,x0,17.0
1104,e2281,2017-01-02 14:37:28,31.274922,121.469256,ws,59202.0,0.0,0.0,x0,45.0
1136,e2281,2017-01-02 16:17:54,31.274084,121.46584,ws,59231.0,0.0,0.0,x0,45.0
1220,e2281,2017-01-02 14:13:03,31.18177,121.439672,ws,59187.0,0.0,0.0,x0,17.0
1222,e2281,2017-01-02 14:42:06,31.27412,121.469744,ws,59202.0,0.0,0.0,x0,45.0
1260,e2281,2017-01-02 17:05:36,31.276902000000003,121.47888799999998,ws,59233.0,0.0,0.0,x0,47.0
1261,e2281,2017-01-02 17:05:21,31.276906,121.478896,ws,59233.0,0.0,0.0,x0,47.0
1262,e2281,2017-01-02 17:07:00,31.277156,121.479552,ws,59233.0,0.0,0.0,x0,47.0
1263,e2281,2017-01-02 17:06:50,31.277152,121.479552,ws,59233.0,0.0,0.0,x0,47.0
1391,e4815,2017-01-02 15:56:49,31.192114,121.362072,ws,42323.0,0.0,9.5,x0,13.0
1392,e4815,2017-01-02 15:55:31,31.19171,121.36048,ws,42322.0,0.0,9.5,x0,13.0
1393,e4815,2017-01-02 16:02:33,31.192134000000006,121.36186399999998,ws,42323.0,0.0,9.5,x0,13.0
1432,e4815,2017-01-02 20:48:20,31.26042,121.44484,ws,42426.0,0.0,9.5,x0,36.0
1434,e4815,2017-01-02 20:48:15,31.260426,121.44484,ws,42426.0,0.0,9.5,x0,36.0
1483,e4815,2017-01-02 10:13:48,31.222106,121.356464,ws,42191.0,0.0,9.5,x0,2.0
1484,e4815,2017-01-02 10:14:03,31.222094,121.356464,ws,42191.0,0.0,9.5,x0,2.0
1517,e4815,2017-01-02 15:55:16,31.191708,121.36048,ws,42322.0,0.0,9.5,x0,13.0
1518,e4815,2017-01-02 15:56:59,31.192116,121.362072,ws,42323.0,0.0,9.5,x0,13.0
1519,e4815,2017-01-02 15:56:54,31.192116,121.362072,ws,42323.0,0.0,9.5,x0,13.0
1520,e4815,2017-01-02 15:57:25,31.192118,121.362064,ws,42323.0,0.0,9.5,x0,13.0
1521,e4815,2017-01-02 15:57:04,31.192118,121.362064,ws,42323.0,0.0,9.5,x0,13.0
1522,e4815,2017-01-02 15:57:15,31.192118,121.362064,ws,42323.0,0.0,9.5,x0,13.0
1523,e4815,2017-01-02 15:57:43,31.192112,121.362064,ws,42323.0,0.0,9.5,x0,13.0
1524,e4815,2017-01-02 15:58:28,31.192088,121.362808,ws,42323.0,0.0,9.5,x0,13.0
1525,e4815,2017-01-02 16:03:33,31.192098,121.361568,ws,42323.0,0.0,9.5,x0,13.0
1526,e4815,2017-01-02 16:02:29,31.192138,121.36186399999998,ws,42323.0,0.0,9.5,x0,13.0
1527,e4815,2017-01-02 16:02:19,31.19214,121.361872,ws,42323.0,0.0,9.5,x0,13.0
1570,e4815,2017-01-02 20:58:07,31.24537,121.462272,ws,42430.0,0.0,9.5,x0,43.0
1612,e4815,2017-01-02 10:14:08,31.22209,121.356464,ws,42191.0,0.0,9.5,x0,2.0
1638,e4815,2017-01-02 15:54:56,31.191706,121.360496,ws,42322.0,0.0,9.5,x0,13.0
1639,e4815,2017-01-02 15:54:43,31.191698,121.360496,ws,42322.0,0.0,9.5,x0,13.0
1640,e4815,2017-01-02 15:56:44,31.192112,121.36208,ws,42323.0,0.0,9.5,x0,13.0
1641,e4815,2017-01-02 16:02:24,31.192138,121.361872,ws,42323.0,0.0,9.5,x0,13.0
1642,e4815,2017-01-02 16:02:14,31.19214,121.361872,ws,42323.0,0.0,9.5,x0,13.0
1680,e4815,2017-01-02 20:48:05,31.260432,121.444848,ws,42426.0,0.0,9.5,x0,36.0
1758,e4815,2017-01-02 15:57:58,31.19211,121.362056,ws,42323.0,0.0,9.5,x0,13.0
1759,e4815,2017-01-02 15:57:10,31.192118,121.362064,ws,42323.0,0.0,9.5,x0,13.0
1760,e4815,2017-01-02 15:57:30,31.192116,121.362064,ws,42323.0,0.0,9.5,x0,13.0
1761,e4815,2017-01-02 15:55:51,31.191732,121.360536,ws,42322.0,0.0,9.5,x0,13.0
1762,e4815,2017-01-02 16:03:22,31.192090000000004,121.361568,ws,42323.0,0.0,9.5,x0,13.0
1763,e4815,2017-01-02 16:02:09,31.19214,121.361872,ws,42323.0,0.0,9.5,x0,13.0
1804,e4815,2017-01-02 20:20:32,31.220022,121.411968,ws,42416.0,0.0,9.5,x0,7.0
1866,e4815,2017-01-02 15:55:06,31.191708,121.36048,ws,42322.0,0.0,9.5,x0,13.0
1867,e4815,2017-01-02 15:55:01,31.191708,121.360488,ws,42322.0,0.0,9.5,x0,13.0
1869,e4815,2017-01-02 15:56:34,31.19211,121.36208,ws,42323.0,0.0,9.5,x0,13.0
1870,e4815,2017-01-02 16:03:17,31.192088,121.361568,ws,42323.0,0.0,9.5,x0,13.0
1871,e4815,2017-01-02 16:02:04,31.19214,121.361872,ws,42323.0,0.0,9.5,x0,13.0
1912,e4815,2017-01-02 20:20:37,31.220026,121.411968,ws,42416.0,0.0,9.5,x0,7.0
1916,e4815,2017-01-02 20:48:10,31.26043,121.44484,ws,42426.0,0.0,9.5,x0,36.0
