,car_id,date_time,lat,lon,work_mode,mileage,speed,avg_fuel_consumption,system_mode,grid
22,e1859,2017-01-03 01:57:17,31.182262,121.436152,ws,43328.0,0.0,7.0,x0,17.0
23,e1859,2017-01-03 02:00:15,31.182270000000006,121.436296,ws,43328.0,0.0,7.0,x0,17.0
24,e1859,2017-01-03 02:00:10,31.182270000000006,121.436296,ws,43328.0,0.0,7.0,x0,17.0
25,e1859,2017-01-03 01:58:26,31.182328,121.436224,ws,43328.0,0.0,7.0,x0,17.0
26,e1859,2017-01-03 01:58:51,31.182284000000006,121.436304,ws,43328.0,0.0,7.0,x0,17.0
145,e1859,2017-01-03 19:14:34,31.180518,121.437136,ws,43503.0,0.0,7.0,x0,17.0
178,e1859,2017-01-03 21:51:01,31.201682,121.393384,ws,43557.0,0.0,7.0,x0,26.0
182,e1859,2017-01-03 21:56:39,31.205068,121.40044,ws,43558.0,0.0,7.0,x0,27.0
183,e1859,2017-01-03 21:58:04,31.206026,121.400672,ws,43559.0,0.0,7.0,x0,27.0
184,e1859,2017-01-03 21:58:14,31.20603,121.400696,ws,43559.0,0.0,7.0,x0,27.0
235,e1859,2017-01-03 01:57:28,31.182262,121.43616000000002,ws,43328.0,0.0,7.0,x0,17.0
236,e1859,2017-01-03 02:04:06,31.184864,121.437216,ws,43329.0,0.0,7.0,x0,17.0
237,e1859,2017-01-03 02:04:00,31.184444,121.437224,ws,43329.0,0.0,7.0,x0,17.0
238,e1859,2017-01-03 01:59:39,31.18229,121.43632,ws,43328.0,0.0,7.0,x0,17.0
239,e1859,2017-01-03 01:59:44,31.182294,121.436328,ws,43328.0,0.0,7.0,x0,17.0
240,e1859,2017-01-03 01:58:56,31.18228,121.43631200000002,ws,43328.0,0.0,7.0,x0,17.0
248,e1859,2017-01-03 02:16:53,31.204766,121.394912,ws,43336.0,0.0,7.0,x0,26.0
418,e1859,2017-01-03 21:51:26,31.201768,121.393408,ws,43557.0,0.0,7.0,x0,26.0
424,e1859,2017-01-03 21:56:30,31.205564000000006,121.400008,ws,43558.0,0.0,7.0,x0,27.0
425,e1859,2017-01-03 21:59:22,31.205986,121.400984,ws,43559.0,0.0,7.0,x0,27.0
426,e1859,2017-01-03 21:58:44,31.206006,121.400808,ws,43559.0,0.0,7.0,x0,27.0
427,e1859,2017-01-03 21:58:23,31.206032,121.400752,ws,43559.0,0.0,7.0,x0,27.0
465,e1859,2017-01-03 01:57:22,31.182264,121.436152,ws,43328.0,0.0,7.0,x0,17.0
466,e1859,2017-01-03 02:04:10,31.184924,121.43728,ws,43329.0,0.0,7.0,x0,17.0
467,e1859,2017-01-03 01:59:49,31.182292,121.436328,ws,43328.0,0.0,7.0,x0,17.0
468,e1859,2017-01-03 02:00:20,31.182270000000006,121.436296,ws,43328.0,0.0,7.0,x0,17.0
469,e1859,2017-01-03 02:00:00,31.18228,121.43631200000002,ws,43328.0,0.0,7.0,x0,17.0
470,e1859,2017-01-03 01:59:01,31.182276,121.436304,ws,43328.0,0.0,7.0,x0,17.0
479,e1859,2017-01-03 02:16:47,31.204768,121.394912,ws,43336.0,0.0,7.0,x0,26.0
