,car_id,date_time,lat,lon,work_mode,mileage,speed,avg_fuel_consumption,system_mode,grid
14,e9075,2017-02-04 11:29:07,31.261922,121.43964,ws,96710.0,0.0,,x0,34.0
15,e9075,2017-02-04 11:35:11,31.26056,121.444896,ws,96711.0,0.0,,x0,36.0
16,e9075,2017-02-04 11:35:17,31.260574,121.444904,ws,96711.0,0.0,,x0,36.0
17,e9075,2017-02-04 11:34:36,31.260544,121.44488,ws,96711.0,0.0,,x0,36.0
95,e9075,2017-02-04 11:29:02,31.26192,121.43964,ws,96710.0,0.0,,x0,34.0
96,e9075,2017-02-04 11:31:11,31.260892,121.437104,ws,96710.0,0.0,,x0,34.0
138,e9075,2017-02-04 11:29:17,31.261936,121.439624,ws,96710.0,0.0,,x0,34.0
139,e9075,2017-02-04 11:30:36,31.26083,121.437104,ws,96710.0,0.0,,x0,34.0
176,e9075,2017-02-04 14:22:58,31.262036,121.443856,ws,96763.0,0.0,,x0,36.0
177,e9075,2017-02-04 11:30:40,31.260828000000004,121.437104,ws,96710.0,0.0,,x0,34.0
178,e9075,2017-02-04 11:35:01,31.26054,121.44488,ws,96711.0,0.0,,x0,36.0
179,e9075,2017-02-04 11:34:41,31.26054,121.44488,ws,96711.0,0.0,,x0,36.0
221,e9075,2017-02-04 11:35:06,31.260548,121.44488,ws,96711.0,0.0,,x0,36.0
222,e9075,2017-02-04 11:34:46,31.260536,121.44488,ws,96711.0,0.0,,x0,36.0
258,e9075,2017-02-04 11:30:56,31.260862,121.437128,ws,96710.0,0.0,,x0,34.0
259,e9075,2017-02-04 11:34:56,31.260538,121.444872,ws,96711.0,0.0,,x0,36.0
309,e9075,2017-02-04 11:29:12,31.26193,121.439632,ws,96710.0,0.0,,x0,34.0
333,e9075,2017-02-04 11:31:01,31.260872,121.437128,ws,96710.0,0.0,,x0,34.0
361,e9075,2017-02-04 11:34:31,31.260546,121.44488,ws,96711.0,0.0,,x0,36.0
362,e9075,2017-02-04 11:34:51,31.260536,121.444872,ws,96711.0,0.0,,x0,36.0
486,e8678,2017-02-04 10:45:15,31.227042,121.443008,ws,98934.0,0.0,8.3,x0,35.0
487,e8678,2017-02-04 10:45:10,31.227044,121.443008,ws,98934.0,0.0,8.3,x0,35.0
535,e8678,2017-02-04 16:39:35,31.201652000000006,121.394024,ws,99066.0,0.0,8.3,x0,26.0
536,e8678,2017-02-04 16:40:43,31.201608,121.39408,ws,99066.0,0.0,8.3,x0,26.0
581,e8678,2017-02-04 21:33:33,31.2731,121.451392,ws,99160.0,0.0,8.3,x0,39.0
584,e8678,2017-02-04 21:34:17,31.273096,121.451408,ws,99160.0,0.0,8.3,x0,39.0
587,e8678,2017-02-04 22:00:15,31.229968,121.442136,ws,99169.0,0.0,8.3,x0,35.0
588,e8678,2017-02-04 22:02:01,31.227398,121.442776,ws,99170.0,0.0,8.3,x0,35.0
711,e8678,2017-02-04 13:34:10,31.23565,121.461768,ws,98991.0,0.0,8.3,x0,41.0
712,e8678,2017-02-04 13:34:49,31.235646000000006,121.461456,ws,98991.0,0.0,8.3,x0,41.0
713,e8678,2017-02-04 13:34:59,31.235640000000004,121.461448,ws,98991.0,0.0,8.3,x0,41.0
722,e8678,2017-02-04 14:26:09,31.197112,121.31606399999998,ws,99020.0,0.0,8.3,x0,1.0
778,e8678,2017-02-04 21:33:52,31.273096,121.4514,ws,99160.0,0.0,8.3,x0,39.0
782,e8678,2017-02-04 21:59:39,31.229988,121.442136,ws,99169.0,0.0,8.3,x0,35.0
793,e8678,2017-02-04 23:35:14,31.207496000000006,121.51512,ws,99210.0,0.0,8.3,x0,21.0
794,e8678,2017-02-04 23:35:09,31.2075,121.515128,ws,99210.0,0.0,8.3,x0,21.0
795,e8678,2017-02-04 23:35:19,31.207486,121.51511200000002,ws,99210.0,0.0,8.3,x0,21.0
796,e8678,2017-02-04 23:39:48,31.205212,121.517952,ws,99211.0,0.0,8.3,x0,21.0
877,e8678,2017-02-04 09:05:58,31.197066,121.315704,ws,98892.0,0.0,8.3,x0,1.0
890,e8678,2017-02-04 10:45:05,31.22704,121.443008,ws,98934.0,0.0,8.3,x0,35.0
