,car_id,date_time,lat,lon,work_mode,mileage,speed,avg_fuel_consumption,system_mode,grid
1745,e9742,2017-03-12 21:54:42,31.205488,121.554944,ws,65218.0,0.0,7.2,x0,10.0
1846,e9742,2017-03-12 21:54:17,31.205404,121.554952,ws,65218.0,0.0,7.2,x0,10.0
1847,e9742,2017-03-12 21:55:02,31.20555,121.554936,ws,65218.0,0.0,7.2,x0,10.0
2036,e9742,2017-03-12 21:54:37,31.205486,121.554944,ws,65218.0,0.0,7.2,x0,10.0
2440,e9742,2017-03-12 21:54:02,31.205396,121.554952,ws,65218.0,0.0,7.2,x0,10.0
2441,e9742,2017-03-12 21:55:15,31.205554,121.554936,ws,65218.0,0.0,7.2,x0,10.0
2536,e9742,2017-03-12 21:54:07,31.205396,121.554952,ws,65218.0,0.0,7.2,x0,10.0
2887,e15320,2017-03-12 14:07:53,31.238788,121.409264,ws,66877.0,0.0,6.7,x0,28.0
3377,e15320,2017-03-12 14:07:48,31.238766,121.409288,ws,66877.0,0.0,6.7,x0,28.0
3481,e15320,2017-03-12 14:08:45,31.238446000000003,121.40892,ws,66877.0,0.0,6.7,x0,28.0
3482,e15320,2017-03-12 14:07:58,31.2388,121.409248,ws,66877.0,0.0,6.7,x0,28.0
3625,e3135,2017-03-12 05:29:28,31.19691,121.316328,ws,240929.0,0.0,7.6,x0,1.0
3626,e3135,2017-03-12 05:29:58,31.196886,121.316328,ws,240929.0,0.0,7.6,x0,1.0
3655,e3135,2017-03-12 00:47:06,31.2103,121.412984,ws,240872.0,0.0,7.6,x0,29.0
3671,e3135,2017-03-12 05:30:03,31.196886,121.316328,ws,240929.0,0.0,7.6,x0,1.0
3704,e3135,2017-03-12 00:46:43,31.210308,121.413,ws,240872.0,0.0,7.6,x0,29.0
3705,e3135,2017-03-12 00:47:01,31.210322,121.412992,ws,240872.0,0.0,7.6,x0,29.0
3759,e3135,2017-03-12 00:47:31,31.210298,121.412968,ws,240872.0,0.0,7.6,x0,29.0
3760,e3135,2017-03-12 00:47:21,31.210226,121.412968,ws,240872.0,0.0,7.6,x0,29.0
3761,e3135,2017-03-12 00:47:46,31.210308,121.412968,ws,240872.0,0.0,7.6,x0,29.0
3802,e3135,2017-03-12 00:47:36,31.210314,121.412968,ws,240872.0,0.0,7.6,x0,29.0
3803,e3135,2017-03-12 00:47:52,31.210294,121.412968,ws,240872.0,0.0,7.6,x0,29.0
3848,e3135,2017-03-12 00:47:11,31.210262,121.412976,ws,240872.0,0.0,7.6,x0,29.0
3857,e3135,2017-03-12 05:30:08,31.196884000000004,121.316328,ws,240929.0,0.0,7.6,x0,1.0
3913,e3135,2017-03-12 05:29:53,31.196890000000003,121.316328,ws,240929.0,0.0,7.6,x0,1.0
3936,e3135,2017-03-12 00:46:48,31.210302,121.412992,ws,240872.0,0.0,7.6,x0,29.0
3950,e3135,2017-03-12 05:29:38,31.196902,121.316336,ws,240929.0,0.0,7.6,x0,1.0
3951,e3135,2017-03-12 05:29:48,31.196892,121.316336,ws,240929.0,0.0,7.6,x0,1.0
3952,e3135,2017-03-12 05:30:14,31.196884000000004,121.316328,ws,240929.0,0.0,7.6,x0,1.0
3973,e3135,2017-03-12 00:47:26,31.210226,121.412968,ws,240872.0,0.0,7.6,x0,29.0
3974,e3135,2017-03-12 00:47:16,31.210226,121.412968,ws,240872.0,0.0,7.6,x0,29.0
