,car_id,date_time,lat,lon,work_mode,mileage,speed,avg_fuel_consumption,system_mode,grid
14,e6060,2017-02-06 06:44:05,31.182056,121.43993600000002,ws,119693.0,0.0,,x0,17.0
15,e6060,2017-02-06 06:44:25,31.181966,121.439968,ws,119693.0,0.0,,x0,17.0
16,e6060,2017-02-06 06:43:55,31.18194,121.43988799999998,ws,119693.0,0.0,,x0,17.0
17,e6060,2017-02-06 06:44:36,31.181824,121.43993600000002,ws,119693.0,0.0,,x0,17.0
18,e6060,2017-02-06 06:44:20,31.182004,121.439944,ws,119693.0,0.0,,x0,17.0
26,e6060,2017-02-06 07:31:40,31.209806,121.516232,ws,119714.0,0.0,,x0,21.0
31,e6060,2017-02-06 08:03:33,31.272796000000003,121.451632,ws,119731.0,0.0,,x0,39.0
33,e6060,2017-02-06 08:11:49,31.273266,121.450832,ws,119732.0,0.0,,x0,39.0
34,e6060,2017-02-06 08:10:51,31.273222,121.450528,ws,119732.0,0.0,,x0,39.0
41,e6060,2017-02-06 08:25:50,31.277096000000004,121.479496,ws,119736.0,0.0,,x0,47.0
42,e6060,2017-02-06 08:35:34,31.266,121.486424,ws,119738.0,0.0,,x0,9.0
43,e6060,2017-02-06 08:34:50,31.266218,121.486208,ws,119738.0,0.0,,x0,9.0
44,e6060,2017-02-06 08:36:38,31.266174,121.486312,ws,119738.0,0.0,,x0,9.0
117,e6060,2017-02-06 16:57:50,31.25493,121.43136,ws,119839.0,0.0,,x0,32.0
118,e6060,2017-02-06 16:58:48,31.255018,121.431304,ws,119839.0,0.0,,x0,33.0
119,e6060,2017-02-06 16:58:38,31.255018,121.431256,ws,119839.0,0.0,,x0,33.0
189,e6060,2017-02-06 07:31:30,31.209794,121.516256,ws,119714.0,0.0,,x0,21.0
193,e6060,2017-02-06 08:03:23,31.272794,121.451632,ws,119731.0,0.0,,x0,39.0
195,e6060,2017-02-06 08:10:05,31.273208,121.45052,ws,119732.0,0.0,,x0,39.0
196,e6060,2017-02-06 08:10:41,31.273232,121.45052,ws,119732.0,0.0,,x0,39.0
197,e6060,2017-02-06 08:12:00,31.273276,121.45084,ws,119732.0,0.0,,x0,39.0
206,e6060,2017-02-06 08:25:26,31.277096000000004,121.479496,ws,119736.0,0.0,,x0,47.0
209,e6060,2017-02-06 08:33:03,31.266774,121.485168,ws,119738.0,0.0,,x0,9.0
210,e6060,2017-02-06 08:32:17,31.266918,121.485152,ws,119738.0,0.0,,x0,9.0
211,e6060,2017-02-06 08:32:37,31.266804,121.485152,ws,119738.0,0.0,,x0,9.0
268,e6060,2017-02-06 10:56:25,31.1912,121.417032,ws,119779.0,0.0,,x0,30.0
288,e6060,2017-02-06 16:58:53,31.255014000000006,121.431304,ws,119839.0,0.0,,x0,33.0
289,e6060,2017-02-06 16:58:43,31.255016,121.431248,ws,119839.0,0.0,,x0,33.0
355,e6060,2017-02-06 08:11:14,31.273182,121.450576,ws,119732.0,0.0,,x0,39.0
356,e6060,2017-02-06 08:12:10,31.273282,121.450856,ws,119732.0,0.0,,x0,39.0
357,e6060,2017-02-06 08:12:05,31.273276,121.450856,ws,119732.0,0.0,,x0,39.0
358,e6060,2017-02-06 08:11:29,31.273178,121.450576,ws,119732.0,0.0,,x0,39.0
359,e6060,2017-02-06 08:11:09,31.273182,121.450576,ws,119732.0,0.0,,x0,39.0
365,e6060,2017-02-06 08:26:05,31.277096000000004,121.479496,ws,119736.0,0.0,,x0,47.0
367,e6060,2017-02-06 08:34:16,31.266302000000003,121.48613600000002,ws,119738.0,0.0,,x0,9.0
368,e6060,2017-02-06 08:33:08,31.266784,121.485216,ws,119738.0,0.0,,x0,9.0
370,e6060,2017-02-06 08:36:43,31.266198,121.48628,ws,119738.0,0.0,,x0,9.0
371,e6060,2017-02-06 08:36:07,31.266062,121.4864,ws,119738.0,0.0,,x0,9.0
420,e6060,2017-02-06 10:57:09,31.191240000000004,121.417008,ws,119779.0,0.0,,x0,30.0
