,car_id,date_time,lat,lon,work_mode,mileage,speed,avg_fuel_consumption,system_mode,grid
140,e6783,2017-02-07 10:41:05,31.210312,121.412664,ws,86530.0,0.0,8.6,x0,29.0
166,e6783,2017-02-07 12:22:39,31.197068,121.316176,ws,86562.0,0.0,8.6,x0,1.0
167,e6783,2017-02-07 12:22:49,31.197064,121.316176,ws,86562.0,0.0,8.6,x0,1.0
220,e6783,2017-02-07 18:08:51,31.226406,121.44376,ws,86737.0,0.0,8.6,x0,35.0
221,e6783,2017-02-07 18:08:41,31.226408000000006,121.443776,ws,86737.0,0.0,8.6,x0,35.0
222,e6783,2017-02-07 18:09:20,31.226396,121.44372,ws,86737.0,0.0,8.6,x0,35.0
354,e6783,2017-02-07 12:22:59,31.197064,121.316176,ws,86562.0,0.0,8.6,x0,1.0
355,e6783,2017-02-07 12:23:34,31.197074,121.3162,ws,86562.0,0.0,8.6,x0,1.0
402,e6783,2017-02-07 18:08:36,31.226414,121.443792,ws,86737.0,0.0,8.6,x0,35.0
555,e6783,2017-02-07 10:39:47,31.210308,121.41272,ws,86530.0,0.0,8.6,x0,29.0
556,e6783,2017-02-07 10:39:52,31.210308,121.412704,ws,86530.0,0.0,8.6,x0,29.0
583,e6783,2017-02-07 12:23:14,31.197072,121.316192,ws,86562.0,0.0,8.6,x0,1.0
650,e6783,2017-02-07 18:08:31,31.226424,121.4438,ws,86737.0,0.0,8.6,x0,35.0
806,e6783,2017-02-07 11:13:33,31.222244,121.356208,ws,86542.0,0.0,8.6,x0,2.0
810,e6783,2017-02-07 12:23:19,31.197068,121.316192,ws,86562.0,0.0,8.6,x0,1.0
811,e6783,2017-02-07 12:23:29,31.19707,121.3162,ws,86562.0,0.0,8.6,x0,1.0
864,e6783,2017-02-07 18:09:25,31.226398,121.443712,ws,86737.0,0.0,8.6,x0,35.0
989,e6783,2017-02-07 10:40:08,31.210366,121.412648,ws,86530.0,0.0,8.6,x0,29.0
990,e6783,2017-02-07 10:40:55,31.21035,121.412656,ws,86530.0,0.0,8.6,x0,29.0
991,e6783,2017-02-07 10:41:10,31.210314,121.412656,ws,86530.0,0.0,8.6,x0,29.0
1219,e6783,2017-02-07 10:40:23,31.210424,121.412632,ws,86530.0,0.0,8.6,x0,29.0
1220,e6783,2017-02-07 10:40:28,31.21044,121.412624,ws,86530.0,0.0,8.6,x0,29.0
1221,e6783,2017-02-07 10:40:02,31.210354,121.412648,ws,86530.0,0.0,8.6,x0,29.0
1222,e6783,2017-02-07 10:41:15,31.210306,121.412656,ws,86530.0,0.0,8.6,x0,29.0
1231,e6783,2017-02-07 11:13:28,31.222244,121.356208,ws,86542.0,0.0,8.6,x0,2.0
1251,e6783,2017-02-07 12:23:24,31.197068,121.3162,ws,86562.0,0.0,8.6,x0,1.0
