,car_id,date_time,lat,lon,work_mode,mileage,speed,avg_fuel_consumption,system_mode,grid
89,e8017,2017-01-02 15:03:08,31.237066,121.481144,ws,120081.0,0.0,,x0,49.0
90,e8017,2017-01-02 15:03:28,31.237056,121.481152,ws,120081.0,0.0,,x0,49.0
98,e8017,2017-01-02 15:17:33,31.228116,121.468488,ws,120083.0,0.0,,x0,44.0
189,e8017,2017-01-02 15:06:11,31.23567,121.477536,ws,120081.0,0.0,,x0,46.0
299,e8017,2017-01-02 15:03:43,31.237056,121.481152,ws,120081.0,0.0,,x0,49.0
301,e8017,2017-01-02 15:06:25,31.235694,121.477504,ws,120081.0,0.0,,x0,46.0
392,e8017,2017-01-02 15:06:48,31.235696,121.477512,ws,120081.0,0.0,,x0,46.0
494,e8017,2017-01-02 15:04:06,31.237062,121.481176,ws,120081.0,0.0,,x0,49.0
495,e8017,2017-01-02 15:03:33,31.237056,121.481152,ws,120081.0,0.0,,x0,49.0
497,e8017,2017-01-02 15:05:50,31.235716,121.477552,ws,120081.0,0.0,,x0,46.0
498,e8017,2017-01-02 15:06:00,31.235662,121.477544,ws,120081.0,0.0,,x0,46.0
499,e8017,2017-01-02 15:06:35,31.235678000000004,121.477504,ws,120081.0,0.0,,x0,46.0
506,e8017,2017-01-02 15:17:18,31.228142,121.468472,ws,120083.0,0.0,,x0,44.0
600,e8017,2017-01-02 15:04:11,31.237066,121.481176,ws,120081.0,0.0,,x0,49.0
601,e8017,2017-01-02 15:04:01,31.23706,121.481176,ws,120081.0,0.0,,x0,49.0
603,e8017,2017-01-02 15:05:55,31.235682,121.477544,ws,120081.0,0.0,,x0,46.0
610,e8017,2017-01-02 15:16:57,31.22841,121.468336,ws,120083.0,0.0,,x0,44.0
705,e8017,2017-01-02 15:03:48,31.237054,121.481152,ws,120081.0,0.0,,x0,49.0
706,e8017,2017-01-02 15:03:18,31.237058,121.481144,ws,120081.0,0.0,,x0,49.0
707,e8017,2017-01-02 15:06:05,31.235658,121.477544,ws,120081.0,0.0,,x0,46.0
708,e8017,2017-01-02 15:06:21,31.235696,121.477512,ws,120081.0,0.0,,x0,46.0
819,e8017,2017-01-02 15:04:16,31.237068,121.481184,ws,120081.0,0.0,,x0,49.0
820,e8017,2017-01-02 15:04:26,31.237062,121.481176,ws,120081.0,0.0,,x0,49.0
827,e8017,2017-01-02 15:17:23,31.228134000000004,121.46848,ws,120083.0,0.0,,x0,44.0
926,e8017,2017-01-02 15:03:23,31.237056,121.481152,ws,120081.0,0.0,,x0,49.0
927,e8017,2017-01-02 15:03:38,31.237058,121.481152,ws,120081.0,0.0,,x0,49.0
929,e8017,2017-01-02 15:06:16,31.235688,121.477528,ws,120081.0,0.0,,x0,46.0
940,e8017,2017-01-02 15:17:43,31.228104,121.468496,ws,120083.0,0.0,,x0,44.0
941,e8017,2017-01-02 15:17:38,31.228106,121.468496,ws,120083.0,0.0,,x0,44.0
942,e8017,2017-01-02 15:17:28,31.228121999999995,121.468488,ws,120083.0,0.0,,x0,44.0
1044,e8017,2017-01-02 15:04:21,31.237066,121.481176,ws,120081.0,0.0,,x0,49.0
1045,e8017,2017-01-02 15:03:13,31.23706,121.481144,ws,120081.0,0.0,,x0,49.0
1046,e8017,2017-01-02 15:06:30,31.235686,121.477504,ws,120081.0,0.0,,x0,46.0
1108,e9742,2017-01-02 11:07:08,31.291854,121.518336,ws,35912.0,0.0,8.1,x0,22.0
1109,e9742,2017-01-02 11:07:52,31.291912,121.518304,ws,35912.0,0.0,8.1,x0,22.0
1110,e9742,2017-01-02 11:10:54,31.291798,121.517056,ws,35912.0,0.0,8.1,x0,22.0
1111,e9742,2017-01-02 11:10:29,31.291746000000003,121.517064,ws,35912.0,0.0,8.1,x0,22.0
1112,e9742,2017-01-02 11:15:10,31.291516,121.506192,ws,35913.0,0.0,8.1,x0,20.0
1113,e9742,2017-01-02 11:15:15,31.291514000000006,121.506192,ws,35913.0,0.0,8.1,x0,20.0
1114,e9742,2017-01-02 11:15:04,31.291518,121.506192,ws,35913.0,0.0,8.1,x0,20.0
1115,e9742,2017-01-02 11:14:44,31.291522,121.506192,ws,35913.0,0.0,8.1,x0,20.0
1176,e9742,2017-01-02 11:09:46,31.291666,121.517096,ws,35912.0,0.0,8.1,x0,22.0
1177,e9742,2017-01-02 11:15:24,31.291512,121.506184,ws,35913.0,0.0,8.1,x0,20.0
1245,e9742,2017-01-02 11:08:52,31.291594,121.517144,ws,35912.0,0.0,8.1,x0,22.0
1246,e9742,2017-01-02 11:07:13,31.291864,121.518328,ws,35912.0,0.0,8.1,x0,22.0
1247,e9742,2017-01-02 11:07:23,31.291878000000004,121.51832,ws,35912.0,0.0,8.1,x0,22.0
1251,e9742,2017-01-02 11:21:52,31.26892,121.488032,ws,35916.0,0.0,8.1,x0,9.0
1331,e9742,2017-01-02 11:07:03,31.291844,121.518344,ws,35912.0,0.0,8.1,x0,22.0
1332,e9742,2017-01-02 11:07:18,31.291872,121.518328,ws,35912.0,0.0,8.1,x0,22.0
1333,e9742,2017-01-02 11:10:39,31.291764,121.517056,ws,35912.0,0.0,8.1,x0,22.0
