,car_id,date_time,lat,lon,work_mode,mileage,speed,avg_fuel_consumption,system_mode,grid
3612,e10562,2017-03-05 17:24:35,31.205444,121.55183999999998,ws,61947.0,0.0,8.2,x0,10.0
3613,e10562,2017-03-05 17:25:43,31.205446,121.551832,ws,61947.0,0.0,8.2,x0,10.0
3910,e10562,2017-03-05 17:24:55,31.205444,121.551832,ws,61947.0,0.0,8.2,x0,10.0
4183,e10562,2017-03-05 17:24:45,31.205440000000007,121.55183999999998,ws,61947.0,0.0,8.2,x0,10.0
4445,e10562,2017-03-05 17:25:00,31.205444,121.55183999999998,ws,61947.0,0.0,8.2,x0,10.0
4446,e10562,2017-03-05 17:25:53,31.205442,121.55183999999998,ws,61947.0,0.0,8.2,x0,10.0
4684,e10562,2017-03-05 17:25:19,31.205440000000007,121.551832,ws,61947.0,0.0,8.2,x0,10.0
4685,e10562,2017-03-05 17:25:23,31.205442,121.551832,ws,61947.0,0.0,8.2,x0,10.0
4686,e10562,2017-03-05 17:25:48,31.205444,121.55183999999998,ws,61947.0,0.0,8.2,x0,10.0
4687,e10562,2017-03-05 17:25:28,31.205442,121.55183999999998,ws,61947.0,0.0,8.2,x0,10.0
4834,e10562,2017-03-05 12:48:56,31.209608000000006,121.554416,ws,61854.0,0.0,8.2,x0,10.0
4922,e10562,2017-03-05 17:25:05,31.205440000000007,121.55183999999998,ws,61947.0,0.0,8.2,x0,10.0
4923,e10562,2017-03-05 17:24:30,31.205446,121.55183999999998,ws,61947.0,0.0,8.2,x0,10.0
4935,e10562,2017-03-05 18:22:48,31.242674,121.461928,ws,61967.0,0.0,8.2,x0,42.0
5444,e10562,2017-03-05 17:24:50,31.205444,121.551832,ws,61947.0,0.0,8.2,x0,10.0
5591,e10562,2017-03-05 12:49:01,31.209608000000006,121.554408,ws,61854.0,0.0,8.2,x0,10.0
5681,e10562,2017-03-05 17:25:38,31.205444,121.55183999999998,ws,61947.0,0.0,8.2,x0,10.0
5825,e10562,2017-03-05 12:49:15,31.209608000000006,121.554408,ws,61854.0,0.0,8.2,x0,10.0
5908,e10562,2017-03-05 17:24:40,31.205440000000007,121.55183999999998,ws,61947.0,0.0,8.2,x0,10.0
5909,e10562,2017-03-05 17:25:33,31.205444,121.551832,ws,61947.0,0.0,8.2,x0,10.0
6036,e8678,2017-03-05 07:54:06,31.270382,121.453888,ws,112269.0,0.0,8.2,x0,39.0
6062,e8678,2017-03-05 10:00:44,31.224744,121.356792,ws,112318.0,0.0,8.2,x0,2.0
6087,e8678,2017-03-05 12:05:34,31.222908,121.356552,ws,112369.0,0.0,8.2,x0,2.0
6089,e8678,2017-03-05 12:05:39,31.222908,121.356552,ws,112369.0,0.0,8.2,x0,2.0
6090,e8678,2017-03-05 12:06:53,31.222908,121.35656000000002,ws,112369.0,0.0,8.2,x0,2.0
6306,e8678,2017-03-05 07:52:27,31.270306,121.453968,ws,112269.0,0.0,8.2,x0,39.0
6310,e8678,2017-03-05 07:54:20,31.270366,121.453888,ws,112269.0,0.0,8.2,x0,39.0
6311,e8678,2017-03-05 07:52:47,31.270336,121.45396,ws,112269.0,0.0,8.2,x0,39.0
6312,e8678,2017-03-05 07:52:57,31.270358,121.453944,ws,112269.0,0.0,8.2,x0,39.0
6339,e8678,2017-03-05 10:00:38,31.224738,121.356792,ws,112318.0,0.0,8.2,x0,2.0
6340,e8678,2017-03-05 10:00:54,31.22475,121.356784,ws,112318.0,0.0,8.2,x0,2.0
6341,e8678,2017-03-05 10:01:42,31.22476,121.3568,ws,112318.0,0.0,8.2,x0,2.0
6342,e8678,2017-03-05 10:01:37,31.22476,121.356792,ws,112318.0,0.0,8.2,x0,2.0
6345,e8678,2017-03-05 10:31:10,31.197058,121.316536,ws,112331.0,0.0,8.2,x0,1.0
6560,e8678,2017-03-05 07:52:37,31.270322,121.453968,ws,112269.0,0.0,8.2,x0,39.0
6561,e8678,2017-03-05 07:53:22,31.270416,121.453936,ws,112269.0,0.0,8.2,x0,39.0
6564,e8678,2017-03-05 07:54:01,31.270394,121.453888,ws,112269.0,0.0,8.2,x0,39.0
6594,e8678,2017-03-05 10:01:46,31.224762,121.3568,ws,112318.0,0.0,8.2,x0,2.0
6595,e8678,2017-03-05 10:01:04,31.224782,121.356792,ws,112318.0,0.0,8.2,x0,2.0
6615,e8678,2017-03-05 12:06:15,31.222908,121.356552,ws,112369.0,0.0,8.2,x0,2.0
6845,e8678,2017-03-05 07:53:33,31.27043,121.453944,ws,112269.0,0.0,8.2,x0,39.0
6846,e8678,2017-03-05 07:53:12,31.270396,121.453928,ws,112269.0,0.0,8.2,x0,39.0
6847,e8678,2017-03-05 07:53:38,31.270446000000003,121.453936,ws,112269.0,0.0,8.2,x0,39.0
6877,e8678,2017-03-05 10:01:24,31.224772,121.356792,ws,112318.0,0.0,8.2,x0,2.0
6878,e8678,2017-03-05 10:02:11,31.224758,121.3568,ws,112318.0,0.0,8.2,x0,2.0
6885,e8678,2017-03-05 10:30:57,31.197066,121.316536,ws,112331.0,0.0,8.2,x0,1.0
6915,e8678,2017-03-05 12:06:00,31.222908,121.356552,ws,112369.0,0.0,8.2,x0,2.0
7090,e8678,2017-03-05 07:53:17,31.270408000000003,121.453928,ws,112269.0,0.0,8.2,x0,39.0
7096,e8678,2017-03-05 07:53:56,31.27041,121.453888,ws,112269.0,0.0,8.2,x0,39.0
7097,e8678,2017-03-05 07:54:25,31.270364,121.453888,ws,112269.0,0.0,8.2,x0,39.0
7098,e8678,2017-03-05 07:53:07,31.270376,121.453936,ws,112269.0,0.0,8.2,x0,39.0
7131,e8678,2017-03-05 10:02:22,31.224754,121.356792,ws,112318.0,0.0,8.2,x0,2.0
7132,e8678,2017-03-05 10:02:01,31.22476,121.356808,ws,112318.0,0.0,8.2,x0,2.0
7133,e8678,2017-03-05 10:08:51,31.231012,121.37228799999998,ws,112321.0,0.0,8.2,x0,6.0
7164,e8678,2017-03-05 12:06:25,31.222908,121.356552,ws,112369.0,0.0,8.2,x0,2.0
7165,e8678,2017-03-05 12:06:05,31.222906,121.356552,ws,112369.0,0.0,8.2,x0,2.0
7398,e8678,2017-03-05 07:54:10,31.270374,121.453888,ws,112269.0,0.0,8.2,x0,39.0
7433,e8678,2017-03-05 10:01:19,31.224778000000004,121.356792,ws,112318.0,0.0,8.2,x0,2.0
7456,e8678,2017-03-05 12:06:30,31.222908,121.356552,ws,112369.0,0.0,8.2,x0,2.0
7506,e8678,2017-03-05 17:41:09,31.197092,121.316144,ws,112498.0,0.0,8.2,x0,1.0
7507,e8678,2017-03-05 17:41:14,31.197088,121.316144,ws,112498.0,0.0,8.2,x0,1.0
7668,e8678,2017-03-05 07:54:15,31.270368,121.453888,ws,112269.0,0.0,8.2,x0,39.0
7669,e8678,2017-03-05 07:54:30,31.270364,121.45388,ws,112269.0,0.0,8.2,x0,39.0
7670,e8678,2017-03-05 07:53:27,31.270424,121.453936,ws,112269.0,0.0,8.2,x0,39.0
7699,e8678,2017-03-05 10:00:49,31.224746000000003,121.356784,ws,112318.0,0.0,8.2,x0,2.0
7700,e8678,2017-03-05 10:01:52,31.224764,121.356808,ws,112318.0,0.0,8.2,x0,2.0
7701,e8678,2017-03-05 10:01:56,31.224764,121.356808,ws,112318.0,0.0,8.2,x0,2.0
7702,e8678,2017-03-05 10:02:17,31.224756,121.3568,ws,112318.0,0.0,8.2,x0,2.0
7706,e8678,2017-03-05 10:30:52,31.197072,121.316536,ws,112331.0,0.0,8.2,x0,1.0
7729,e8678,2017-03-05 12:06:48,31.222908,121.35656000000002,ws,112369.0,0.0,8.2,x0,2.0
