,car_id,date_time,lat,lon,work_mode,mileage,speed,avg_fuel_consumption,system_mode,grid
108,e8017,2017-02-05 00:08:27,31.220052000000006,121.411712,ws,127393.0,0.0,,x0,7.0
109,e8017,2017-02-05 00:08:32,31.220056,121.411712,ws,127393.0,0.0,,x0,7.0
143,e8017,2017-02-05 01:54:30,31.247104,121.466504,ws,127429.0,0.0,,x0,19.0
184,e8017,2017-02-05 08:10:23,31.197026,121.315296,ws,127527.0,0.0,,x0,1.0
515,e8017,2017-02-05 01:54:10,31.247078,121.466512,ws,127429.0,0.0,,x0,19.0
516,e8017,2017-02-05 01:53:50,31.247078,121.46648799999998,ws,127429.0,0.0,,x0,19.0
517,e8017,2017-02-05 01:55:08,31.247054,121.466464,ws,127429.0,0.0,,x0,19.0
824,e8017,2017-02-05 00:08:06,31.22004,121.41172,ws,127393.0,0.0,,x0,7.0
855,e8017,2017-02-05 01:54:40,31.2471,121.46652,ws,127429.0,0.0,,x0,19.0
906,e8017,2017-02-05 08:09:30,31.197,121.315312,ws,127527.0,0.0,,x0,1.0
1196,e8017,2017-02-05 01:55:44,31.24704,121.46648,ws,127429.0,0.0,,x0,19.0
1197,e8017,2017-02-05 01:56:09,31.247018,121.466448,ws,127429.0,0.0,,x0,19.0
1198,e8017,2017-02-05 01:55:59,31.247036,121.466472,ws,127429.0,0.0,,x0,19.0
1494,e8017,2017-02-05 00:08:21,31.220044,121.411712,ws,127393.0,0.0,,x0,7.0
1517,e8017,2017-02-05 00:59:59,31.225396000000003,121.443648,ws,127413.0,0.0,,x0,35.0
1539,e8017,2017-02-05 01:54:05,31.247078,121.466512,ws,127429.0,0.0,,x0,19.0
1540,e8017,2017-02-05 01:55:49,31.247042,121.46648,ws,127429.0,0.0,,x0,19.0
1588,e8017,2017-02-05 08:10:13,31.197026,121.315304,ws,127527.0,0.0,,x0,1.0
1851,e8017,2017-02-05 00:07:22,31.220004,121.411776,ws,127393.0,0.0,,x0,7.0
1852,e8017,2017-02-05 00:08:37,31.220054,121.411712,ws,127393.0,0.0,,x0,7.0
1883,e8017,2017-02-05 01:54:00,31.247078,121.466512,ws,127429.0,0.0,,x0,19.0
1884,e8017,2017-02-05 01:55:54,31.247036,121.46648,ws,127429.0,0.0,,x0,19.0
2193,e8017,2017-02-05 00:08:01,31.22004,121.41172,ws,127393.0,0.0,,x0,7.0
2235,e8017,2017-02-05 01:53:55,31.247076,121.466496,ws,127429.0,0.0,,x0,19.0
2236,e8017,2017-02-05 01:55:03,31.247054,121.466456,ws,127429.0,0.0,,x0,19.0
2237,e8017,2017-02-05 01:55:29,31.24703,121.466456,ws,127429.0,0.0,,x0,19.0
2238,e8017,2017-02-05 01:54:58,31.247052000000004,121.46644,ws,127429.0,0.0,,x0,19.0
2293,e8017,2017-02-05 08:09:35,31.197,121.315312,ws,127527.0,0.0,,x0,1.0
2294,e8017,2017-02-05 08:10:34,31.197022,121.315296,ws,127527.0,0.0,,x0,1.0
2550,e8017,2017-02-05 00:07:27,31.220016,121.41176000000002,ws,127393.0,0.0,,x0,7.0
2551,e8017,2017-02-05 00:08:16,31.220036,121.411712,ws,127393.0,0.0,,x0,7.0
2552,e8017,2017-02-05 00:08:11,31.220038,121.41172,ws,127393.0,0.0,,x0,7.0
2553,e8017,2017-02-05 00:07:56,31.220038,121.41172,ws,127393.0,0.0,,x0,7.0
2575,e8017,2017-02-05 01:00:04,31.225368,121.443624,ws,127413.0,0.0,,x0,35.0
2597,e8017,2017-02-05 01:55:14,31.24705,121.466464,ws,127429.0,0.0,,x0,19.0
2598,e8017,2017-02-05 01:55:34,31.24703,121.466456,ws,127429.0,0.0,,x0,19.0
2599,e8017,2017-02-05 01:55:24,31.24704,121.466464,ws,127429.0,0.0,,x0,19.0
