,car_id,date_time,lat,lon,work_mode,mileage,speed,avg_fuel_consumption,system_mode,grid
154,e2816,2017-01-25 18:21:35,31.202182,121.394856,ws,50952.0,0.0,8.2,x0,26.0
155,e2816,2017-01-25 18:20:42,31.20219,121.394856,ws,50952.0,0.0,8.2,x0,26.0
156,e2816,2017-01-25 18:21:15,31.202196,121.394856,ws,50952.0,0.0,8.2,x0,26.0
157,e2816,2017-01-25 18:21:10,31.202196,121.394856,ws,50952.0,0.0,8.2,x0,26.0
162,e2816,2017-01-25 18:43:51,31.20606,121.40464,ws,50956.0,0.0,8.2,x0,27.0
164,e2816,2017-01-25 18:43:03,31.206338,121.403552,ws,50956.0,0.0,8.2,x0,27.0
165,e2816,2017-01-25 18:42:17,31.206352000000006,121.403584,ws,50956.0,0.0,8.2,x0,27.0
251,e2816,2017-01-25 09:17:21,31.23222,121.445848,ws,50785.0,0.0,8.2,x0,37.0
252,e2816,2017-01-25 09:17:03,31.232194,121.445872,ws,50785.0,0.0,8.2,x0,37.0
253,e2816,2017-01-25 09:16:28,31.23213,121.445936,ws,50785.0,0.0,8.2,x0,37.0
273,e2816,2017-01-25 10:34:36,31.197304,121.417232,ws,50804.0,0.0,8.2,x0,31.0
274,e2816,2017-01-25 10:33:43,31.19739,121.416792,ws,50804.0,0.0,8.2,x0,31.0
280,e2816,2017-01-25 10:59:16,31.226676,121.46524,ws,50812.0,0.0,8.2,x0,44.0
281,e2816,2017-01-25 10:59:21,31.22673,121.465184,ws,50812.0,0.0,8.2,x0,44.0
381,e2816,2017-01-25 18:21:51,31.20217,121.39486399999998,ws,50952.0,0.0,8.2,x0,26.0
382,e2816,2017-01-25 18:19:52,31.202140000000004,121.394816,ws,50952.0,0.0,8.2,x0,26.0
383,e2816,2017-01-25 18:28:23,31.20255,121.39272,ws,50954.0,0.0,8.2,x0,26.0
385,e2816,2017-01-25 18:41:20,31.206396,121.403232,ws,50956.0,0.0,8.2,x0,27.0
386,e2816,2017-01-25 18:40:49,31.206382,121.403376,ws,50956.0,0.0,8.2,x0,27.0
388,e2816,2017-01-25 18:44:01,31.206026,121.404816,ws,50956.0,0.0,8.2,x0,27.0
389,e2816,2017-01-25 18:44:06,31.20602,121.40488,ws,50956.0,0.0,8.2,x0,27.0
486,e2816,2017-01-25 09:16:33,31.232128000000003,121.445944,ws,50785.0,0.0,8.2,x0,37.0
503,e2816,2017-01-25 10:33:22,31.197398,121.416768,ws,50804.0,0.0,8.2,x0,31.0
581,e2816,2017-01-25 18:20:27,31.202176,121.394848,ws,50952.0,0.0,8.2,x0,26.0
583,e2816,2017-01-25 18:41:58,31.206352000000006,121.403448,ws,50956.0,0.0,8.2,x0,27.0
584,e2816,2017-01-25 18:42:42,31.206344,121.403576,ws,50956.0,0.0,8.2,x0,27.0
658,e2816,2017-01-25 09:18:12,31.233342,121.44588,ws,50785.0,0.0,8.2,x0,37.0
659,e2816,2017-01-25 09:16:43,31.232122,121.445944,ws,50785.0,0.0,8.2,x0,37.0
660,e2816,2017-01-25 09:16:38,31.232126,121.445944,ws,50785.0,0.0,8.2,x0,37.0
676,e2816,2017-01-25 10:33:33,31.197418,121.4168,ws,50804.0,0.0,8.2,x0,31.0
682,e2816,2017-01-25 10:59:37,31.226814,121.465016,ws,50812.0,0.0,8.2,x0,44.0
784,e2816,2017-01-25 18:21:56,31.202166,121.39486399999998,ws,50952.0,0.0,8.2,x0,26.0
785,e2816,2017-01-25 18:20:37,31.202192,121.39486399999998,ws,50952.0,0.0,8.2,x0,26.0
787,e2816,2017-01-25 18:28:28,31.202548,121.39272,ws,50954.0,0.0,8.2,x0,26.0
791,e2816,2017-01-25 18:41:09,31.206406,121.40328,ws,50956.0,0.0,8.2,x0,27.0
912,e2816,2017-01-25 10:33:28,31.197398,121.416768,ws,50804.0,0.0,8.2,x0,31.0
