,car_id,date_time,lat,lon,work_mode,mileage,speed,avg_fuel_consumption,system_mode,grid
1885,e8678,2017-01-02 07:27:50,31.197118,121.316464,ws,85224.0,0.0,8.3,x0,1.0
1886,e8678,2017-01-02 07:28:05,31.19712,121.316464,ws,85224.0,0.0,8.3,x0,1.0
1896,e8678,2017-01-02 08:31:17,31.19641,121.378336,ws,85249.0,0.0,8.3,x0,25.0
1897,e8678,2017-01-02 08:31:37,31.196408,121.378344,ws,85249.0,0.0,8.3,x0,25.0
1898,e8678,2017-01-02 08:28:17,31.196386,121.378336,ws,85249.0,0.0,8.3,x0,25.0
1899,e8678,2017-01-02 08:29:05,31.19643,121.378344,ws,85249.0,0.0,8.3,x0,25.0
1900,e8678,2017-01-02 08:29:15,31.196432,121.378344,ws,85249.0,0.0,8.3,x0,25.0
1901,e8678,2017-01-02 08:30:54,31.196418,121.378328,ws,85249.0,0.0,8.3,x0,25.0
1902,e8678,2017-01-02 08:30:44,31.196426,121.378344,ws,85249.0,0.0,8.3,x0,25.0
1903,e8678,2017-01-02 08:27:22,31.196228,121.378256,ws,85249.0,0.0,8.3,x0,25.0
1904,e8678,2017-01-02 08:32:23,31.196392,121.37832,ws,85249.0,0.0,8.3,x0,25.0
1905,e8678,2017-01-02 08:32:51,31.196398,121.378312,ws,85249.0,0.0,8.3,x0,25.0
1906,e8678,2017-01-02 08:38:40,31.202354,121.393696,ws,85251.0,0.0,8.3,x0,26.0
1907,e8678,2017-01-02 08:38:50,31.202356,121.393696,ws,85251.0,0.0,8.3,x0,26.0
1980,e8678,2017-01-02 13:54:10,31.225358,121.46956000000002,ws,85363.0,0.0,8.3,x0,44.0
1981,e8678,2017-01-02 13:53:15,31.225440000000006,121.469664,ws,85363.0,0.0,8.3,x0,44.0
2005,e8678,2017-01-02 15:54:56,31.263938,121.488416,ws,85396.0,0.0,8.3,x0,3.0
2007,e8678,2017-01-02 15:52:57,31.264618,121.485056,ws,85396.0,0.0,8.3,x0,3.0
2031,e8678,2017-01-02 17:51:46,31.20683,121.519728,ws,85434.0,0.0,8.3,x0,21.0
2032,e8678,2017-01-02 17:51:41,31.206828,121.519728,ws,85434.0,0.0,8.3,x0,21.0
2172,e8678,2017-01-02 08:29:00,31.19643,121.378344,ws,85249.0,0.0,8.3,x0,25.0
2173,e8678,2017-01-02 08:30:49,31.196422,121.378336,ws,85249.0,0.0,8.3,x0,25.0
2174,e8678,2017-01-02 08:36:51,31.202542,121.390712,ws,85251.0,0.0,8.3,x0,26.0
2175,e8678,2017-01-02 08:33:11,31.196406,121.378304,ws,85249.0,0.0,8.3,x0,25.0
2177,e8678,2017-01-02 08:38:30,31.202352,121.393696,ws,85251.0,0.0,8.3,x0,26.0
2237,e8678,2017-01-02 13:44:16,31.23187,121.448552,ws,85360.0,0.0,8.3,x0,37.0
2238,e8678,2017-01-02 13:42:57,31.234674,121.447072,ws,85360.0,0.0,8.3,x0,37.0
2240,e8678,2017-01-02 13:53:25,31.225438,121.46963999999998,ws,85363.0,0.0,8.3,x0,44.0
2241,e8678,2017-01-02 13:53:05,31.225462,121.469696,ws,85363.0,0.0,8.3,x0,44.0
2270,e8678,2017-01-02 15:49:40,31.265548,121.48503999999998,ws,85396.0,0.0,8.3,x0,9.0
2272,e8678,2017-01-02 15:52:47,31.264606,121.485048,ws,85396.0,0.0,8.3,x0,3.0
2273,e8678,2017-01-02 15:52:27,31.264616,121.485024,ws,85396.0,0.0,8.3,x0,3.0
2418,e8678,2017-01-02 06:48:18,31.197074,121.3158,ws,85205.0,0.0,8.3,x0,1.0
2440,e8678,2017-01-02 08:32:07,31.196398,121.378328,ws,85249.0,0.0,8.3,x0,25.0
2441,e8678,2017-01-02 08:28:51,31.196426,121.378336,ws,85249.0,0.0,8.3,x0,25.0
2442,e8678,2017-01-02 08:32:41,31.196392,121.37832,ws,85249.0,0.0,8.3,x0,25.0
2443,e8678,2017-01-02 08:37:36,31.202338,121.393672,ws,85251.0,0.0,8.3,x0,26.0
2445,e8678,2017-01-02 08:33:21,31.196412,121.378312,ws,85249.0,0.0,8.3,x0,25.0
2448,e8678,2017-01-02 08:38:20,31.20235,121.393696,ws,85251.0,0.0,8.3,x0,26.0
2514,e8678,2017-01-02 13:45:15,31.231836,121.448608,ws,85360.0,0.0,8.3,x0,37.0
2515,e8678,2017-01-02 13:44:21,31.231856,121.448536,ws,85360.0,0.0,8.3,x0,37.0
2516,e8678,2017-01-02 13:44:35,31.231858000000006,121.448552,ws,85360.0,0.0,8.3,x0,37.0
2519,e8678,2017-01-02 13:53:41,31.225414,121.4696,ws,85363.0,0.0,8.3,x0,44.0
2520,e8678,2017-01-02 13:53:36,31.225422,121.469608,ws,85363.0,0.0,8.3,x0,44.0
2521,e8678,2017-01-02 13:54:29,31.225358,121.469536,ws,85363.0,0.0,8.3,x0,44.0
2522,e8678,2017-01-02 13:54:34,31.225356,121.469528,ws,85363.0,0.0,8.3,x0,44.0
2523,e8678,2017-01-02 13:54:06,31.225368,121.469568,ws,85363.0,0.0,8.3,x0,44.0
2538,e8678,2017-01-02 15:09:25,31.226862,121.465456,ws,85379.0,0.0,8.3,x0,44.0
2606,e8678,2017-01-02 21:01:49,31.277140000000006,121.476048,ws,85498.0,0.0,8.3,x0,47.0
2607,e8678,2017-01-02 21:00:49,31.277144,121.476072,ws,85498.0,0.0,8.3,x0,47.0
2608,e8678,2017-01-02 21:00:36,31.277138,121.476072,ws,85498.0,0.0,8.3,x0,47.0
2689,e8678,2017-01-02 02:18:41,31.250002,121.433126,ws,85069.0,0.0,8.3,x0,32.0
2722,e8678,2017-01-02 06:48:44,31.19708,121.316144,ws,85205.0,0.0,8.3,x0,1.0
2735,e8678,2017-01-02 07:28:10,31.197118,121.316464,ws,85224.0,0.0,8.3,x0,1.0
2746,e8678,2017-01-02 08:32:12,31.196396000000004,121.37832,ws,85249.0,0.0,8.3,x0,25.0
2747,e8678,2017-01-02 08:31:57,31.196398,121.378328,ws,85249.0,0.0,8.3,x0,25.0
2748,e8678,2017-01-02 08:28:56,31.19643,121.378336,ws,85249.0,0.0,8.3,x0,25.0
2749,e8678,2017-01-02 08:31:04,31.196412,121.378328,ws,85249.0,0.0,8.3,x0,25.0
2750,e8678,2017-01-02 08:29:54,31.196454,121.37836,ws,85249.0,0.0,8.3,x0,25.0
2751,e8678,2017-01-02 08:33:26,31.196414,121.378312,ws,85249.0,0.0,8.3,x0,25.0
2752,e8678,2017-01-02 08:39:04,31.202362,121.393696,ws,85251.0,0.0,8.3,x0,26.0
2753,e8678,2017-01-02 08:38:35,31.202352,121.393696,ws,85251.0,0.0,8.3,x0,26.0
2830,e8678,2017-01-02 13:44:55,31.231838,121.448576,ws,85360.0,0.0,8.3,x0,37.0
2833,e8678,2017-01-02 13:53:20,31.22543,121.46963999999998,ws,85363.0,0.0,8.3,x0,44.0
2834,e8678,2017-01-02 13:53:10,31.225454,121.46968,ws,85363.0,0.0,8.3,x0,44.0
2854,e8678,2017-01-02 15:09:14,31.22686,121.465456,ws,85379.0,0.0,8.3,x0,44.0
2862,e8678,2017-01-02 15:52:22,31.264622,121.485008,ws,85396.0,0.0,8.3,x0,3.0
2863,e8678,2017-01-02 15:53:41,31.264492,121.486408,ws,85396.0,0.0,8.3,x0,3.0
2904,e8678,2017-01-02 21:01:30,31.277142,121.476048,ws,85498.0,0.0,8.3,x0,47.0
2905,e8678,2017-01-02 21:01:40,31.277140000000006,121.47604,ws,85498.0,0.0,8.3,x0,47.0
2906,e8678,2017-01-02 21:00:11,31.277136,121.47608,ws,85498.0,0.0,8.3,x0,47.0
2907,e8678,2017-01-02 21:00:54,31.277144,121.476064,ws,85498.0,0.0,8.3,x0,47.0
2908,e8678,2017-01-02 21:01:14,31.277142,121.476056,ws,85498.0,0.0,8.3,x0,47.0
2909,e8678,2017-01-02 21:01:19,31.277142,121.476048,ws,85498.0,0.0,8.3,x0,47.0
3037,e8678,2017-01-02 07:28:19,31.197104,121.316472,ws,85224.0,0.0,8.3,x0,1.0
3049,e8678,2017-01-02 08:27:41,31.196234000000004,121.378264,ws,85249.0,0.0,8.3,x0,25.0
3050,e8678,2017-01-02 08:37:52,31.202344,121.39368799999998,ws,85251.0,0.0,8.3,x0,26.0
3051,e8678,2017-01-02 08:37:57,31.202346,121.39368799999998,ws,85251.0,0.0,8.3,x0,26.0
3055,e8678,2017-01-02 08:39:09,31.202362,121.393696,ws,85251.0,0.0,8.3,x0,26.0
3133,e8678,2017-01-02 13:54:49,31.225336,121.46952,ws,85363.0,0.0,8.3,x0,44.0
3134,e8678,2017-01-02 13:54:23,31.22535,121.469536,ws,85363.0,0.0,8.3,x0,44.0
3135,e8678,2017-01-02 13:53:46,31.225408,121.469592,ws,85363.0,0.0,8.3,x0,44.0
3162,e8678,2017-01-02 15:49:50,31.265576,121.485064,ws,85396.0,0.0,8.3,x0,9.0
3212,e8678,2017-01-02 21:01:04,31.277142,121.476064,ws,85498.0,0.0,8.3,x0,47.0
3349,e8678,2017-01-02 07:27:55,31.197122,121.316472,ws,85224.0,0.0,8.3,x0,1.0
3350,e8678,2017-01-02 07:28:24,31.197094,121.316472,ws,85224.0,0.0,8.3,x0,1.0
3351,e8678,2017-01-02 07:27:45,31.197112,121.316464,ws,85224.0,0.0,8.3,x0,1.0
3356,e8678,2017-01-02 08:09:33,31.197068,121.316208,ws,85241.0,0.0,8.3,x0,1.0
3357,e8678,2017-01-02 08:09:43,31.197082,121.31628,ws,85241.0,0.0,8.3,x0,1.0
3366,e8678,2017-01-02 08:31:42,31.196406,121.378344,ws,85249.0,0.0,8.3,x0,25.0
3367,e8678,2017-01-02 08:29:30,31.196432,121.378344,ws,85249.0,0.0,8.3,x0,25.0
3368,e8678,2017-01-02 08:29:25,31.196432,121.378344,ws,85249.0,0.0,8.3,x0,25.0
3369,e8678,2017-01-02 08:31:22,31.196414,121.378336,ws,85249.0,0.0,8.3,x0,25.0
3370,e8678,2017-01-02 08:27:12,31.196224,121.378256,ws,85249.0,0.0,8.3,x0,25.0
3371,e8678,2017-01-02 08:27:17,31.196226,121.378256,ws,85249.0,0.0,8.3,x0,25.0
3372,e8678,2017-01-02 08:27:27,31.19623,121.378256,ws,85249.0,0.0,8.3,x0,25.0
3373,e8678,2017-01-02 08:32:56,31.1964,121.378312,ws,85249.0,0.0,8.3,x0,25.0
3374,e8678,2017-01-02 08:36:56,31.202548,121.39072,ws,85251.0,0.0,8.3,x0,26.0
3375,e8678,2017-01-02 08:33:30,31.196414,121.378312,ws,85249.0,0.0,8.3,x0,25.0
3376,e8678,2017-01-02 08:38:45,31.202354,121.393696,ws,85251.0,0.0,8.3,x0,26.0
3446,e8678,2017-01-02 13:44:50,31.231844,121.448576,ws,85360.0,0.0,8.3,x0,37.0
3447,e8678,2017-01-02 13:45:05,31.231838,121.4486,ws,85360.0,0.0,8.3,x0,37.0
3450,e8678,2017-01-02 13:53:51,31.225412,121.469608,ws,85363.0,0.0,8.3,x0,44.0
3451,e8678,2017-01-02 13:54:39,31.225348,121.469528,ws,85363.0,0.0,8.3,x0,44.0
3475,e8678,2017-01-02 15:52:42,31.264606,121.48503999999998,ws,85396.0,0.0,8.3,x0,3.0
3476,e8678,2017-01-02 15:53:11,31.26463,121.48508,ws,85396.0,0.0,8.3,x0,3.0
3477,e8678,2017-01-02 15:52:37,31.264608000000006,121.48503999999998,ws,85396.0,0.0,8.3,x0,3.0
3502,e8678,2017-01-02 17:51:36,31.206828,121.51972,ws,85434.0,0.0,8.3,x0,21.0
3531,e8678,2017-01-02 21:01:45,31.277140000000006,121.47604,ws,85498.0,0.0,8.3,x0,47.0
3532,e8678,2017-01-02 20:59:50,31.277132,121.476088,ws,85498.0,0.0,8.3,x0,47.0
3533,e8678,2017-01-02 21:00:21,31.277134000000004,121.476072,ws,85498.0,0.0,8.3,x0,47.0
3534,e8678,2017-01-02 21:01:54,31.277140000000006,121.476048,ws,85498.0,0.0,8.3,x0,47.0
3654,e8678,2017-01-02 07:28:15,31.197112,121.316472,ws,85224.0,0.0,8.3,x0,1.0
3664,e8678,2017-01-02 08:09:17,31.197034,121.3162,ws,85241.0,0.0,8.3,x0,1.0
3665,e8678,2017-01-02 08:09:28,31.197054,121.316208,ws,85241.0,0.0,8.3,x0,1.0
3666,e8678,2017-01-02 08:09:22,31.19704,121.3162,ws,85241.0,0.0,8.3,x0,1.0
3668,e8678,2017-01-02 08:31:47,31.196404,121.378344,ws,85249.0,0.0,8.3,x0,25.0
3669,e8678,2017-01-02 08:30:59,31.196414,121.378328,ws,85249.0,0.0,8.3,x0,25.0
3670,e8678,2017-01-02 08:30:24,31.196444,121.378368,ws,85249.0,0.0,8.3,x0,25.0
3671,e8678,2017-01-02 08:30:39,31.19643,121.378352,ws,85249.0,0.0,8.3,x0,25.0
3672,e8678,2017-01-02 08:37:41,31.202338,121.39368,ws,85251.0,0.0,8.3,x0,26.0
3675,e8678,2017-01-02 08:37:46,31.202340000000003,121.39368,ws,85251.0,0.0,8.3,x0,26.0
3678,e8678,2017-01-02 08:38:25,31.202352,121.393696,ws,85251.0,0.0,8.3,x0,26.0
3679,e8678,2017-01-02 08:38:15,31.202352,121.393696,ws,85251.0,0.0,8.3,x0,26.0
3750,e8678,2017-01-02 13:45:10,31.231834000000006,121.448608,ws,85360.0,0.0,8.3,x0,37.0
3754,e8678,2017-01-02 13:53:56,31.225406,121.469608,ws,85363.0,0.0,8.3,x0,44.0
3755,e8678,2017-01-02 13:54:01,31.225388,121.469584,ws,85363.0,0.0,8.3,x0,44.0
3775,e8678,2017-01-02 15:09:20,31.226856,121.465456,ws,85379.0,0.0,8.3,x0,44.0
3824,e8678,2017-01-02 21:00:16,31.277134000000004,121.476072,ws,85498.0,0.0,8.3,x0,47.0
3825,e8678,2017-01-02 21:00:31,31.277136,121.476072,ws,85498.0,0.0,8.3,x0,47.0
3921,e8678,2017-01-02 06:48:39,31.197074,121.316144,ws,85205.0,0.0,8.3,x0,1.0
3955,e8678,2017-01-02 08:31:52,31.196402000000006,121.378336,ws,85249.0,0.0,8.3,x0,25.0
3956,e8678,2017-01-02 08:31:32,31.196412,121.378344,ws,85249.0,0.0,8.3,x0,25.0
3957,e8678,2017-01-02 08:28:40,31.196416,121.378336,ws,85249.0,0.0,8.3,x0,25.0
3958,e8678,2017-01-02 08:29:41,31.196436,121.378352,ws,85249.0,0.0,8.3,x0,25.0
3959,e8678,2017-01-02 08:28:46,31.19642,121.378336,ws,85249.0,0.0,8.3,x0,25.0
3960,e8678,2017-01-02 08:29:35,31.196434000000004,121.378352,ws,85249.0,0.0,8.3,x0,25.0
3961,e8678,2017-01-02 08:30:34,31.196434000000004,121.37836,ws,85249.0,0.0,8.3,x0,25.0
3962,e8678,2017-01-02 08:29:59,31.196458000000003,121.378368,ws,85249.0,0.0,8.3,x0,25.0
3963,e8678,2017-01-02 08:28:12,31.196378000000006,121.378336,ws,85249.0,0.0,8.3,x0,25.0
3964,e8678,2017-01-02 08:32:28,31.19639,121.37832,ws,85249.0,0.0,8.3,x0,25.0
3965,e8678,2017-01-02 08:32:46,31.196398,121.37832,ws,85249.0,0.0,8.3,x0,25.0
3966,e8678,2017-01-02 08:33:06,31.196402000000006,121.378304,ws,85249.0,0.0,8.3,x0,25.0
3969,e8678,2017-01-02 08:39:00,31.20236,121.393696,ws,85251.0,0.0,8.3,x0,26.0
4044,e8678,2017-01-02 13:44:45,31.231848,121.448568,ws,85360.0,0.0,8.3,x0,37.0
4047,e8678,2017-01-02 13:53:30,31.22543,121.469624,ws,85363.0,0.0,8.3,x0,44.0
4078,e8678,2017-01-02 15:52:32,31.264614,121.485032,ws,85396.0,0.0,8.3,x0,3.0
4079,e8678,2017-01-02 15:53:46,31.264492,121.486424,ws,85396.0,0.0,8.3,x0,3.0
4143,e8678,2017-01-02 21:01:25,31.277142,121.476048,ws,85498.0,0.0,8.3,x0,47.0
4257,e8678,2017-01-02 07:27:35,31.197102,121.31648,ws,85224.0,0.0,8.3,x0,1.0
4258,e8678,2017-01-02 07:27:40,31.197108,121.316472,ws,85224.0,0.0,8.3,x0,1.0
4261,e8678,2017-01-02 08:09:12,31.197032,121.3162,ws,85241.0,0.0,8.3,x0,1.0
4264,e8678,2017-01-02 08:32:02,31.196396000000004,121.378328,ws,85249.0,0.0,8.3,x0,25.0
4265,e8678,2017-01-02 08:32:18,31.196396000000004,121.37832,ws,85249.0,0.0,8.3,x0,25.0
4266,e8678,2017-01-02 08:29:20,31.196432,121.378344,ws,85249.0,0.0,8.3,x0,25.0
4267,e8678,2017-01-02 08:29:10,31.19643,121.378344,ws,85249.0,0.0,8.3,x0,25.0
4268,e8678,2017-01-02 08:30:09,31.196458000000003,121.378368,ws,85249.0,0.0,8.3,x0,25.0
4269,e8678,2017-01-02 08:30:14,31.196456,121.378376,ws,85249.0,0.0,8.3,x0,25.0
4270,e8678,2017-01-02 08:30:29,31.196440000000006,121.378368,ws,85249.0,0.0,8.3,x0,25.0
