,car_id,date_time,lat,lon,work_mode,mileage,speed,avg_fuel_consumption,system_mode,grid
1,e2281,2017-01-26 09:12:44,31.284238,121.477592,ws,65830.0,0.0,7.8,x0,48.0
14,e2281,2017-01-26 11:27:23,31.291496,121.51696,ws,65927.0,0.0,7.8,x0,22.0
107,e2281,2017-01-26 20:30:17,31.273254,121.4692,ws,66118.0,0.0,7.8,x0,45.0
108,e2281,2017-01-26 20:29:41,31.27322,121.469232,ws,66118.0,0.0,7.8,x0,45.0
109,e2281,2017-01-26 20:33:34,31.273264,121.4692,ws,66118.0,0.0,7.8,x0,45.0
110,e2281,2017-01-26 20:33:14,31.273268,121.469208,ws,66118.0,0.0,7.8,x0,45.0
111,e2281,2017-01-26 20:33:24,31.273266,121.469208,ws,66118.0,0.0,7.8,x0,45.0
112,e2281,2017-01-26 20:33:03,31.273268,121.469208,ws,66118.0,0.0,7.8,x0,45.0
113,e2281,2017-01-26 20:42:29,31.27988,121.47652,ws,66120.0,0.0,7.8,x0,47.0
232,e2281,2017-01-26 20:31:25,31.27328,121.469232,ws,66118.0,0.0,7.8,x0,45.0
233,e2281,2017-01-26 20:31:30,31.273282,121.469224,ws,66118.0,0.0,7.8,x0,45.0
234,e2281,2017-01-26 20:32:53,31.273266,121.469208,ws,66118.0,0.0,7.8,x0,45.0
235,e2281,2017-01-26 20:32:48,31.273266,121.469208,ws,66118.0,0.0,7.8,x0,45.0
236,e2281,2017-01-26 20:32:34,31.273264,121.4692,ws,66118.0,0.0,7.8,x0,45.0
237,e2281,2017-01-26 20:31:45,31.273274,121.469216,ws,66118.0,0.0,7.8,x0,45.0
238,e2281,2017-01-26 20:42:49,31.279876,121.476552,ws,66120.0,0.0,7.8,x0,47.0
350,e2281,2017-01-26 20:30:37,31.273268,121.469208,ws,66118.0,0.0,7.8,x0,45.0
351,e2281,2017-01-26 20:32:24,31.273266,121.4692,ws,66118.0,0.0,7.8,x0,45.0
352,e2281,2017-01-26 20:31:55,31.273272,121.469208,ws,66118.0,0.0,7.8,x0,45.0
379,e2281,2017-01-26 09:12:34,31.284242,121.4776,ws,65830.0,0.0,7.8,x0,48.0
380,e2281,2017-01-26 09:12:39,31.284244,121.4776,ws,65830.0,0.0,7.8,x0,48.0
465,e2281,2017-01-26 20:31:35,31.27328,121.469224,ws,66118.0,0.0,7.8,x0,45.0
466,e2281,2017-01-26 20:33:29,31.273264,121.469208,ws,66118.0,0.0,7.8,x0,45.0
467,e2281,2017-01-26 20:32:00,31.27327,121.469208,ws,66118.0,0.0,7.8,x0,45.0
497,e2281,2017-01-26 09:12:49,31.284222,121.4776,ws,65830.0,0.0,7.8,x0,48.0
498,e2281,2017-01-26 09:12:55,31.284212,121.4776,ws,65830.0,0.0,7.8,x0,48.0
500,e2281,2017-01-26 09:12:29,31.284238,121.4776,ws,65830.0,0.0,7.8,x0,48.0
501,e2281,2017-01-26 09:12:15,31.284226,121.477608,ws,65830.0,0.0,7.8,x0,48.0
600,e2281,2017-01-26 20:30:07,31.273236,121.469208,ws,66118.0,0.0,7.8,x0,45.0
601,e2281,2017-01-26 20:30:12,31.273244,121.4692,ws,66118.0,0.0,7.8,x0,45.0
602,e2281,2017-01-26 20:30:02,31.27323,121.469216,ws,66118.0,0.0,7.8,x0,45.0
603,e2281,2017-01-26 20:31:40,31.273276,121.469224,ws,66118.0,0.0,7.8,x0,45.0
604,e2281,2017-01-26 20:32:10,31.273272,121.469208,ws,66118.0,0.0,7.8,x0,45.0
633,e2281,2017-01-26 09:12:04,31.284234,121.4776,ws,65830.0,0.0,7.8,x0,48.0
634,e2281,2017-01-26 09:11:51,31.284236,121.4776,ws,65830.0,0.0,7.8,x0,48.0
724,e2281,2017-01-26 20:30:47,31.273272,121.469224,ws,66118.0,0.0,7.8,x0,45.0
725,e2281,2017-01-26 20:29:52,31.273226,121.469224,ws,66118.0,0.0,7.8,x0,45.0
726,e2281,2017-01-26 20:42:39,31.279876,121.476536,ws,66120.0,0.0,7.8,x0,47.0
727,e2281,2017-01-26 20:42:34,31.27988,121.47652,ws,66120.0,0.0,7.8,x0,47.0
763,e2281,2017-01-26 09:12:24,31.284232,121.477608,ws,65830.0,0.0,7.8,x0,48.0
764,e2281,2017-01-26 09:11:46,31.284228,121.477608,ws,65830.0,0.0,7.8,x0,48.0
862,e2281,2017-01-26 20:31:00,31.273274,121.46924,ws,66118.0,0.0,7.8,x0,45.0
863,e2281,2017-01-26 20:31:05,31.27327,121.46924,ws,66118.0,0.0,7.8,x0,45.0
864,e2281,2017-01-26 20:33:09,31.273268,121.469208,ws,66118.0,0.0,7.8,x0,45.0
865,e2281,2017-01-26 20:33:19,31.273268,121.469208,ws,66118.0,0.0,7.8,x0,45.0
866,e2281,2017-01-26 20:33:46,31.273264,121.4692,ws,66118.0,0.0,7.8,x0,45.0
867,e2281,2017-01-26 20:31:20,31.273282,121.46924,ws,66118.0,0.0,7.8,x0,45.0
900,e2281,2017-01-26 09:12:20,31.28423,121.477608,ws,65830.0,0.0,7.8,x0,48.0
990,e2281,2017-01-26 20:30:26,31.27326,121.4692,ws,66118.0,0.0,7.8,x0,45.0
991,e2281,2017-01-26 20:29:46,31.273226,121.469224,ws,66118.0,0.0,7.8,x0,45.0
992,e2281,2017-01-26 20:31:10,31.273276,121.46924,ws,66118.0,0.0,7.8,x0,45.0
993,e2281,2017-01-26 20:32:58,31.273266,121.469208,ws,66118.0,0.0,7.8,x0,45.0
995,e2281,2017-01-26 20:42:58,31.279884000000006,121.476592,ws,66120.0,0.0,7.8,x0,47.0
996,e2281,2017-01-26 20:42:44,31.279874,121.476544,ws,66120.0,0.0,7.8,x0,47.0
1032,e2281,2017-01-26 09:12:10,31.284226,121.477608,ws,65830.0,0.0,7.8,x0,48.0
1042,e2281,2017-01-26 11:27:18,31.291490000000003,121.51696,ws,65927.0,0.0,7.8,x0,22.0
1126,e2281,2017-01-26 20:30:42,31.27327,121.469208,ws,66118.0,0.0,7.8,x0,45.0
1127,e2281,2017-01-26 20:29:57,31.273228000000003,121.469216,ws,66118.0,0.0,7.8,x0,45.0
1128,e2281,2017-01-26 20:30:31,31.273262,121.469208,ws,66118.0,0.0,7.8,x0,45.0
1129,e2281,2017-01-26 20:31:50,31.273274,121.469216,ws,66118.0,0.0,7.8,x0,45.0
1130,e2281,2017-01-26 20:32:29,31.273264,121.4692,ws,66118.0,0.0,7.8,x0,45.0
1131,e2281,2017-01-26 20:33:51,31.273262,121.4692,ws,66118.0,0.0,7.8,x0,45.0
1132,e2281,2017-01-26 20:32:43,31.273266,121.4692,ws,66118.0,0.0,7.8,x0,45.0
