,car_id,date_time,lat,lon,work_mode,mileage,speed,avg_fuel_consumption,system_mode,grid
890,e3379,2017-02-19 13:47:06,31.291414000000003,121.51653600000002,ws,68440.0,0.0,7.8,x0,22.0
895,e3379,2017-02-19 14:06:13,31.293294,121.506296,ws,68445.0,0.0,7.8,x0,20.0
896,e3379,2017-02-19 14:07:01,31.293326,121.506328,ws,68445.0,0.0,7.8,x0,20.0
897,e3379,2017-02-19 14:06:41,31.293322,121.506336,ws,68445.0,0.0,7.8,x0,20.0
898,e3379,2017-02-19 14:07:31,31.293334,121.506344,ws,68445.0,0.0,7.8,x0,20.0
939,e3379,2017-02-19 18:35:58,31.29332,121.515368,ws,68510.0,0.0,7.8,x0,22.0
940,e3379,2017-02-19 18:36:36,31.29332,121.515376,ws,68510.0,0.0,7.8,x0,22.0
942,e3379,2017-02-19 18:43:00,31.29415,121.507112,ws,68512.0,0.0,7.8,x0,20.0
971,e3379,2017-02-19 20:50:36,31.293208,121.515336,ws,68559.0,0.0,7.8,x0,22.0
972,e3379,2017-02-19 20:50:46,31.293208,121.515336,ws,68559.0,0.0,7.8,x0,22.0
974,e3379,2017-02-19 20:51:14,31.293198,121.515336,ws,68559.0,0.0,7.8,x0,22.0
1058,e3379,2017-02-19 13:48:24,31.291418,121.516496,ws,68440.0,0.0,7.8,x0,22.0
1059,e3379,2017-02-19 13:47:17,31.29142,121.51653600000002,ws,68440.0,0.0,7.8,x0,22.0
1061,e3379,2017-02-19 14:05:57,31.293292,121.50628799999998,ws,68445.0,0.0,7.8,x0,20.0
1062,e3379,2017-02-19 14:06:18,31.293294,121.506304,ws,68445.0,0.0,7.8,x0,20.0
1063,e3379,2017-02-19 14:06:36,31.293322,121.506336,ws,68445.0,0.0,7.8,x0,20.0
1064,e3379,2017-02-19 14:07:36,31.293336,121.506344,ws,68445.0,0.0,7.8,x0,20.0
1065,e3379,2017-02-19 14:07:26,31.293334,121.506344,ws,68445.0,0.0,7.8,x0,20.0
1071,e3379,2017-02-19 14:18:34,31.290808,121.516352,ws,68447.0,0.0,7.8,x0,22.0
1074,e3379,2017-02-19 14:19:07,31.290812,121.51636,ws,68447.0,0.0,7.8,x0,22.0
1075,e3379,2017-02-19 14:20:13,31.29081,121.516336,ws,68447.0,0.0,7.8,x0,22.0
1076,e3379,2017-02-19 14:19:48,31.29083,121.516352,ws,68447.0,0.0,7.8,x0,22.0
1102,e3379,2017-02-19 16:02:34,31.26637,121.486424,ws,68470.0,0.0,7.8,x0,9.0
1109,e3379,2017-02-19 18:36:51,31.293312,121.515384,ws,68510.0,0.0,7.8,x0,22.0
1110,e3379,2017-02-19 18:36:03,31.293318,121.515368,ws,68510.0,0.0,7.8,x0,22.0
1112,e3379,2017-02-19 18:42:36,31.294134000000003,121.50713600000002,ws,68512.0,0.0,7.8,x0,20.0
1137,e3379,2017-02-19 20:51:30,31.293206,121.515328,ws,68559.0,0.0,7.8,x0,22.0
1211,e3379,2017-02-19 13:45:38,31.29186,121.51824,ws,68440.0,0.0,7.8,x0,22.0
1213,e3379,2017-02-19 13:47:56,31.291418,121.516512,ws,68440.0,0.0,7.8,x0,22.0
1214,e3379,2017-02-19 13:59:38,31.301820000000006,121.509304,ws,68443.0,0.0,7.8,x0,50.0
1220,e3379,2017-02-19 14:19:53,31.290832,121.516352,ws,68447.0,0.0,7.8,x0,22.0
1221,e3379,2017-02-19 14:19:33,31.290816,121.516344,ws,68447.0,0.0,7.8,x0,22.0
1255,e3379,2017-02-19 16:00:26,31.26913,121.48828,ws,68470.0,0.0,7.8,x0,9.0
1256,e3379,2017-02-19 16:00:21,31.26913,121.48828,ws,68470.0,0.0,7.8,x0,9.0
1257,e3379,2017-02-19 16:02:24,31.266374,121.486416,ws,68470.0,0.0,7.8,x0,9.0
1258,e3379,2017-02-19 16:02:39,31.26637,121.486424,ws,68470.0,0.0,7.8,x0,9.0
1259,e3379,2017-02-19 16:03:43,31.266356,121.486504,ws,68470.0,0.0,7.8,x0,9.0
1260,e3379,2017-02-19 16:03:58,31.266356,121.486504,ws,68470.0,0.0,7.8,x0,9.0
1269,e3379,2017-02-19 18:34:39,31.290634000000004,121.516496,ws,68509.0,0.0,7.8,x0,22.0
1270,e3379,2017-02-19 18:42:45,31.294146,121.507112,ws,68512.0,0.0,7.8,x0,20.0
1299,e3379,2017-02-19 20:50:41,31.293208,121.515336,ws,68559.0,0.0,7.8,x0,22.0
1300,e3379,2017-02-19 20:50:31,31.293208,121.515336,ws,68559.0,0.0,7.8,x0,22.0
1304,e3379,2017-02-19 20:51:19,31.293202,121.515336,ws,68559.0,0.0,7.8,x0,22.0
1378,e3379,2017-02-19 13:48:34,31.291418,121.516496,ws,68440.0,0.0,7.8,x0,22.0
1379,e3379,2017-02-19 13:47:37,31.291418,121.51652,ws,68440.0,0.0,7.8,x0,22.0
1380,e3379,2017-02-19 13:47:12,31.291418,121.51653600000002,ws,68440.0,0.0,7.8,x0,22.0
1381,e3379,2017-02-19 13:47:22,31.291422,121.516528,ws,68440.0,0.0,7.8,x0,22.0
1386,e3379,2017-02-19 14:07:16,31.293332,121.506336,ws,68445.0,0.0,7.8,x0,20.0
1387,e3379,2017-02-19 14:07:06,31.293328,121.506328,ws,68445.0,0.0,7.8,x0,20.0
1391,e3379,2017-02-19 14:18:29,31.290804,121.516352,ws,68447.0,0.0,7.8,x0,22.0
1393,e3379,2017-02-19 14:19:43,31.290824,121.516344,ws,68447.0,0.0,7.8,x0,22.0
1394,e3379,2017-02-19 14:19:12,31.290818,121.516352,ws,68447.0,0.0,7.8,x0,22.0
1395,e3379,2017-02-19 14:19:38,31.290818,121.516344,ws,68447.0,0.0,7.8,x0,22.0
1396,e3379,2017-02-19 14:19:23,31.290818,121.516352,ws,68447.0,0.0,7.8,x0,22.0
1397,e3379,2017-02-19 14:20:31,31.290822,121.516344,ws,68447.0,0.0,7.8,x0,22.0
1398,e3379,2017-02-19 14:20:56,31.29083,121.516344,ws,68447.0,0.0,7.8,x0,22.0
