,car_id,date_time,lat,lon,work_mode,mileage,speed,avg_fuel_consumption,system_mode,grid
29,e7695,2017-02-03 15:12:17,31.184934,121.4392,ws,37855.0,0.0,9.2,x0,17.0
30,e7695,2017-02-03 15:12:12,31.184934,121.4392,ws,37855.0,0.0,9.2,x0,17.0
31,e7695,2017-02-03 15:14:34,31.18297,121.439984,ws,37855.0,0.0,9.2,x0,17.0
53,e7695,2017-02-03 17:13:16,31.151082,121.48296,ws,37920.0,0.0,9.2,x0,8.0
98,e7695,2017-02-03 20:52:01,31.246384000000006,121.465576,ws,37991.0,0.0,9.2,x0,19.0
99,e7695,2017-02-03 20:50:58,31.246634000000004,121.465096,ws,37991.0,0.0,9.2,x0,19.0
102,e7695,2017-02-03 21:13:31,31.246194,121.461544,ws,38000.0,0.0,9.2,x0,43.0
103,e7695,2017-02-03 21:12:36,31.246212,121.461608,ws,38000.0,0.0,9.2,x0,43.0
104,e7695,2017-02-03 21:13:06,31.24618,121.461584,ws,38000.0,0.0,9.2,x0,43.0
105,e7695,2017-02-03 21:13:16,31.246194,121.461536,ws,38000.0,0.0,9.2,x0,43.0
106,e7695,2017-02-03 21:40:16,31.264678000000004,121.486552,ws,38006.0,0.0,9.2,x0,3.0
134,e7695,2017-02-03 15:12:35,31.184918,121.439248,ws,37855.0,0.0,9.2,x0,17.0
160,e7695,2017-02-03 17:12:21,31.151026,121.482912,ws,37920.0,0.0,9.2,x0,8.0
161,e7695,2017-02-03 17:13:11,31.15108,121.482952,ws,37920.0,0.0,9.2,x0,8.0
206,e7695,2017-02-03 20:50:25,31.24676,121.46488,ws,37991.0,0.0,9.2,x0,43.0
207,e7695,2017-02-03 20:49:44,31.246964,121.46481599999998,ws,37991.0,0.0,9.2,x0,43.0
208,e7695,2017-02-03 20:52:16,31.246326,121.465672,ws,37991.0,0.0,9.2,x0,19.0
209,e7695,2017-02-03 20:51:43,31.246476,121.46544,ws,37991.0,0.0,9.2,x0,19.0
210,e7695,2017-02-03 20:50:53,31.24668,121.465024,ws,37991.0,0.0,9.2,x0,19.0
211,e7695,2017-02-03 20:51:27,31.24655,121.465288,ws,37991.0,0.0,9.2,x0,19.0
213,e7695,2017-02-03 21:15:24,31.248346,121.46584,ws,38000.0,0.0,9.2,x0,19.0
214,e7695,2017-02-03 21:13:11,31.24618,121.461528,ws,38000.0,0.0,9.2,x0,43.0
215,e7695,2017-02-03 21:13:21,31.246192,121.461544,ws,38000.0,0.0,9.2,x0,43.0
245,e7695,2017-02-03 15:11:52,31.18494,121.439176,ws,37855.0,0.0,9.2,x0,17.0
246,e7695,2017-02-03 15:12:30,31.184918,121.439232,ws,37855.0,0.0,9.2,x0,17.0
271,e7695,2017-02-03 17:12:31,31.15106,121.482888,ws,37920.0,0.0,9.2,x0,8.0
309,e7695,2017-02-03 20:20:57,31.225628000000004,121.443152,ws,37984.0,0.0,9.2,x0,35.0
