,car_id,date_time,lat,lon,work_mode,mileage,speed,avg_fuel_consumption,system_mode,grid
37,e3379,2017-01-22 14:33:10,31.24745,121.46912,ws,65257.0,0.0,7.8,x0,19.0
38,e3379,2017-01-22 14:34:53,31.246332,121.463584,ws,65257.0,0.0,7.8,x0,43.0
39,e3379,2017-01-22 14:36:16,31.246298,121.463608,ws,65257.0,0.0,7.8,x0,43.0
50,e3379,2017-01-22 15:19:37,31.247226,121.46828,ws,65268.0,0.0,7.8,x0,19.0
58,e3379,2017-01-22 15:32:30,31.24677,121.46608799999998,ws,65271.0,0.0,7.8,x0,19.0
59,e3379,2017-01-22 15:32:55,31.246826,121.466112,ws,65271.0,0.0,7.8,x0,19.0
60,e3379,2017-01-22 15:33:22,31.246854,121.466104,ws,65271.0,0.0,7.8,x0,19.0
62,e3379,2017-01-22 15:48:42,31.246234,121.461544,ws,65275.0,0.0,7.8,x0,43.0
67,e3379,2017-01-22 16:08:36,31.277104,121.479504,ws,65281.0,0.0,7.8,x0,47.0
68,e3379,2017-01-22 16:21:55,31.27985,121.477208,ws,65283.0,0.0,7.8,x0,47.0
69,e3379,2017-01-22 16:22:21,31.279834,121.477224,ws,65283.0,0.0,7.8,x0,47.0
70,e3379,2017-01-22 16:22:01,31.279846000000006,121.477208,ws,65283.0,0.0,7.8,x0,47.0
71,e3379,2017-01-22 16:22:45,31.279844,121.477216,ws,65283.0,0.0,7.8,x0,47.0
72,e3379,2017-01-22 16:26:10,31.281752,121.478296,ws,65283.0,0.0,7.8,x0,48.0
125,e3379,2017-01-22 19:11:19,31.29316,121.50916,ws,65334.0,0.0,7.8,x0,20.0
126,e3379,2017-01-22 19:12:19,31.293108,121.509144,ws,65334.0,0.0,7.8,x0,20.0
131,e3379,2017-01-22 19:36:21,31.293594,121.506936,ws,65341.0,0.0,7.8,x0,20.0
132,e3379,2017-01-22 19:36:11,31.293598,121.506944,ws,65341.0,0.0,7.8,x0,20.0
133,e3379,2017-01-22 20:24:30,31.293766,121.507296,ws,65341.0,0.0,7.8,x0,20.0
177,e3379,2017-01-22 14:35:12,31.246308000000006,121.4636,ws,65257.0,0.0,7.8,x0,43.0
187,e3379,2017-01-22 15:20:02,31.247224,121.46828,ws,65268.0,0.0,7.8,x0,19.0
188,e3379,2017-01-22 15:20:56,31.247096000000006,121.467632,ws,65268.0,0.0,7.8,x0,19.0
189,e3379,2017-01-22 15:20:17,31.247226,121.468288,ws,65268.0,0.0,7.8,x0,19.0
191,e3379,2017-01-22 15:33:28,31.246862,121.466104,ws,65271.0,0.0,7.8,x0,19.0
194,e3379,2017-01-22 15:49:07,31.246246000000006,121.461568,ws,65275.0,0.0,7.8,x0,43.0
195,e3379,2017-01-22 15:48:57,31.246236,121.461544,ws,65275.0,0.0,7.8,x0,43.0
196,e3379,2017-01-22 15:50:11,31.24679,121.46608,ws,65276.0,0.0,7.8,x0,19.0
197,e3379,2017-01-22 15:48:32,31.246236,121.461544,ws,65275.0,0.0,7.8,x0,43.0
205,e3379,2017-01-22 16:08:21,31.277102000000006,121.479504,ws,65281.0,0.0,7.8,x0,47.0
209,e3379,2017-01-22 16:25:47,31.281746,121.478264,ws,65283.0,0.0,7.8,x0,48.0
210,e3379,2017-01-22 16:22:06,31.279842,121.477208,ws,65283.0,0.0,7.8,x0,47.0
211,e3379,2017-01-22 16:24:09,31.279886,121.477184,ws,65283.0,0.0,7.8,x0,47.0
212,e3379,2017-01-22 16:25:52,31.281748,121.47828,ws,65283.0,0.0,7.8,x0,48.0
224,e3379,2017-01-22 16:59:24,31.30493,121.508904,ws,65290.0,0.0,7.8,x0,50.0
246,e3379,2017-01-22 19:11:34,31.293168,121.50916,ws,65334.0,0.0,7.8,x0,20.0
247,e3379,2017-01-22 19:10:22,31.293126,121.509144,ws,65334.0,0.0,7.8,x0,20.0
248,e3379,2017-01-22 19:10:47,31.293190000000006,121.50916,ws,65334.0,0.0,7.8,x0,20.0
254,e3379,2017-01-22 19:35:56,31.2936,121.506952,ws,65341.0,0.0,7.8,x0,20.0
255,e3379,2017-01-22 19:36:35,31.293586,121.50692,ws,65341.0,0.0,7.8,x0,20.0
256,e3379,2017-01-22 20:24:14,31.293788,121.50728,ws,65341.0,0.0,7.8,x0,20.0
298,e3379,2017-01-22 14:35:18,31.246314,121.4636,ws,65257.0,0.0,7.8,x0,43.0
299,e3379,2017-01-22 14:34:48,31.246334,121.463584,ws,65257.0,0.0,7.8,x0,43.0
300,e3379,2017-01-22 14:35:38,31.246298,121.4636,ws,65257.0,0.0,7.8,x0,43.0
301,e3379,2017-01-22 14:35:07,31.246314,121.463592,ws,65257.0,0.0,7.8,x0,43.0
302,e3379,2017-01-22 14:35:48,31.2463,121.463608,ws,65257.0,0.0,7.8,x0,43.0
303,e3379,2017-01-22 14:35:28,31.246308000000006,121.4636,ws,65257.0,0.0,7.8,x0,43.0
318,e3379,2017-01-22 15:19:52,31.247224,121.46828,ws,65268.0,0.0,7.8,x0,19.0
319,e3379,2017-01-22 15:20:12,31.247224,121.468288,ws,65268.0,0.0,7.8,x0,19.0
324,e3379,2017-01-22 15:32:09,31.246722,121.466072,ws,65271.0,0.0,7.8,x0,19.0
325,e3379,2017-01-22 15:33:33,31.24686,121.466104,ws,65271.0,0.0,7.8,x0,19.0
326,e3379,2017-01-22 15:50:01,31.246796000000003,121.46608799999998,ws,65276.0,0.0,7.8,x0,19.0
330,e3379,2017-01-22 16:08:01,31.277072,121.479504,ws,65281.0,0.0,7.8,x0,47.0
332,e3379,2017-01-22 16:22:16,31.279836,121.477224,ws,65283.0,0.0,7.8,x0,47.0
333,e3379,2017-01-22 16:24:14,31.279884000000006,121.477184,ws,65283.0,0.0,7.8,x0,47.0
342,e3379,2017-01-22 16:59:39,31.304936,121.508912,ws,65290.0,0.0,7.8,x0,50.0
343,e3379,2017-01-22 16:59:55,31.304928000000004,121.508928,ws,65290.0,0.0,7.8,x0,50.0
370,e3379,2017-01-22 19:11:39,31.293174,121.509152,ws,65334.0,0.0,7.8,x0,20.0
371,e3379,2017-01-22 19:10:27,31.293144,121.509144,ws,65334.0,0.0,7.8,x0,20.0
372,e3379,2017-01-22 20:24:19,31.29378,121.507288,ws,65341.0,0.0,7.8,x0,20.0
373,e3379,2017-01-22 20:24:00,31.293802000000003,121.507264,ws,65341.0,0.0,7.8,x0,20.0
407,e3379,2017-01-22 14:35:53,31.246306,121.4636,ws,65257.0,0.0,7.8,x0,43.0
419,e3379,2017-01-22 15:22:29,31.246458,121.460304,ws,65268.0,0.0,7.8,x0,43.0
423,e3379,2017-01-22 15:33:07,31.24684,121.466112,ws,65271.0,0.0,7.8,x0,19.0
424,e3379,2017-01-22 15:32:40,31.246796000000003,121.466096,ws,65271.0,0.0,7.8,x0,19.0
426,e3379,2017-01-22 15:48:37,31.246234,121.461544,ws,65275.0,0.0,7.8,x0,43.0
427,e3379,2017-01-22 15:50:21,31.246782,121.46608799999998,ws,65276.0,0.0,7.8,x0,19.0
428,e3379,2017-01-22 15:50:06,31.246794,121.46608,ws,65276.0,0.0,7.8,x0,19.0
433,e3379,2017-01-22 16:08:11,31.277086,121.479504,ws,65281.0,0.0,7.8,x0,47.0
434,e3379,2017-01-22 16:08:31,31.277102000000006,121.479504,ws,65281.0,0.0,7.8,x0,47.0
438,e3379,2017-01-22 16:21:27,31.279834,121.477224,ws,65283.0,0.0,7.8,x0,47.0
439,e3379,2017-01-22 16:22:25,31.279832,121.477232,ws,65283.0,0.0,7.8,x0,47.0
440,e3379,2017-01-22 16:24:19,31.279884000000006,121.477184,ws,65283.0,0.0,7.8,x0,47.0
450,e3379,2017-01-22 17:00:25,31.304920000000006,121.508928,ws,65290.0,0.0,7.8,x0,50.0
451,e3379,2017-01-22 16:59:34,31.304938,121.508904,ws,65290.0,0.0,7.8,x0,50.0
452,e3379,2017-01-22 17:00:10,31.304924,121.508928,ws,65290.0,0.0,7.8,x0,50.0
453,e3379,2017-01-22 17:00:15,31.304922,121.508928,ws,65290.0,0.0,7.8,x0,50.0
477,e3379,2017-01-22 19:11:06,31.293178,121.509168,ws,65334.0,0.0,7.8,x0,20.0
478,e3379,2017-01-22 19:09:56,31.293036,121.509128,ws,65334.0,0.0,7.8,x0,20.0
481,e3379,2017-01-22 19:36:16,31.293596,121.506944,ws,65341.0,0.0,7.8,x0,20.0
482,e3379,2017-01-22 19:35:41,31.293584000000006,121.506936,ws,65341.0,0.0,7.8,x0,20.0
483,e3379,2017-01-22 20:24:24,31.293774,121.507296,ws,65341.0,0.0,7.8,x0,20.0
484,e3379,2017-01-22 20:23:31,31.293822,121.507264,ws,65341.0,0.0,7.8,x0,20.0
485,e3379,2017-01-22 20:31:48,31.294106,121.50712,ws,65343.0,0.0,7.8,x0,20.0
546,e3379,2017-01-22 15:19:08,31.24723,121.46828,ws,65268.0,0.0,7.8,x0,19.0
550,e3379,2017-01-22 15:19:27,31.247226,121.46828,ws,65268.0,0.0,7.8,x0,19.0
551,e3379,2017-01-22 15:19:47,31.247224,121.46828,ws,65268.0,0.0,7.8,x0,19.0
556,e3379,2017-01-22 15:31:59,31.246724,121.466064,ws,65271.0,0.0,7.8,x0,19.0
557,e3379,2017-01-22 15:32:35,31.246786,121.46608799999998,ws,65271.0,0.0,7.8,x0,19.0
558,e3379,2017-01-22 15:32:25,31.246746,121.46608,ws,65271.0,0.0,7.8,x0,19.0
559,e3379,2017-01-22 15:38:34,31.243054,121.461744,ws,65273.0,0.0,7.8,x0,42.0
560,e3379,2017-01-22 15:48:47,31.246234,121.461544,ws,65275.0,0.0,7.8,x0,43.0
561,e3379,2017-01-22 15:48:52,31.246232,121.461544,ws,65275.0,0.0,7.8,x0,43.0
562,e3379,2017-01-22 15:48:19,31.246238,121.461544,ws,65275.0,0.0,7.8,x0,43.0
563,e3379,2017-01-22 15:48:14,31.246240000000004,121.461536,ws,65275.0,0.0,7.8,x0,43.0
569,e3379,2017-01-22 16:08:16,31.277096000000004,121.479504,ws,65281.0,0.0,7.8,x0,47.0
572,e3379,2017-01-22 16:21:37,31.279856,121.477216,ws,65283.0,0.0,7.8,x0,47.0
573,e3379,2017-01-22 16:22:11,31.279838,121.477216,ws,65283.0,0.0,7.8,x0,47.0
574,e3379,2017-01-22 16:22:36,31.279832,121.477224,ws,65283.0,0.0,7.8,x0,47.0
575,e3379,2017-01-22 16:23:39,31.27989,121.477168,ws,65283.0,0.0,7.8,x0,47.0
576,e3379,2017-01-22 16:23:44,31.27989,121.477168,ws,65283.0,0.0,7.8,x0,47.0
577,e3379,2017-01-22 16:24:04,31.279888,121.477184,ws,65283.0,0.0,7.8,x0,47.0
578,e3379,2017-01-22 16:23:54,31.27989,121.477176,ws,65283.0,0.0,7.8,x0,47.0
