,car_id,date_time,lat,lon,power_mode,mileage,speed,fuel_consumption,grid
160,r75084,2017-02-26 13:17:47,31.211891,121.570155,dph,2159.0,64.6,215244,11.0
161,r75084,2017-02-26 13:17:52,31.211085,121.57033,dph,2159.0,64.5,215251,11.0
162,r75084,2017-02-26 13:17:57,31.210283,121.570498,dph,2159.0,64.4,215257,11.0
181,r75084,2017-02-26 13:27:22,31.152823,121.514898,dph,2170.0,78.8,215952,4.0
182,r75084,2017-02-26 13:27:27,31.152465000000007,121.51381,dph,2170.0,78.2,215957,4.0
1623,r50165,2017-02-26 18:48:07,31.195031,121.317236,dph,3706.0,0.0,351372,1.0
1719,r53534,2017-02-26 14:11:08,31.276999999999997,121.479215,dph,5102.0,0.0,488739,47.0
1720,r53534,2017-02-26 14:11:13,31.276999,121.479216,dph,5102.0,0.0,488740,47.0
1776,r53534,2017-02-26 23:37:58,31.264094,121.488289,dph,5136.0,0.0,492487,3.0
1789,r74180,2017-02-26 18:51:26,31.293036,121.51739,dph,1551.0,0.0,218742,22.0
1790,r74180,2017-02-26 18:51:31,31.293036,121.51739,dph,1551.0,0.0,218744,22.0
1794,r53534,2017-02-26 23:37:53,31.264094,121.488289,dph,5136.0,0.0,492486,3.0
1801,r53534,2017-02-26 09:39:19,31.276994,121.47925,dph,4934.0,0.0,476633,47.0
1847,r50165,2017-02-26 18:48:02,31.195031,121.317236,dph,3706.0,0.0,351371,1.0
1848,r50165,2017-02-26 18:48:12,31.195032,121.317236,dph,3706.0,0.0,351373,1.0
1920,r77951,2017-02-26 15:06:42,31.197102,121.379197,dph,3501.0,0.0,449627,25.0
2236,r77951,2017-02-26 15:06:47,31.197099,121.379189,dph,3501.0,0.0,449629,25.0
2286,r72540,2017-02-26 20:08:41,31.260164000000003,121.444789,dph,5062.0,0.0,653381,36.0
2355,r53534,2017-02-26 09:39:24,31.276998,121.479249,dph,4934.0,0.0,476634,47.0
2374,r30247,2017-02-26 16:01:39,31.274413,121.450039,dph,5060.0,0.0,211992,39.0
2375,r30247,2017-02-26 16:01:44,31.274412,121.450039,dph,5060.0,0.0,211993,39.0
2493,r50165,2017-02-26 17:19:27,31.195057,121.318161,dph,3675.0,0.0,348475,1.0
2509,r48891,2017-02-26 08:56:21,31.196938,121.316648,dph,1986.0,0.0,215474,1.0
2526,r74180,2017-02-26 18:51:21,31.293036,121.51739,dph,1551.0,0.0,218741,22.0
2919,r74424,2017-02-26 17:55:43,31.292937,121.436435,dph,5576.0,39.6,249382,18.0
2951,r74180,2017-02-26 18:51:11,31.293036,121.517389,dph,1551.0,0.0,218738,22.0
2993,r53534,2017-02-26 14:10:48,31.277002000000003,121.479216,dph,5102.0,0.0,488735,47.0
2994,r53534,2017-02-26 14:10:53,31.277002000000003,121.479216,dph,5102.0,0.0,488736,47.0
3046,r74180,2017-02-26 18:50:46,31.292898,121.51741,dph,1551.0,5.1,218730,22.0
3163,r53534,2017-02-26 23:34:13,31.264078,121.488292,dph,5136.0,0.0,492445,3.0
3164,r53534,2017-02-26 23:34:28,31.26408,121.488291,dph,5136.0,0.0,492448,3.0
3165,r53534,2017-02-26 23:34:33,31.264082,121.488292,dph,5136.0,0.0,492449,3.0
3166,r53534,2017-02-26 23:34:48,31.264083000000007,121.488292,dph,5136.0,0.0,492452,3.0
3167,r53534,2017-02-26 23:34:53,31.264083000000007,121.488291,dph,5136.0,0.0,492453,3.0
3168,r53534,2017-02-26 23:35:08,31.264085,121.48829,dph,5136.0,0.0,492456,3.0
3169,r53534,2017-02-26 23:35:23,31.264088,121.48829,dph,5136.0,0.0,492458,3.0
3170,r53534,2017-02-26 23:35:28,31.264088,121.48829,dph,5136.0,0.0,492459,3.0
3171,r53534,2017-02-26 23:35:48,31.264088,121.488289,dph,5136.0,0.0,492463,3.0
3172,r53534,2017-02-26 23:36:03,31.264090000000003,121.48828799999998,dph,5136.0,0.0,492466,3.0
3173,r53534,2017-02-26 23:36:08,31.264090000000003,121.48828799999998,dph,5136.0,0.0,492467,3.0
3174,r53534,2017-02-26 23:36:23,31.264091,121.488289,dph,5136.0,0.0,492470,3.0
3175,r53534,2017-02-26 23:36:28,31.264091,121.48828799999998,dph,5136.0,0.0,492471,3.0
3176,r53534,2017-02-26 23:36:38,31.264092,121.48828799999998,dph,5136.0,0.0,492472,3.0
3177,r53534,2017-02-26 23:36:43,31.264092,121.48828799999998,dph,5136.0,0.0,492473,3.0
3178,r53534,2017-02-26 23:36:58,31.264091,121.48828799999998,dph,5136.0,0.0,492476,3.0
3179,r53534,2017-02-26 23:37:03,31.264092,121.488289,dph,5136.0,0.0,492477,3.0
3180,r53534,2017-02-26 23:37:18,31.264094,121.48829,dph,5136.0,0.0,492480,3.0
3181,r53534,2017-02-26 23:37:38,31.264093,121.48829,dph,5136.0,0.0,492483,3.0
3200,r24580,2017-02-26 11:17:20,31.191585,121.417546,dph,12124.0,5.2,905999,30.0
3201,r24580,2017-02-26 11:17:25,31.191572,121.417575,dph,12124.0,4.1,906000,30.0
3216,r64320,2017-02-26 15:52:45,31.22319,121.356849,dph,3155.0,0.0,399643,2.0
3409,r62089,2017-02-26 08:44:49,31.237171000000004,121.48408,dph,4590.0,0.0,505417,49.0
3711,r53534,2017-02-26 23:33:38,31.264078,121.488292,dph,5136.0,0.0,492438,3.0
3712,r53534,2017-02-26 23:33:53,31.264077,121.488292,dph,5136.0,0.0,492441,3.0
3713,r53534,2017-02-26 23:33:58,31.264078,121.488292,dph,5136.0,0.0,492442,3.0
4084,r24580,2017-02-26 08:37:10,31.201320000000006,121.39278600000002,dph,12119.0,69.3,905630,26.0
4085,r24580,2017-02-26 09:07:17,31.191825,121.418055,dph,12124.0,4.3,905935,30.0
4086,r24580,2017-02-26 11:18:20,31.191234,121.416901,dph,12124.0,15.0,906022,30.0
4186,r72540,2017-02-26 12:00:03,31.261432,121.390298,dph,4997.0,16.5,644477,15.0
4193,r72540,2017-02-26 20:08:16,31.260873,121.444429,dph,5062.0,38.0,653372,36.0
4194,r72540,2017-02-26 20:08:26,31.260315,121.444832,dph,5062.0,10.8,653374,36.0
4195,r72540,2017-02-26 20:08:31,31.260226,121.444849,dph,5062.0,6.2,653376,36.0
4196,r72540,2017-02-26 20:08:36,31.260164000000003,121.44478,dph,5062.0,4.5,653380,36.0
4465,r75642,2017-02-26 15:12:16,31.154397,121.481456,dph,3600.0,69.0,444023,8.0
