,car_id,date_time,lat,lon,power_mode,mileage,speed,fuel_consumption,grid
75,r65306,2017-02-19 13:44:07,31.222111,121.412546,dph,3545.0,0.0,377607,7.0
76,r65306,2017-02-19 13:44:12,31.222111,121.412545,dph,3545.0,0.0,377611,7.0
77,r65306,2017-02-19 13:44:17,31.222113,121.412544,dph,3545.0,2.6,377614,7.0
78,r65306,2017-02-19 13:44:22,31.222121,121.412517,dph,3545.0,4.4,377617,7.0
79,r65306,2017-02-19 13:44:27,31.2221,121.412453,dph,3545.0,3.1,377619,7.0
447,r48891,2017-02-19 08:02:19,31.196986,121.316056,dph,687.0,0.0,73189,1.0
1137,r62652,2017-02-19 20:25:16,31.293463,121.43942,dph,5555.0,51.9,565659,18.0
1138,r62652,2017-02-19 20:25:21,31.293296999999995,121.43865900000002,dph,5555.0,53.4,565667,18.0
1139,r62652,2017-02-19 20:25:26,31.293168,121.437991,dph,5555.0,37.1,565668,18.0
1140,r62652,2017-02-19 20:25:31,31.293066,121.437627,dph,5555.0,23.5,565668,18.0
1141,r62652,2017-02-19 20:25:36,31.292995,121.437349,dph,5555.0,19.7,565672,18.0
1142,r62652,2017-02-19 20:25:51,31.29274,121.437152,dph,5556.0,21.0,565683,18.0
1143,r62652,2017-02-19 20:25:56,31.292771,121.437653,dph,5556.0,36.7,565692,18.0
1144,r62652,2017-02-19 20:26:01,31.292958,121.438262,dph,5556.0,48.4,565705,18.0
1145,r62652,2017-02-19 20:26:06,31.293141,121.439054,dph,5556.0,57.5,565717,18.0
1146,r62652,2017-02-19 20:26:11,31.293302,121.439914,dph,5556.0,59.4,565727,18.0
2013,r62652,2017-02-19 20:25:41,31.292959000000003,121.437092,dph,5555.0,18.2,565675,18.0
2014,r62652,2017-02-19 20:25:46,31.292834000000006,121.436919,dph,5556.0,13.3,565678,18.0
2039,r65306,2017-02-19 11:57:56,31.222129,121.41251,dph,3545.0,0.0,377539,7.0
2349,r65306,2017-02-19 11:57:51,31.222133000000003,121.412518,dph,3545.0,0.0,377538,7.0
2839,r48891,2017-02-19 08:01:49,31.197011,121.315485,dph,687.0,0.9,73174,1.0
2840,r48891,2017-02-19 08:01:54,31.197021000000003,121.31552,dph,687.0,5.3,73176,1.0
2841,r48891,2017-02-19 08:01:59,31.197032,121.315615,dph,687.0,8.7,73178,1.0
2842,r48891,2017-02-19 08:02:04,31.197031,121.315772,dph,687.0,13.5,73182,1.0
2843,r48891,2017-02-19 08:02:09,31.196999,121.315909,dph,687.0,5.4,73184,1.0
2844,r48891,2017-02-19 08:02:14,31.196987,121.316031,dph,687.0,9.8,73187,1.0
2856,r48891,2017-02-19 09:25:38,31.196887,121.316543,dph,723.0,0.0,76215,1.0
2857,r48891,2017-02-19 09:25:43,31.196904,121.316541,dph,723.0,0.0,76216,1.0
2868,r48891,2017-02-19 12:02:23,31.239665,121.405051,dph,771.0,0.8,81493,28.0
2869,r48891,2017-02-19 12:02:28,31.239677,121.405061,dph,771.0,3.4,81495,28.0
2870,r48891,2017-02-19 12:02:33,31.239709,121.405095,dph,771.0,3.5,81497,28.0
2871,r48891,2017-02-19 12:02:38,31.23972,121.405131,dph,771.0,4.4,81498,28.0
2872,r48891,2017-02-19 12:02:43,31.239690000000003,121.405168,dph,771.0,8.9,81500,28.0
2873,r48891,2017-02-19 12:02:48,31.239575,121.405182,dph,771.0,12.8,81503,28.0
2874,r48891,2017-02-19 12:02:53,31.239361,121.405201,dph,771.0,20.1,81506,28.0
2875,r48891,2017-02-19 12:02:58,31.239037,121.405203,dph,771.0,30.4,81512,28.0
2876,r48891,2017-02-19 12:03:03,31.238643,121.405243,dph,771.0,30.0,81514,28.0
2877,r48891,2017-02-19 12:03:08,31.238281,121.405322,dph,771.0,29.4,81516,28.0
2878,r48891,2017-02-19 12:03:13,31.237932,121.405408,dph,771.0,26.3,81517,28.0
2879,r48891,2017-02-19 12:03:18,31.23763,121.40547,dph,771.0,21.2,81518,28.0
2880,r48891,2017-02-19 12:03:23,31.237325,121.405535,dph,771.0,24.3,81521,28.0
2881,r48891,2017-02-19 12:17:53,31.225249,121.440015,dph,776.0,8.2,82034,35.0
2907,r48891,2017-02-19 16:01:13,31.195198,121.317519,dph,860.0,16.2,89811,1.0
2908,r48891,2017-02-19 16:01:18,31.195191,121.317255,dph,860.0,17.2,89814,1.0
2909,r48891,2017-02-19 16:01:23,31.195185,121.317002,dph,860.0,15.2,89817,1.0
2910,r48891,2017-02-19 16:01:28,31.195173,121.316877,dph,860.0,0.0,89818,1.0
3147,r63076,2017-02-19 15:17:04,31.228388,121.469462,dph,7501.0,45.4,916483,44.0
3148,r63076,2017-02-19 15:17:09,31.228152,121.468907,dph,7501.0,37.9,916484,44.0
3149,r63076,2017-02-19 15:17:14,31.227931,121.468408,dph,7501.0,40.7,916490,44.0
3150,r63076,2017-02-19 15:17:19,31.227625,121.467763,dph,7502.0,59.6,916507,44.0
3151,r63076,2017-02-19 15:17:24,31.227263,121.466878,dph,7502.0,72.0,916526,44.0
3152,r63076,2017-02-19 15:17:29,31.226844,121.465885,dph,7502.0,76.9,916538,44.0
3338,r63076,2017-02-19 15:36:47,31.225268,121.440207,dph,7506.0,33.5,917197,35.0
3339,r63076,2017-02-19 15:36:52,31.225548,121.440026,dph,7506.0,21.3,917198,35.0
4193,r24999,2017-02-19 12:35:35,31.270322,121.454202,dph,16216.0,3.2,1564453,39.0
4497,r9206,2017-02-19 09:12:16,31.304633000000006,121.508293,dph,6419.0,0.0,628623,50.0
4525,r77951,2017-02-19 10:28:00,31.196985,121.379454,dph,3210.0,17.0,405074,25.0
4526,r77951,2017-02-19 10:28:25,31.196977,121.379438,dph,3210.0,0.6,405077,25.0
4527,r77951,2017-02-19 10:28:30,31.19688,121.379267,dph,3210.0,20.7,405087,25.0
4528,r77951,2017-02-19 10:28:35,31.196744,121.379032,dph,3210.0,10.0,405089,25.0
4529,r77951,2017-02-19 10:28:40,31.196755,121.378929,dph,3210.0,13.3,405093,25.0
4530,r77951,2017-02-19 10:28:45,31.196886,121.37885,dph,3210.0,7.8,405096,25.0
4531,r77951,2017-02-19 10:28:50,31.19697,121.378929,dph,3210.0,14.4,405101,25.0
4532,r77951,2017-02-19 10:28:55,31.197125,121.379164,dph,3210.0,20.5,405106,25.0
