,car_id,date_time,lat,lon,power_mode,mileage,speed,fuel_consumption,grid
2086,r77084,2017-02-15 15:24:36,31.195542,121.41575,dph,2241.0,0.0,290067,31.0
2087,r77084,2017-02-15 15:24:41,31.195542,121.41575,dph,2241.0,0.0,290068,31.0
2088,r77084,2017-02-15 15:24:46,31.195543,121.415751,dph,2241.0,0.0,290070,31.0
2487,r71264,2017-02-15 07:26:26,31.313579,121.532031,dph,2786.0,0.3,333675,23.0
3445,r74743,2017-02-15 16:43:46,31.151592,121.511126,dph,4576.0,79.5,506972,4.0
3446,r74743,2017-02-15 16:43:51,31.151848,121.512206,dph,4576.0,73.0,506972,4.0
3447,r74743,2017-02-15 16:43:56,31.152168,121.513213,dph,4576.0,75.1,506983,4.0
3448,r74743,2017-02-15 16:44:01,31.152526,121.514284,dph,4576.0,77.6,506995,4.0
3917,r29763,2017-02-15 07:29:13,31.253681,121.430002,dph,21831.0,54.1,2121053,32.0
3918,r29763,2017-02-15 07:29:18,31.254258,121.43047,dph,21831.0,57.4,2121059,32.0
3919,r29763,2017-02-15 07:29:23,31.25486,121.430959,dph,21832.0,57.9,2121064,32.0
3920,r29763,2017-02-15 07:29:28,31.255431,121.43151,dph,21832.0,57.3,2121068,33.0
3921,r29763,2017-02-15 07:29:33,31.255884,121.432184,dph,21832.0,57.3,2121073,33.0
3922,r29763,2017-02-15 07:29:38,31.256227000000006,121.432949,dph,21832.0,59.4,2121078,33.0
3923,r29763,2017-02-15 07:29:43,31.256533,121.433764,dph,21832.0,60.4,2121084,33.0
3924,r29763,2017-02-15 07:29:48,31.256841,121.434569,dph,21832.0,58.2,2121086,33.0
3943,r29763,2017-02-15 07:31:23,31.261096,121.450276,dph,21833.0,33.8,2121169,38.0
3944,r29763,2017-02-15 07:31:28,31.261185,121.450718,dph,21834.0,30.3,2121171,38.0
3945,r29763,2017-02-15 07:31:33,31.261278000000004,121.451131,dph,21834.0,31.9,2121173,38.0
3946,r29763,2017-02-15 07:31:38,31.261376,121.451628,dph,21834.0,37.1,2121177,38.0
3947,r29763,2017-02-15 07:31:43,31.261486,121.452195,dph,21834.0,36.5,2121181,38.0
3948,r29763,2017-02-15 07:31:48,31.261567,121.452606,dph,21834.0,22.2,2121182,38.0
3949,r29763,2017-02-15 07:31:53,31.261641,121.452975,dph,21834.0,31.4,2121189,38.0
3950,r29763,2017-02-15 07:31:58,31.261726,121.453435,dph,21834.0,33.1,2121194,38.0
3951,r29763,2017-02-15 07:32:03,31.261846,121.453944,dph,21834.0,43.0,2121205,38.0
3952,r29763,2017-02-15 07:32:08,31.262005,121.454613,dph,21834.0,53.3,2121219,38.0
3973,r29763,2017-02-15 07:33:53,31.270159000000003,121.469239,dph,21836.0,52.6,2121304,45.0
3974,r29763,2017-02-15 07:33:58,31.270607,121.469815,dph,21836.0,52.6,2121308,45.0
3991,r29763,2017-02-15 07:35:23,31.279698,121.475593,dph,21837.0,56.3,2121386,47.0
3992,r29763,2017-02-15 07:35:28,31.280041,121.476323,dph,21837.0,60.1,2121395,48.0
3993,r29763,2017-02-15 07:35:33,31.280475,121.477111,dph,21837.0,65.2,2121405,48.0
3994,r29763,2017-02-15 07:35:38,31.281153000000003,121.477837,dph,21837.0,55.8,2121406,48.0
3995,r29763,2017-02-15 07:35:43,31.281764000000006,121.478165,dph,21837.0,50.5,2121406,48.0
3996,r29763,2017-02-15 07:35:48,31.282406,121.478289,dph,21837.0,51.7,2121409,48.0
3997,r29763,2017-02-15 07:35:53,31.283128,121.478331,dph,21837.0,61.2,2121416,48.0
3998,r29763,2017-02-15 07:35:58,31.283927,121.478379,dph,21837.0,67.2,2121424,48.0
3999,r29763,2017-02-15 07:36:03,31.284864,121.47842,dph,21837.0,78.7,2121440,48.0
4238,r34782,2017-02-15 08:31:40,31.228381,121.466805,dph,6241.0,2.6,23124,44.0
4425,r69219,2017-02-15 18:40:29,31.304538,121.509774,dph,4691.0,38.7,556294,50.0
4432,r69219,2017-02-15 18:41:14,31.301798,121.509542,dph,4692.0,28.6,556332,50.0
4433,r69219,2017-02-15 18:41:19,31.301739,121.509273,dph,4692.0,7.8,556333,50.0
4434,r69219,2017-02-15 18:41:24,31.301701,121.509221,dph,4692.0,1.8,556336,50.0
4435,r69219,2017-02-15 18:41:34,31.301626,121.508955,dph,4692.0,13.7,556345,50.0
4436,r69219,2017-02-15 18:41:44,31.302034000000006,121.508788,dph,4692.0,11.4,556351,50.0
4437,r69219,2017-02-15 18:41:49,31.302138,121.508885,dph,4692.0,14.6,556355,50.0
4438,r69219,2017-02-15 18:41:54,31.302197,121.509024,dph,4692.0,18.3,556357,50.0
6069,r5156,2017-02-15 09:17:38,31.283923,121.478198,dph,3224.0,0.0,312606,48.0
6070,r5156,2017-02-15 09:17:43,31.283892,121.47821100000002,dph,3224.0,14.9,312610,48.0
6071,r5156,2017-02-15 09:17:48,31.28378,121.478293,dph,3224.0,27.1,312616,48.0
6072,r5156,2017-02-15 09:17:53,31.283261,121.478309,dph,3224.0,29.1,312619,48.0
6073,r5156,2017-02-15 09:41:58,31.265601,121.487673,dph,3227.0,0.0,313149,9.0
6074,r5156,2017-02-15 09:42:03,31.265603,121.487673,dph,3227.0,0.0,313150,9.0
6075,r5156,2017-02-15 09:42:08,31.265603,121.487673,dph,3227.0,0.0,313151,9.0
6106,r5156,2017-02-15 19:11:34,31.196963,121.315741,dph,3340.0,0.0,324091,1.0
