,car_id,date_time,lat,lon,power_mode,mileage,speed,fuel_consumption,grid
2822,r76404,2017-02-27 06:40:10,31.205604,121.550717,dph,2471.0,63.6,278765.0,10.0
2823,r76404,2017-02-27 06:40:15,31.205815,121.551599,dph,2471.0,63.1,278776.0,10.0
2824,r76404,2017-02-27 06:40:20,31.205944,121.552529,dph,2471.0,64.2,278791.0,10.0
2825,r76404,2017-02-27 06:40:25,31.205984,121.553523,dph,2472.0,68.0,278803.0,10.0
2826,r76404,2017-02-27 06:40:30,31.205978,121.554556,dph,2472.0,70.6,278813.0,10.0
2842,r76404,2017-02-27 06:41:55,31.211866,121.570168,dph,2473.0,71.4,278954.0,11.0
2843,r76404,2017-02-27 06:42:00,31.212751,121.57036399999998,dph,2473.0,71.1,278956.0,11.0
2844,r76404,2017-02-27 06:42:05,31.213690000000003,121.57028,dph,2474.0,73.6,278960.0,11.0
3631,r76404,2017-02-27 16:29:07,31.206122,121.55433,dph,2503.0,78.9,282354.0,10.0
3632,r76404,2017-02-27 16:29:12,31.206115000000004,121.553158,dph,2504.0,77.8,282361.0,10.0
3633,r76404,2017-02-27 16:29:17,31.206011,121.55207,dph,2504.0,71.1,282361.0,10.0
3634,r76404,2017-02-27 16:29:22,31.205843,121.551,dph,2504.0,75.7,282368.0,10.0
5782,r27098,2017-02-27 14:01:48,31.15288,121.51453,dph,4656.0,0.0,469203.0,4.0
5843,r27098,2017-02-27 14:01:58,31.152878,121.514529,dph,4656.0,0.0,469205.0,4.0
5972,r23593,2017-02-27 04:10:37,31.273442,121.451507,dph,4344.0,0.0,351873.0,39.0
5976,r23593,2017-02-27 05:01:44,31.273001,121.45001299999998,dph,4362.0,0.0,353634.0,39.0
5977,r23593,2017-02-27 05:01:49,31.272996000000006,121.45004099999998,dph,4362.0,0.0,353635.0,39.0
5979,r23593,2017-02-27 23:23:12,31.276414000000006,121.476315,dph,4417.0,0.0,358703.0,47.0
5980,r23593,2017-02-27 23:23:17,31.276414000000006,121.476315,dph,4417.0,0.0,358704.0,47.0
6050,r35642,2017-02-27 19:44:08,31.266594,121.485405,dph,10812.0,0.0,975306.0,9.0
6051,r35642,2017-02-27 19:44:13,31.266581,121.485402,dph,10812.0,0.0,975307.0,9.0
6196,r29705,2017-02-27 15:51:36,31.237876,121.478274,dph,33118.0,0.0,3228237.0,46.0
6197,r29705,2017-02-27 15:51:41,31.237886,121.478287,dph,33118.0,0.0,3228238.0,46.0
6198,r29705,2017-02-27 15:51:46,31.237887,121.47829,dph,33118.0,0.0,3228239.0,46.0
6202,r29705,2017-02-27 17:46:00,31.22528,121.442244,dph,33141.0,0.0,3231042.0,35.0
6240,r29635,2017-02-27 20:04:19,31.230328000000004,121.449583,dph,6001.0,0.0,3180.0,37.0
6241,r29635,2017-02-27 20:04:24,31.230329,121.449584,dph,6001.0,0.0,3181.0,37.0
6278,r19394,2017-02-27 21:25:43,31.20972,121.402297,dph,8050.0,0.0,782209.0,27.0
6279,r19394,2017-02-27 21:25:48,31.209716,121.402284,dph,8050.0,0.0,782211.0,27.0
6355,r27098,2017-02-27 14:01:53,31.15288,121.514529,dph,4656.0,0.0,469204.0,4.0
6370,r27098,2017-02-27 18:57:58,31.237398,121.484928,dph,4746.0,0.0,477674.0,49.0
6417,r19394,2017-02-27 21:30:13,31.205964,121.400545,dph,8050.0,0.0,782301.0,27.0
6456,r60740,2017-02-27 09:59:31,31.2281,121.465652,dph,5574.0,0.0,633985.0,44.0
6466,r69987,2017-02-27 08:32:04,31.209365,121.402519,dph,5860.0,0.0,803479.0,27.0
6473,r61586,2017-02-27 07:14:00,31.236688,121.456582,dph,5857.0,0.0,809616.0,40.0
6474,r61586,2017-02-27 07:14:05,31.236685,121.456577,dph,5857.0,0.0,809618.0,40.0
6475,r61586,2017-02-27 07:14:10,31.236688,121.456575,dph,5857.0,0.0,809619.0,40.0
6665,r27098,2017-02-27 14:02:03,31.152876000000006,121.514529,dph,4656.0,0.0,469206.0,4.0
6684,r27098,2017-02-27 14:02:08,31.152876000000006,121.514529,dph,4656.0,0.0,469207.0,4.0
6698,r72695,2017-02-27 08:55:21,31.304829,121.507894,dph,5343.0,0.0,669314.0,50.0
6699,r72695,2017-02-27 08:55:26,31.304829,121.507894,dph,5343.0,0.0,669316.0,50.0
6700,r72695,2017-02-27 08:55:31,31.304829,121.507894,dph,5343.0,0.0,669317.0,50.0
6701,r72695,2017-02-27 08:55:36,31.304829,121.507893,dph,5343.0,0.0,669319.0,50.0
6702,r72695,2017-02-27 08:55:41,31.304829,121.507892,dph,5343.0,0.0,669320.0,50.0
6715,r27098,2017-02-27 14:01:43,31.15288,121.51453,dph,4656.0,0.0,469202.0,4.0
6998,r72695,2017-02-27 08:54:33,31.304828000000004,121.507898,hsy,5343.0,0.0,669309.0,50.0
6999,r72695,2017-02-27 08:54:38,31.304827000000003,121.507897,hsy,5343.0,0.0,669309.0,50.0
7610,r62445,2017-02-27 00:59:47,31.255992,121.43147,dph,2473.0,4.8,308696.0,33.0
8210,r45257,2017-02-27 08:49:46,31.208285,121.519778,dph,10316.0,0.0,845070.0,21.0
8211,r45257,2017-02-27 08:49:51,31.208285,121.51978,dph,10316.0,0.0,845074.0,21.0
8212,r45257,2017-02-27 08:49:56,31.208285,121.519782,dph,10316.0,0.0,845077.0,21.0
8213,r45257,2017-02-27 08:50:01,31.208285,121.519782,dph,10316.0,0.0,845079.0,21.0
8214,r45257,2017-02-27 08:50:06,31.208285,121.519784,dph,10316.0,0.0,845081.0,21.0
9428,r72695,2017-02-27 08:55:46,31.304829,121.507892,dph,5343.0,0.0,669321.0,50.0
9429,r72695,2017-02-27 08:55:51,31.304829,121.507892,dph,5343.0,0.0,669323.0,50.0
9430,r72695,2017-02-27 08:55:56,31.30483,121.507891,dph,5343.0,0.0,669324.0,50.0
9431,r72695,2017-02-27 08:56:01,31.304834000000003,121.50789,dph,5343.0,0.0,669325.0,50.0
