,car_id,date_time,lat,lon,power_mode,mileage,speed,fuel_consumption,grid
158,r4356,2017-02-01 09:29:07,31.23681,121.408889,hsy,1681,0.0,95086,28.0
159,r4356,2017-02-01 09:29:12,31.236814000000006,121.4089,hsy,1681,0.0,95086,28.0
1325,r46074,2017-02-01 15:27:28,31.273173,121.468984,dph,5091,0.0,531292,45.0
1326,r46074,2017-02-01 15:27:33,31.273174,121.468982,dph,5091,0.0,531293,45.0
1327,r46074,2017-02-01 15:27:38,31.273176,121.468981,dph,5091,0.0,531295,45.0
1328,r46074,2017-02-01 15:27:43,31.273176,121.468981,dph,5091,0.0,531296,45.0
1329,r46074,2017-02-01 15:27:48,31.273176,121.468981,dph,5091,0.0,531298,45.0
1330,r46074,2017-02-01 15:27:53,31.273177,121.468981,dph,5091,0.0,531299,45.0
1331,r46074,2017-02-01 15:27:58,31.273179,121.468981,dph,5091,0.0,531301,45.0
1332,r46074,2017-02-01 15:28:03,31.27318,121.468981,dph,5091,0.0,531302,45.0
1333,r46074,2017-02-01 15:28:08,31.27318,121.46898,dph,5091,0.0,531304,45.0
1334,r46074,2017-02-01 15:28:13,31.27318,121.46898,dph,5091,0.0,531305,45.0
1335,r46074,2017-02-01 15:28:18,31.273182,121.46898,dph,5091,0.0,531307,45.0
1336,r46074,2017-02-01 15:28:23,31.273184000000004,121.46898,dph,5091,0.0,531308,45.0
1337,r46074,2017-02-01 15:28:28,31.273186,121.46898,dph,5091,0.0,531310,45.0
1338,r46074,2017-02-01 15:28:33,31.273186,121.46898,dph,5091,0.0,531311,45.0
1339,r46074,2017-02-01 15:28:38,31.273185,121.468979,dph,5091,0.0,531313,45.0
1340,r46074,2017-02-01 15:28:43,31.273185,121.468979,dph,5091,0.0,531314,45.0
1341,r46074,2017-02-01 15:28:48,31.273185,121.468979,dph,5091,0.0,531316,45.0
1342,r46074,2017-02-01 15:28:53,31.273185,121.468979,dph,5091,0.0,531318,45.0
1343,r46074,2017-02-01 15:28:58,31.273185,121.468979,dph,5091,0.0,531319,45.0
1344,r46074,2017-02-01 15:29:03,31.273185,121.468979,dph,5091,0.0,531321,45.0
1345,r46074,2017-02-01 15:29:08,31.273185,121.468979,dph,5091,0.0,531322,45.0
1346,r46074,2017-02-01 15:29:13,31.273185,121.468978,dph,5091,0.0,531324,45.0
1347,r46074,2017-02-01 15:29:18,31.273185,121.468978,dph,5091,0.0,531325,45.0
1348,r46074,2017-02-01 15:29:23,31.273185,121.468977,dph,5091,0.0,531327,45.0
1349,r46074,2017-02-01 15:29:28,31.273185,121.468977,dph,5091,0.0,531328,45.0
1350,r46074,2017-02-01 15:29:33,31.273185,121.468977,dph,5091,0.0,531329,45.0
1351,r46074,2017-02-01 15:29:38,31.273185,121.468977,dph,5091,0.0,531330,45.0
