,car_id,date_time,lat,lon,power_mode,mileage,speed,fuel_consumption,grid
245,r77706,2017-01-16 06:37:50,31.301708,121.509893,dph,4570,73.4,459166,50.0
7082,r73612,2017-01-16 08:11:45,31.225599,121.372081,dph,9510,74.7,1124731,14.0
7083,r73612,2017-01-16 08:11:50,31.226553000000006,121.372139,dph,9510,76.5,1124743,14.0
7084,r73612,2017-01-16 08:11:55,31.227549,121.372364,dph,9510,85.1,1124757,14.0
7085,r73612,2017-01-16 08:12:00,31.228575,121.372792,dph,9510,85.9,1124759,14.0
7086,r73612,2017-01-16 08:12:05,31.229605,121.37324,dph,9510,87.8,1124767,14.0
7087,r73612,2017-01-16 08:12:10,31.230617,121.373686,dph,9511,81.1,1124769,6.0
7088,r73612,2017-01-16 08:12:15,31.231546,121.374088,dph,9511,76.0,1124772,6.0
7089,r73612,2017-01-16 08:12:20,31.232451,121.374473,dph,9511,77.0,1124776,6.0
7090,r73612,2017-01-16 08:12:25,31.233358000000006,121.37494,dph,9511,78.5,1124780,6.0
7185,r73612,2017-01-16 08:21:10,31.292589000000003,121.43608600000002,dph,9521,76.2,1125557,18.0
7186,r73612,2017-01-16 08:21:15,31.292769,121.437106,dph,9521,61.9,1125557,18.0
7187,r73612,2017-01-16 08:21:20,31.292937,121.437958,dph,9521,56.1,1125557,18.0
7188,r73612,2017-01-16 08:21:25,31.293103,121.438716,dph,9521,51.2,1125558,18.0
7189,r73612,2017-01-16 08:21:30,31.293258,121.43941,dph,9521,45.3,1125562,18.0
7874,r73612,2017-01-16 17:34:27,31.274001,121.450439,dph,9547,77.5,1128752,39.0
7875,r73612,2017-01-16 17:34:32,31.273187,121.451005,dph,9547,72.2,1128756,39.0
7876,r73612,2017-01-16 17:34:37,31.272343,121.451605,dph,9547,86.4,1128789,39.0
7877,r73612,2017-01-16 17:34:42,31.271399,121.452197,dph,9547,81.2,1128795,39.0
7878,r73612,2017-01-16 17:34:47,31.270539000000007,121.452765,dph,9547,73.5,1128795,39.0
7897,r73612,2017-01-16 17:36:22,31.262124,121.454503,dph,9549,38.6,1128874,38.0
7898,r73612,2017-01-16 17:36:27,31.261893,121.453786,dph,9549,59.6,1128891,38.0
7899,r73612,2017-01-16 17:36:32,31.261681,121.452923,dph,9549,64.2,1128896,38.0
7900,r73612,2017-01-16 17:36:37,31.261473,121.452064,dph,9549,58.3,1128896,38.0
7901,r73612,2017-01-16 17:36:42,31.261287,121.451211,dph,9549,59.0,1128902,38.0
7902,r73612,2017-01-16 17:36:47,31.261141,121.450379,dph,9549,55.4,1128905,38.0
7910,r73612,2017-01-16 17:37:27,31.260033,121.44486299999998,dph,9549,35.2,1128934,36.0
7924,r73612,2017-01-16 17:38:37,31.256922,121.434676,dph,9550,61.2,1129019,33.0
7925,r73612,2017-01-16 17:38:42,31.256611,121.43384,dph,9551,63.7,1129026,33.0
7926,r73612,2017-01-16 17:38:47,31.256272,121.432965,dph,9551,66.6,1129034,33.0
7927,r73612,2017-01-16 17:38:52,31.255858,121.432086,dph,9551,67.3,1129041,33.0
