,car_id,date_time,lat,lon,power_mode,mileage,speed,fuel_consumption,grid
1870,r14154,2017-03-06 18:25:57,31.225682,121.4652,dph,8964,26.9,834503,44.0
2195,r34091,2017-03-06 07:21:33,31.192046,121.364896,dph,2261,8.4,247042,13.0
3051,r71580,2017-03-06 07:02:30,31.180178,121.43703899999998,dph,5238,67.7,591216,17.0
3052,r71580,2017-03-06 07:02:35,31.180698,121.437857,dph,5238,69.6,591223,17.0
3053,r71580,2017-03-06 07:02:40,31.181278,121.438627,dph,5238,67.0,591229,17.0
3054,r71580,2017-03-06 07:02:45,31.181857,121.439366,dph,5239,67.6,591236,17.0
4226,r34091,2017-03-06 07:15:48,31.186727,121.357952,dph,2260,51.4,246886,24.0
4227,r34091,2017-03-06 07:15:53,31.186946,121.358701,dph,2260,53.3,246892,24.0
4228,r34091,2017-03-06 07:15:58,31.187188,121.359481,dph,2260,53.7,246896,24.0
4269,r34091,2017-03-06 07:19:23,31.190348,121.36316200000002,dph,2261,40.8,246982,13.0
4270,r34091,2017-03-06 07:19:38,31.191653,121.362605,dph,2261,29.0,246987,13.0
4271,r34091,2017-03-06 07:19:43,31.191846,121.362503,dph,2261,9.9,246988,13.0
4272,r34091,2017-03-06 07:19:53,31.191907,121.362477,dph,2261,0.0,246993,13.0
4273,r34091,2017-03-06 07:19:58,31.191949,121.362478,dph,2261,8.0,246996,13.0
4274,r34091,2017-03-06 07:20:13,31.192122,121.36298700000002,dph,2261,32.4,247011,13.0
4275,r34091,2017-03-06 07:20:18,31.192107,121.363518,dph,2261,36.0,247016,13.0
4276,r34091,2017-03-06 07:20:23,31.192081,121.36404,dph,2261,34.7,247020,13.0
4277,r34091,2017-03-06 07:20:28,31.192064,121.364493,dph,2261,27.8,247023,13.0
4278,r34091,2017-03-06 07:20:33,31.192059000000004,121.364815,dph,2261,12.9,247024,13.0
4279,r34091,2017-03-06 07:20:38,31.192052,121.364897,dph,2261,0.2,247026,13.0
4280,r34091,2017-03-06 07:20:43,31.192054,121.364893,dph,2261,0.0,247028,13.0
4281,r34091,2017-03-06 07:20:48,31.192051,121.364901,dph,2261,0.0,247029,13.0
4282,r34091,2017-03-06 07:20:53,31.192051,121.364902,dph,2261,0.0,247030,13.0
4283,r34091,2017-03-06 07:20:58,31.19205,121.364902,dph,2261,0.0,247031,13.0
4284,r34091,2017-03-06 07:21:03,31.192051,121.364902,dph,2261,0.0,247032,13.0
4285,r34091,2017-03-06 07:21:08,31.192051,121.364902,dph,2261,0.0,247034,13.0
4286,r34091,2017-03-06 07:21:13,31.192051,121.364902,dph,2261,0.0,247035,13.0
4287,r34091,2017-03-06 07:21:18,31.192051,121.364902,dph,2261,0.0,247036,13.0
4288,r34091,2017-03-06 07:21:23,31.192051,121.364902,dph,2261,0.0,247038,13.0
4289,r34091,2017-03-06 07:21:28,31.19205,121.364902,dph,2261,0.0,247039,13.0
4300,r34091,2017-03-06 07:22:33,31.194912,121.364985,dph,2261,31.0,247079,13.0
6164,r75182,2017-03-06 16:47:19,31.301545,121.509273,dph,14596,70.6,1450220,50.0
6165,r75182,2017-03-06 16:47:24,31.301240000000004,121.508298,dph,14596,67.6,1450221,50.0
6166,r75182,2017-03-06 16:47:29,31.300957,121.507376,dph,14596,66.0,1450221,50.0
6167,r75182,2017-03-06 16:47:34,31.300666,121.506444,dph,14596,72.4,1450226,50.0
6168,r75182,2017-03-06 16:47:39,31.300368,121.505443,dph,14596,68.1,1450226,50.0
6628,r76404,2017-03-06 06:42:26,31.205583,121.5507,dph,2765,67.5,312115,10.0
6629,r76404,2017-03-06 06:42:31,31.205786,121.551663,dph,2765,67.1,312126,10.0
6630,r76404,2017-03-06 06:42:36,31.205921000000004,121.552652,dph,2765,70.1,312138,10.0
6631,r76404,2017-03-06 06:42:41,31.205968,121.553723,dph,2765,73.8,312146,10.0
6632,r76404,2017-03-06 06:42:46,31.20595,121.554867,dph,2765,77.7,312158,10.0
6648,r76404,2017-03-06 06:44:21,31.212237,121.570262,dph,2767,73.4,312320,11.0
6649,r76404,2017-03-06 06:44:26,31.213199,121.570333,dph,2767,76.7,312326,11.0
6650,r76404,2017-03-06 06:44:31,31.214156,121.570108,dph,2767,76.0,312326,11.0
7470,r76404,2017-03-06 16:29:25,31.206144,121.554624,dph,2797,70.4,315803,10.0
7471,r76404,2017-03-06 16:29:30,31.206144,121.553618,dph,2797,66.0,315806,10.0
7472,r76404,2017-03-06 16:29:35,31.206090000000003,121.552649,dph,2797,69.7,315815,10.0
7473,r76404,2017-03-06 16:29:40,31.205934000000006,121.551594,dph,2798,73.1,315824,10.0
7474,r76404,2017-03-06 16:29:45,31.205705,121.550526,dph,2798,74.5,315827,10.0
10118,r34091,2017-03-06 07:13:48,31.185019,121.35566,dph,2259,9.1,246812,24.0
10119,r34091,2017-03-06 07:13:53,31.185014,121.355797,dph,2259,4.5,246813,24.0
10120,r34091,2017-03-06 07:13:58,31.185026,121.355877,dph,2259,10.5,246816,24.0
10121,r34091,2017-03-06 07:14:03,31.185093,121.355909,dph,2260,11.1,246820,24.0
10122,r34091,2017-03-06 07:14:08,31.185173,121.355949,dph,2260,2.8,246822,24.0
10123,r34091,2017-03-06 07:14:13,31.185191,121.355972,dph,2260,1.9,246824,24.0
10124,r34091,2017-03-06 07:14:18,31.185213,121.355974,dph,2260,5.3,246826,24.0
10244,r34091,2017-03-06 07:15:33,31.186005,121.356115,dph,2260,34.0,246867,24.0
10256,r34091,2017-03-06 07:14:23,31.185273,121.35595,dph,2260,4.8,246828,24.0
10257,r34091,2017-03-06 07:14:28,31.185322,121.355932,dph,2260,5.0,246830,24.0
10258,r34091,2017-03-06 07:14:33,31.185372,121.355933,dph,2260,4.1,246833,24.0
10259,r34091,2017-03-06 07:14:38,31.185385,121.355933,dph,2260,1.2,246835,24.0
10260,r34091,2017-03-06 07:14:43,31.185393,121.355938,dph,2260,7.8,246837,24.0
10261,r34091,2017-03-06 07:14:48,31.185482,121.355922,dph,2260,7.0,246840,24.0
10262,r34091,2017-03-06 07:14:53,31.185556,121.355883,dph,2260,6.0,246842,24.0
10263,r34091,2017-03-06 07:14:58,31.185591,121.355821,dph,2260,8.3,246844,24.0
10264,r34091,2017-03-06 07:15:03,31.185586,121.355748,dph,2260,3.9,246845,24.0
10265,r34091,2017-03-06 07:15:23,31.185687,121.355614,dph,2260,6.8,246854,24.0
10266,r34091,2017-03-06 07:15:28,31.185779,121.355748,dph,2260,17.6,246858,24.0
10267,r34091,2017-03-06 07:15:38,31.186303,121.356621,dph,2260,43.1,246874,24.0
10268,r34091,2017-03-06 07:15:43,31.186521000000006,121.357248,dph,2260,47.6,246880,24.0
10589,r34091,2017-03-06 07:19:28,31.190802,121.362973,dph,2261,38.7,246985,13.0
10590,r34091,2017-03-06 07:19:33,31.191274,121.362771,dph,2261,36.7,246987,13.0
10591,r34091,2017-03-06 07:19:48,31.191893,121.362465,dph,2261,1.5,246991,13.0
