,car_id,date_time,lat,lon,power_mode,mileage,speed,fuel_consumption,grid
44,r53534,2017-01-24 11:18:41,31.232122,121.371657,dph,2756,0.0,285406,6.0
45,r53534,2017-01-24 11:18:46,31.232122,121.371657,dph,2756,0.0,285408,6.0
46,r53534,2017-01-24 11:18:51,31.232123,121.371657,dph,2756,0.0,285409,6.0
47,r53534,2017-01-24 11:18:56,31.232124,121.371657,dph,2756,0.0,285410,6.0
48,r53534,2017-01-24 11:19:01,31.232125,121.371657,dph,2756,0.0,285411,6.0
49,r53534,2017-01-24 11:19:06,31.232125,121.371657,dph,2756,0.0,285412,6.0
50,r53534,2017-01-24 11:19:11,31.232125,121.371656,dph,2756,0.0,285413,6.0
51,r53534,2017-01-24 11:19:16,31.232125,121.371656,dph,2756,0.0,285414,6.0
52,r53534,2017-01-24 11:19:21,31.232125,121.371657,dph,2756,0.0,285415,6.0
91,r65583,2017-01-24 18:12:02,31.209353000000004,121.516578,dph,8526,0.0,363228,21.0
92,r65583,2017-01-24 18:12:07,31.209352000000006,121.516578,dph,8526,0.0,363230,21.0
93,r65583,2017-01-24 18:12:12,31.209352000000006,121.516578,dph,8526,0.0,363231,21.0
135,r40282,2017-01-24 10:23:19,31.235101,121.463791,dph,9348,0.0,899306,41.0
136,r40282,2017-01-24 10:23:24,31.235102,121.463791,dph,9348,0.0,899307,41.0
137,r40282,2017-01-24 10:23:29,31.235103,121.463791,dph,9348,0.0,899308,41.0
352,r26824,2017-01-24 09:18:22,31.260643,121.444866,dph,2518,0.0,234620,36.0
353,r26824,2017-01-24 09:18:27,31.260643,121.444865,dph,2518,0.0,234622,36.0
354,r26824,2017-01-24 09:18:32,31.260643,121.444865,dph,2518,0.0,234623,36.0
375,r71734,2017-01-24 20:17:59,31.197474,121.417791,dph,5278,0.0,664668,31.0
376,r71734,2017-01-24 20:18:04,31.197470000000006,121.417792,dph,5278,0.0,664669,31.0
377,r71734,2017-01-24 20:18:09,31.197469,121.417792,dph,5278,0.0,664671,31.0
378,r71734,2017-01-24 20:18:14,31.197469,121.417792,dph,5278,0.0,664672,31.0
379,r71734,2017-01-24 20:18:19,31.197469,121.417791,dph,5278,0.0,664674,31.0
380,r71734,2017-01-24 20:18:24,31.197469,121.41779,dph,5278,0.0,664675,31.0
381,r71734,2017-01-24 20:18:29,31.197469,121.41779,dph,5278,0.0,664677,31.0
382,r71734,2017-01-24 20:18:34,31.197469,121.417791,dph,5278,0.0,664678,31.0
383,r71734,2017-01-24 20:26:54,31.192048,121.418933,dph,5280,0.0,664955,30.0
384,r71734,2017-01-24 20:27:04,31.192064,121.418934,dph,5280,0.0,664957,30.0
385,r71734,2017-01-24 20:27:09,31.192064,121.418934,dph,5280,0.0,664959,30.0
386,r71734,2017-01-24 20:27:14,31.192064,121.418934,dph,5280,0.0,664960,30.0
448,r24999,2017-01-24 17:55:04,31.19703,121.315181,dph,12794,0.0,1255385,1.0
449,r24999,2017-01-24 17:55:09,31.19703,121.315181,dph,12794,0.0,1255387,1.0
574,r53534,2017-01-24 11:19:36,31.232127,121.371657,dph,2756,0.0,285418,6.0
1263,r53534,2017-01-24 11:19:41,31.232128000000003,121.371657,dph,2756,0.0,285419,6.0
2027,r24580,2017-01-24 16:26:44,31.190697,121.418097,dph,9130,0.0,697554,30.0
2028,r24580,2017-01-24 16:26:49,31.190697,121.418097,dph,9130,0.0,697556,30.0
2029,r24580,2017-01-24 16:26:54,31.190697,121.418097,dph,9130,0.0,697558,30.0
2030,r24580,2017-01-24 16:26:59,31.190697,121.418096,dph,9130,0.0,697559,30.0
2031,r24580,2017-01-24 16:27:04,31.190697,121.418096,dph,9130,0.6,697561,30.0
2032,r24580,2017-01-24 16:27:09,31.190668,121.41805,dph,9130,9.0,697565,30.0
2033,r24580,2017-01-24 16:27:14,31.190564,121.418106,dph,9130,10.3,697568,30.0
2034,r24580,2017-01-24 16:27:19,31.190506,121.418236,dph,9130,11.0,697571,30.0
2035,r24580,2017-01-24 16:27:24,31.190554,121.418373,dph,9130,9.0,697573,30.0
