,car_id,date_time,lat,lon,power_mode,mileage,speed,fuel_consumption,grid
2,r29661,2017-01-26 20:38:13,31.236989,121.477686,dph,6320.0,0.0,633922,46.0
16,r29661,2017-01-26 20:38:18,31.23699,121.477685,dph,6320.0,0.0,633923,46.0
17,r29661,2017-01-26 20:38:23,31.236992,121.477685,dph,6320.0,0.0,633924,46.0
88,r29661,2017-01-26 20:38:28,31.236992,121.477685,dph,6320.0,0.0,633925,46.0
89,r29661,2017-01-26 20:38:33,31.236992,121.477685,dph,6320.0,0.0,633926,46.0
90,r29661,2017-01-26 20:38:38,31.236993,121.477685,dph,6320.0,0.0,633927,46.0
91,r29661,2017-01-26 20:38:43,31.236994,121.477685,dph,6320.0,0.0,633928,46.0
92,r29661,2017-01-26 20:38:48,31.236994,121.477685,dph,6320.0,0.0,633929,46.0
93,r29661,2017-01-26 20:38:53,31.236994,121.477685,dph,6320.0,0.0,633930,46.0
94,r29661,2017-01-26 20:38:58,31.236995,121.477684,dph,6320.0,0.0,633931,46.0
95,r29661,2017-01-26 20:39:03,31.236995,121.477684,dph,6320.0,0.0,633932,46.0
96,r29661,2017-01-26 20:39:08,31.236995,121.477683,dph,6320.0,0.0,633933,46.0
97,r29661,2017-01-26 20:39:13,31.236996,121.477683,dph,6320.0,0.0,633934,46.0
98,r29661,2017-01-26 20:39:18,31.236997,121.477682,dph,6320.0,0.0,633935,46.0
99,r29661,2017-01-26 20:39:23,31.236997,121.477682,dph,6320.0,0.0,633936,46.0
100,r29661,2017-01-26 20:39:28,31.236997,121.477682,dph,6320.0,0.0,633937,46.0
101,r29661,2017-01-26 20:39:33,31.236998,121.477681,dph,6320.0,0.0,633937,46.0
203,r29661,2017-01-26 13:37:57,31.236917,121.477694,dph,6260.0,0.0,629376,46.0
204,r29661,2017-01-26 13:38:02,31.236917,121.477695,dph,6260.0,0.0,629376,46.0
607,r29661,2017-01-26 20:39:38,31.236998,121.477682,dph,6320.0,0.0,633938,46.0
608,r29661,2017-01-26 20:39:43,31.236999,121.477681,dph,6320.0,0.0,633939,46.0
609,r29661,2017-01-26 20:39:48,31.236999,121.477681,dph,6320.0,0.0,633940,46.0
610,r29661,2017-01-26 20:39:58,31.236999,121.477681,dph,6320.0,0.0,633942,46.0
611,r29661,2017-01-26 20:40:03,31.237,121.477681,dph,6320.0,0.0,633943,46.0
612,r29661,2017-01-26 20:40:08,31.237001,121.477681,dph,6320.0,0.0,633944,46.0
623,r37513,2017-01-26 14:18:05,31.290687,121.5188,hsy,982.0,0.0,82272,22.0
665,r37513,2017-01-26 14:16:35,31.290536,121.518611,dph,982.0,0.0,82249,22.0
666,r37513,2017-01-26 14:16:40,31.290536,121.518611,dph,982.0,0.0,82249,22.0
703,r29661,2017-01-26 13:38:07,31.236917,121.477696,dph,6260.0,0.0,629377,46.0
933,r29763,2017-01-26 05:46:05,31.197081,121.315606,dph,16444.0,0.0,1653546,1.0
934,r29763,2017-01-26 05:46:10,31.197089,121.315606,dph,16444.0,0.0,1653547,1.0
938,r37513,2017-01-26 14:16:45,31.290536,121.518611,dph,982.0,0.0,82250,22.0
1038,r2817,2017-01-26 13:47:10,31.206740000000003,121.518687,dph,14897.0,0.1,1366166,21.0
1039,r2817,2017-01-26 13:47:15,31.206766,121.518695,dph,14897.0,0.0,1366167,21.0
1040,r2817,2017-01-26 13:47:20,31.206764,121.518682,dph,14897.0,0.0,1366168,21.0
1085,r5307,2017-01-26 23:16:07,31.260642,121.489492,dph,1774.0,0.0,210828,3.0
1086,r5307,2017-01-26 23:16:12,31.260641,121.48949,dph,1774.0,0.0,210829,3.0
1164,r29661,2017-01-26 13:39:22,31.236479,121.478901,dph,6261.0,0.0,629407,46.0
1340,r29661,2017-01-26 20:37:58,31.236984000000003,121.477702,dph,6320.0,0.0,633918,46.0
1361,r2817,2017-01-26 13:50:00,31.206812,121.518207,dph,14897.0,0.0,1366214,21.0
1368,r74915,2017-01-26 10:55:17,31.19507,121.317943,dph,1630.0,0.0,220210,1.0
1400,r4238,2017-01-26 11:21:55,31.300876,121.508083,dph,6308.0,0.0,499999,50.0
1686,r29661,2017-01-26 20:38:08,31.236988,121.477686,dph,6320.0,0.0,633921,46.0
1739,r37513,2017-01-26 14:18:10,31.290686,121.518802,hsy,982.0,0.0,82272,22.0
1753,r29661,2017-01-26 13:37:52,31.236917,121.477694,dph,6260.0,0.0,629375,46.0
1782,r29661,2017-01-26 20:39:53,31.236999,121.477681,dph,6320.0,0.0,633941,46.0
1800,r29661,2017-01-26 20:38:03,31.236986,121.47768899999998,dph,6320.0,0.0,633919,46.0
