,car_id,date_time,lat,lon,power_mode,mileage,speed,fuel_consumption,grid
1339,r35642,2017-02-11 11:36:26,31.290322,121.517826,hsy,9799,0.0,886666,22.0
1340,r35642,2017-02-11 11:36:31,31.290322,121.517826,hsy,9799,0.0,886666,22.0
1341,r35642,2017-02-11 11:47:25,31.290374,121.517918,hsy,9799,0.0,886690,22.0
1499,r34091,2017-02-11 08:17:12,31.185411,121.359207,hsy,2162,0.0,233100,24.0
1500,r34091,2017-02-11 08:18:19,31.18541,121.359205,hsy,2162,0.0,233107,24.0
4107,r4356,2017-02-11 08:55:37,31.236759000000006,121.408877,hsy,1931,0.0,125683,28.0
4385,r69987,2017-02-11 15:46:02,31.234489,121.373296,dph,5260,0.0,720595,6.0
4431,r4356,2017-02-11 08:54:17,31.236747,121.408869,dph,1931,0.0,125666,28.0
4432,r4356,2017-02-11 08:55:22,31.236758,121.408876,dph,1931,0.0,125680,28.0
4433,r4356,2017-02-11 08:55:27,31.236758,121.408876,dph,1931,0.0,125681,28.0
4434,r4356,2017-02-11 08:55:32,31.236759000000006,121.408877,dph,1931,0.0,125682,28.0
4437,r4356,2017-02-11 15:50:47,31.262232,121.435208,dph,1936,0.0,126823,34.0
6099,r62445,2017-02-11 14:58:38,31.250216,121.433944,dph,1984,33.1,242552,32.0
6100,r62445,2017-02-11 14:58:43,31.25044,121.434319,dph,1984,25.1,242552,32.0
6101,r62445,2017-02-11 14:58:48,31.250572,121.434545,dph,1984,17.7,242554,32.0
6102,r62445,2017-02-11 14:58:53,31.250679,121.43469,dph,1984,14.7,242558,32.0
6103,r62445,2017-02-11 14:58:58,31.250887,121.434953,dph,1984,32.7,242568,32.0
7122,r64327,2017-02-11 17:34:11,31.195022,121.317018,dph,1974,0.0,203647,1.0
7227,r69591,2017-02-11 19:27:50,31.264961,121.440643,dph,2474,5.1,311145,36.0
7711,r4216,2017-02-11 13:40:49,31.246832,121.467179,dph,5949,0.0,580751,19.0
7712,r4216,2017-02-11 13:52:21,31.246890000000004,121.467468,dph,5951,16.4,580928,19.0
7713,r4216,2017-02-11 13:52:31,31.246936,121.467654,dph,5951,5.8,580932,19.0
7714,r4216,2017-02-11 13:52:36,31.246953,121.467724,dph,5951,0.1,580934,19.0
7715,r4216,2017-02-11 13:52:41,31.246953,121.467707,dph,5951,0.0,580935,19.0
7716,r4216,2017-02-11 13:52:46,31.246951,121.467693,dph,5951,0.0,580936,19.0
7717,r4216,2017-02-11 13:52:51,31.246951,121.467702,dph,5951,7.3,580938,19.0
7718,r4216,2017-02-11 13:52:56,31.246993,121.467908,dph,5951,18.9,580941,19.0
7719,r4216,2017-02-11 13:53:01,31.247056,121.46823,dph,5951,27.4,580947,19.0
7720,r4216,2017-02-11 13:53:06,31.247187,121.468805,dph,5951,48.6,580964,19.0
7739,r4216,2017-02-11 13:54:51,31.247616,121.469846,dph,5951,40.6,581003,19.0
7740,r4216,2017-02-11 13:54:56,31.247489,121.46925,dph,5951,40.0,581004,19.0
7741,r4216,2017-02-11 13:55:01,31.247355,121.46876,dph,5951,26.2,581004,19.0
7742,r4216,2017-02-11 13:55:06,31.247308,121.468556,dph,5951,3.5,581006,19.0
7743,r4216,2017-02-11 13:55:11,31.247299,121.468535,dph,5951,0.0,581007,19.0
7744,r4216,2017-02-11 13:55:16,31.247299,121.468553,dph,5951,0.0,581008,19.0
7745,r4216,2017-02-11 13:55:21,31.2473,121.468555,dph,5951,0.0,581009,19.0
7746,r4216,2017-02-11 13:55:26,31.247299,121.468553,dph,5951,0.0,581011,19.0
7747,r4216,2017-02-11 13:55:31,31.247299,121.468552,dph,5951,0.0,581012,19.0
7748,r4216,2017-02-11 13:55:36,31.247299,121.468553,dph,5951,0.0,581013,19.0
7749,r4216,2017-02-11 13:55:41,31.247299,121.468553,dph,5951,0.0,581014,19.0
7750,r4216,2017-02-11 13:55:46,31.247299,121.468553,dph,5951,0.0,581015,19.0
7751,r4216,2017-02-11 13:55:51,31.247299,121.468553,dph,5951,0.0,581016,19.0
7752,r4216,2017-02-11 13:55:56,31.247299,121.468553,dph,5951,0.0,581017,19.0
7753,r4216,2017-02-11 13:56:01,31.247299,121.468553,dph,5951,0.0,581018,19.0
7754,r4216,2017-02-11 13:56:06,31.247286,121.468494,dph,5951,13.6,581022,19.0
7755,r4216,2017-02-11 13:56:11,31.247223,121.468199,dph,5951,26.4,581027,19.0
7756,r4216,2017-02-11 13:56:16,31.247133,121.467824,dph,5951,22.6,581029,19.0
7757,r4216,2017-02-11 13:56:21,31.247101,121.467685,dph,5951,0.3,581030,19.0
7758,r4216,2017-02-11 13:56:26,31.247098,121.467692,dph,5951,0.0,581032,19.0
7759,r4216,2017-02-11 13:56:31,31.247098,121.467696,dph,5951,0.0,581033,19.0
7760,r4216,2017-02-11 13:56:36,31.247096000000006,121.46769,dph,5951,10.0,581036,19.0
7761,r4216,2017-02-11 13:56:41,31.247029,121.467402,dph,5951,30.2,581044,19.0
7762,r4216,2017-02-11 13:56:46,31.246928000000004,121.466869,dph,5951,44.4,581053,19.0
7763,r4216,2017-02-11 13:56:51,31.246788,121.466205,dph,5951,43.2,581058,19.0
7764,r4216,2017-02-11 13:56:56,31.246653,121.465594,dph,5951,42.2,581061,19.0
7765,r4216,2017-02-11 13:57:01,31.246526,121.464987,dph,5951,43.0,581065,43.0
7766,r4216,2017-02-11 13:57:06,31.246415,121.464339,dph,5951,41.4,581068,43.0
7767,r4216,2017-02-11 13:57:11,31.246369,121.463751,dph,5952,33.1,581071,43.0
7768,r4216,2017-02-11 13:57:16,31.246327,121.463273,dph,5952,32.5,581075,43.0
7769,r4216,2017-02-11 13:57:21,31.246331,121.462757,dph,5952,37.9,581084,43.0
7770,r4216,2017-02-11 13:57:26,31.246314,121.46224,dph,5952,28.4,581084,43.0
7771,r4216,2017-02-11 13:57:31,31.246334,121.461868,dph,5952,27.9,581088,43.0
7772,r4216,2017-02-11 13:57:36,31.246385,121.461418,dph,5952,35.7,581093,43.0
7773,r4216,2017-02-11 13:57:41,31.246462,121.460854,dph,5952,42.9,581101,43.0
7774,r4216,2017-02-11 13:57:46,31.246553,121.460285,dph,5952,28.0,581104,43.0
9240,r71397,2017-02-11 02:29:50,31.262667,121.4413,dph,7517,26.2,234130,36.0
9241,r71397,2017-02-11 02:29:55,31.262623,121.441174,dph,7517,0.1,234132,36.0
10031,r34091,2017-02-11 08:53:38,31.185006,121.355952,dph,2162,11.6,233328,24.0
10032,r34091,2017-02-11 08:53:43,31.185157,121.355948,dph,2162,12.9,233331,24.0
10033,r34091,2017-02-11 08:53:48,31.185307,121.35591399999998,dph,2162,12.2,233333,24.0
10034,r34091,2017-02-11 08:53:53,31.185479,121.355859,dph,2162,14.7,233335,24.0
10035,r34091,2017-02-11 08:53:58,31.185608,121.355759,dph,2162,12.5,233337,24.0
10036,r34091,2017-02-11 08:54:03,31.185625,121.35563799999998,dph,2162,10.1,233339,24.0
10037,r34091,2017-02-11 08:54:08,31.185732,121.355665,dph,2162,11.2,233341,24.0
11103,r37307,2017-02-11 19:51:21,31.27603,121.47531399999998,dph,6586,0.0,653968,47.0
11104,r37307,2017-02-11 19:51:31,31.27595,121.475322,dph,6586,0.0,653976,47.0
11105,r37307,2017-02-11 19:51:36,31.275798,121.475349,dph,6586,0.0,653977,47.0
11106,r37307,2017-02-11 19:51:41,31.275704,121.475365,dph,6586,0.0,653979,47.0
11180,r4216,2017-02-11 13:53:11,31.247352000000006,121.469514,dph,5951,47.2,580967,19.0
11257,r64327,2017-02-11 17:34:16,31.195005,121.317011,dph,1974,0.0,203649,1.0
11261,r69591,2017-02-11 19:27:45,31.264951,121.44063,dph,2474,0.0,311142,36.0
11267,r4216,2017-02-11 13:40:54,31.246832,121.467179,dph,5949,0.0,580752,19.0
11268,r4216,2017-02-11 13:52:26,31.246927000000003,121.46763500000002,dph,5951,2.0,580930,19.0
11341,r34091,2017-02-11 08:18:09,31.18541,121.359205,hwr,2162,0.0,233106,24.0
11342,r34091,2017-02-11 08:43:15,31.185565000000004,121.359148,hwr,2162,0.0,233132,24.0
11538,r35642,2017-02-11 11:47:20,31.290374,121.517918,hsy,9799,0.0,886690,22.0
11647,r45257,2017-02-11 19:16:48,31.208249,121.51985,hsy,9551,0.0,784427,21.0
