,car_id,date_time,lat,lon,power_mode,mileage,speed,fuel_consumption,grid
212,r71580,2017-03-09 07:34:12,31.180156,121.436954,dph,5404,10.7,611598,17.0
925,r71580,2017-03-09 07:34:02,31.180027000000006,121.43666100000002,dph,5404,12.1,611589,17.0
926,r71580,2017-03-09 07:34:07,31.180107,121.436905,dph,5404,15.1,611594,17.0
927,r71580,2017-03-09 07:34:17,31.180217,121.437071,dph,5404,11.2,611600,17.0
928,r71580,2017-03-09 07:34:22,31.180336,121.437266,dph,5404,20.1,611605,17.0
929,r71580,2017-03-09 07:34:27,31.180465,121.437457,dph,5404,14.7,611607,17.0
930,r71580,2017-03-09 07:34:32,31.180547,121.437557,dph,5404,1.6,611609,17.0
931,r71580,2017-03-09 07:34:37,31.180551,121.437554,dph,5404,0.0,611610,17.0
932,r71580,2017-03-09 07:34:42,31.180565,121.437594,dph,5404,13.8,611615,17.0
933,r71580,2017-03-09 07:34:47,31.180688,121.437772,dph,5404,18.5,611620,17.0
934,r71580,2017-03-09 07:34:52,31.180831,121.437994,dph,5404,15.5,611622,17.0
935,r71580,2017-03-09 07:34:57,31.180992,121.438215,dph,5404,21.5,611625,17.0
936,r71580,2017-03-09 07:35:02,31.181194,121.43849,dph,5404,22.8,611629,17.0
937,r71580,2017-03-09 07:35:07,31.181347,121.438712,dph,5404,18.8,611630,17.0
938,r71580,2017-03-09 07:35:12,31.181407,121.43878,dph,5404,0.1,611630,17.0
939,r71580,2017-03-09 07:35:17,31.181423,121.438792,dph,5404,0.0,611632,17.0
940,r71580,2017-03-09 07:35:22,31.181426,121.438769,dph,5404,1.1,611634,17.0
941,r71580,2017-03-09 07:35:27,31.181478,121.438828,dph,5404,12.4,611637,17.0
942,r71580,2017-03-09 07:35:32,31.181605,121.439035,dph,5404,17.6,611642,17.0
943,r71580,2017-03-09 07:35:37,31.181739,121.439214,dph,5404,17.4,611644,17.0
944,r71580,2017-03-09 07:35:42,31.181881,121.439407,dph,5404,16.2,611646,17.0
945,r71580,2017-03-09 07:35:47,31.182072,121.439671,dph,5404,26.7,611652,17.0
946,r71580,2017-03-09 07:35:52,31.182288,121.43997,dph,5404,25.1,611655,17.0
3859,r76404,2017-03-09 06:45:17,31.205629,121.55069,dph,2890,67.8,326808,10.0
3860,r76404,2017-03-09 06:45:22,31.205836,121.55163600000002,dph,2890,64.6,326816,10.0
3861,r76404,2017-03-09 06:45:27,31.205962,121.552584,dph,2890,65.4,326824,10.0
3862,r76404,2017-03-09 06:45:32,31.206001,121.553578,dph,2890,68.8,326833,10.0
3863,r76404,2017-03-09 06:45:37,31.205989,121.554631,dph,2890,75.8,326844,10.0
3877,r76404,2017-03-09 06:46:52,31.211473,121.570055,dph,2892,78.0,326989,11.0
3878,r76404,2017-03-09 06:46:57,31.212453000000004,121.570365,dph,2892,81.6,326997,11.0
3879,r76404,2017-03-09 06:47:02,31.213518,121.570347,dph,2892,83.5,327002,11.0
3880,r76404,2017-03-09 06:47:07,31.214537,121.570018,dph,2892,82.3,327002,11.0
4646,r76404,2017-03-09 16:33:06,31.206126,121.554026,dph,2922,73.5,330376,10.0
4647,r76404,2017-03-09 16:33:11,31.206095,121.55298,dph,2922,71.3,330382,10.0
4648,r76404,2017-03-09 16:33:16,31.205988,121.551951,dph,2923,70.7,330387,10.0
4649,r76404,2017-03-09 16:33:21,31.205797,121.550929,dph,2923,69.0,330390,10.0
7123,r75182,2017-03-09 17:01:42,31.301644,121.509647,dph,14993,64.8,1484339,50.0
7124,r75182,2017-03-09 17:01:47,31.301368,121.50877,dph,14993,62.0,1484339,50.0
7125,r75182,2017-03-09 17:01:52,31.301107,121.507931,dph,14993,60.4,1484339,50.0
7126,r75182,2017-03-09 17:02:02,31.30061,121.506198,dph,14993,62.5,1484339,50.0
7127,r75182,2017-03-09 17:02:07,31.300352,121.505338,dph,14993,62.4,1484339,50.0
7849,r75182,2017-03-09 17:01:57,31.300849,121.507082,dph,14993,61.8,1484339,50.0
9825,r34562,2017-03-09 06:28:49,31.197129,121.316032,dph,9248,0.0,932231,1.0
10042,r35642,2017-03-09 20:30:27,31.206911,121.554517,dph,11144,0.0,1005597,10.0
10043,r35642,2017-03-09 20:30:32,31.206904,121.554521,dph,11144,0.0,1005599,10.0
10054,r29635,2017-03-09 15:57:44,31.185163,121.422434,dph,6737,0.0,74306,16.0
10055,r29635,2017-03-09 15:57:49,31.185162,121.422471,dph,6737,0.0,74306,16.0
10080,r53715,2017-03-09 13:03:53,31.195011,121.317806,dph,9392,0.0,940252,1.0
10297,r29705,2017-03-09 09:55:27,31.196983000000003,121.315652,dph,35139,0.0,168195,1.0
10298,r29705,2017-03-09 09:55:32,31.196984000000004,121.315652,dph,35139,0.0,168196,1.0
10299,r29705,2017-03-09 09:55:37,31.196984000000004,121.315651,dph,35139,0.0,168197,1.0
10300,r29705,2017-03-09 09:55:42,31.196985,121.315651,dph,35139,0.0,168198,1.0
10304,r29705,2017-03-09 14:22:03,31.220025,121.355157,dph,35176,0.0,171794,2.0
10314,r29705,2017-03-09 17:15:38,31.229804,121.444372,dph,35218,0.0,176578,35.0
10315,r29705,2017-03-09 17:15:43,31.229812,121.444369,dph,35218,0.0,176579,35.0
10422,r34562,2017-03-09 06:28:54,31.197145000000006,121.316022,dph,9248,0.0,932232,1.0
10530,r29705,2017-03-09 09:55:22,31.197012,121.315646,dph,35139,0.0,168194,1.0
10693,r36392,2017-03-09 12:30:13,31.260782,121.450047,dph,8209,0.0,678624,38.0
10767,r50850,2017-03-09 12:08:40,31.188181,121.420697,hsy,5873,0.0,669040,16.0
10840,r50850,2017-03-09 12:08:15,31.188182,121.420701,dph,5873,0.0,669036,16.0
10841,r50850,2017-03-09 12:08:20,31.188182,121.420701,dph,5873,0.0,669037,16.0
10842,r50850,2017-03-09 14:28:34,31.187158,121.422397,dph,5873,0.0,669113,16.0
10843,r50850,2017-03-09 14:28:49,31.187159,121.42241,dph,5873,0.0,669116,16.0
10844,r50850,2017-03-09 14:28:59,31.187159,121.422411,dph,5873,0.0,669119,16.0
10895,r36392,2017-03-09 12:33:28,31.260948,121.450745,dph,8209,0.0,678669,38.0
11228,r20662,2017-03-09 16:03:12,31.270039,121.465958,hsy,7136,0.0,639542,45.0
11229,r20662,2017-03-09 16:03:17,31.27004,121.465958,hsy,7136,0.0,639542,45.0
12742,r56516,2017-03-09 12:02:35,31.290378000000004,121.516751,dph,24890,0.0,2598953,22.0
14949,r53715,2017-03-09 11:43:17,31.192213,121.363862,dph,9357,20.7,937400,13.0
14950,r53715,2017-03-09 11:43:22,31.192224,121.363584,dph,9357,13.1,937402,13.0
14951,r53715,2017-03-09 11:43:32,31.19225,121.363137,dph,9357,25.6,937411,13.0
14952,r53715,2017-03-09 11:43:37,31.192259000000004,121.36279,dph,9357,20.4,937413,13.0
14953,r53715,2017-03-09 11:47:07,31.190975,121.362825,dph,9358,1.0,937497,13.0
14954,r53715,2017-03-09 11:47:12,31.190946000000004,121.362842,dph,9358,2.3,937499,13.0
14955,r53715,2017-03-09 11:47:17,31.1909,121.362869,dph,9358,6.0,937500,13.0
14956,r53715,2017-03-09 11:47:22,31.190774,121.362925,dph,9358,21.9,937506,13.0
14957,r53715,2017-03-09 11:47:27,31.19041,121.363097,dph,9358,33.6,937513,13.0
14958,r53715,2017-03-09 11:47:32,31.190075,121.363256,dph,9358,23.2,937513,13.0
14966,r53715,2017-03-09 11:48:22,31.187612,121.359906,dph,9359,14.2,937560,24.0
14967,r53715,2017-03-09 11:48:27,31.18754,121.359731,dph,9359,22.9,937564,24.0
14968,r53715,2017-03-09 11:48:32,31.187439,121.3593,dph,9359,37.2,937572,24.0
14969,r53715,2017-03-09 11:48:37,31.187346999999995,121.358705,dph,9359,45.1,937579,24.0
15010,r53715,2017-03-09 19:36:18,31.22518,121.440197,dph,9477,21.6,949038,35.0
15011,r53715,2017-03-09 19:36:23,31.225266,121.440142,dph,9477,0.3,949039,35.0
15012,r53715,2017-03-09 19:36:28,31.225273,121.440139,dph,9477,0.0,949041,35.0
15013,r53715,2017-03-09 19:36:33,31.225277,121.440142,dph,9477,1.9,949043,35.0
15014,r53715,2017-03-09 19:36:38,31.225283,121.440132,dph,9477,0.0,949044,35.0
15015,r53715,2017-03-09 19:36:43,31.225284,121.440153,dph,9477,0.0,949045,35.0
15016,r53715,2017-03-09 19:36:48,31.225288,121.440158,dph,9477,0.0,949047,35.0
15017,r53715,2017-03-09 19:36:53,31.225289,121.44016,dph,9477,0.0,949048,35.0
15018,r53715,2017-03-09 19:36:58,31.225322,121.440142,dph,9477,5.9,949050,35.0
15048,r53715,2017-03-09 22:40:08,31.226946,121.443022,dph,9528,0.0,954508,35.0
15916,r34562,2017-03-09 06:28:24,31.1971,121.315166,dph,9248,6.3,932219,1.0
15917,r34562,2017-03-09 06:28:29,31.19708,121.315254,dph,9248,9.1,932221,1.0
15918,r34562,2017-03-09 06:28:34,31.197124,121.315438,dph,9248,15.6,932225,1.0
15919,r34562,2017-03-09 06:28:39,31.197134,121.315673,dph,9248,17.2,932227,1.0
15920,r34562,2017-03-09 06:28:44,31.197114000000006,121.315919,dph,9248,12.3,932229,1.0
15945,r56516,2017-03-09 12:02:30,31.290377000000003,121.516753,dph,24890,0.0,2598952,22.0
16436,r29705,2017-03-09 17:13:08,31.232838,121.445644,dph,35218,22.5,176518,37.0
16437,r29705,2017-03-09 17:13:13,31.232612,121.445743,dph,35218,10.6,176520,37.0
16438,r29705,2017-03-09 17:15:53,31.229821,121.444361,dph,35218,2.0,176582,35.0
16439,r29705,2017-03-09 17:15:58,31.229751,121.444128,dph,35218,20.0,176587,35.0
16440,r29705,2017-03-09 17:16:03,31.229631,121.443894,dph,35218,11.2,176590,35.0
16441,r29705,2017-03-09 17:16:08,31.22955,121.443828,dph,35218,4.7,176591,35.0
16442,r29705,2017-03-09 17:16:13,31.22953,121.443779,dph,35218,0.8,176592,35.0
16443,r29705,2017-03-09 17:16:18,31.229522,121.44376499999998,dph,35218,0.0,176593,35.0
16444,r29705,2017-03-09 17:16:23,31.229512,121.443752,dph,35218,0.0,176594,35.0
16445,r29705,2017-03-09 17:16:28,31.229508000000006,121.443751,dph,35218,0.0,176595,35.0
16446,r29705,2017-03-09 17:16:33,31.229508000000006,121.443751,dph,35218,0.0,176596,35.0
16447,r29705,2017-03-09 17:16:38,31.229502,121.443746,dph,35218,11.2,176600,35.0
16631,r78150,2017-03-09 09:56:01,31.280748,121.478726,hsy,3308,0.0,432555,48.0
16632,r78150,2017-03-09 09:56:06,31.280747,121.478725,hsy,3308,0.0,432555,48.0
19233,r78150,2017-03-09 09:55:56,31.28075,121.478726,dph,3308,0.0,432555,48.0
19234,r78150,2017-03-09 11:23:34,31.280734,121.478657,dph,3308,1.4,432563,48.0
19235,r78150,2017-03-09 11:23:39,31.280731,121.47863999999998,dph,3308,0.0,432566,48.0
19236,r78150,2017-03-09 11:23:44,31.280727,121.478657,dph,3308,1.7,432570,48.0
19237,r78150,2017-03-09 11:23:49,31.280734,121.478671,dph,3308,0.6,432573,48.0
19238,r78150,2017-03-09 11:23:54,31.280742,121.478677,dph,3308,0.1,432576,48.0
19239,r78150,2017-03-09 11:23:59,31.280748,121.478672,dph,3308,1.4,432579,48.0
19240,r78150,2017-03-09 11:24:04,31.280739,121.478645,dph,3308,1.6,432581,48.0
19241,r78150,2017-03-09 11:24:09,31.280739,121.478644,dph,3308,0.0,432583,48.0
19242,r78150,2017-03-09 11:24:14,31.280742,121.478654,dph,3308,1.3,432586,48.0
19243,r78150,2017-03-09 11:24:19,31.280748,121.478669,dph,3308,0.0,432589,48.0
19404,r35642,2017-03-09 20:30:22,31.206933000000006,121.554509,dph,11144,0.0,1005596,10.0
19475,r56516,2017-03-09 12:02:40,31.290378000000004,121.516751,dph,24890,0.0,2598954,22.0
19481,r63809,2017-03-09 13:53:57,31.2266,121.469067,dph,1040,0.0,121333,44.0
19508,r29705,2017-03-09 17:13:18,31.23259,121.445761,dph,35218,0.0,176521,37.0
19621,r66058,2017-03-09 08:08:08,31.1518,121.511385,dph,4502,85.2,495166,4.0
19729,r41699,2017-03-09 17:17:24,31.222316,121.356236,dph,3884,15.9,420100,2.0
19730,r41699,2017-03-09 17:17:29,31.222299,121.356485,dph,3884,14.0,420103,2.0
19731,r41699,2017-03-09 17:17:39,31.222397,121.356763,dph,3884,12.2,420107,2.0
19797,r75272,2017-03-09 07:03:54,31.192372,121.419548,dph,4051,35.0,453487,30.0
19798,r75272,2017-03-09 07:03:59,31.192574,121.41987,dph,4052,23.0,453487,30.0
19801,r75272,2017-03-09 09:17:32,31.197359,121.417854,dph,4053,27.1,453783,31.0
19802,r75272,2017-03-09 09:17:37,31.197109,121.418057,dph,4053,29.8,453787,31.0
20134,r72695,2017-03-09 08:46:50,31.304611,121.507951,dph,6228,21.5,764306,50.0
20135,r72695,2017-03-09 08:46:55,31.30467,121.508073,dph,6228,8.2,764307,50.0
20469,r34091,2017-03-09 17:00:43,31.191735,121.362522,dph,2496,20.3,275272,13.0
20470,r34091,2017-03-09 17:00:48,31.191868,121.362471,dph,2496,4.3,275274,13.0
20471,r34091,2017-03-09 17:01:03,31.1919,121.362466,dph,2496,0.0,275277,13.0
20472,r34091,2017-03-09 17:01:18,31.1919,121.362465,dph,2496,0.5,275279,13.0
20473,r34091,2017-03-09 17:01:23,31.191878000000006,121.362482,dph,2496,0.0,275281,13.0
20474,r34091,2017-03-09 17:01:38,31.19186,121.362507,dph,2496,0.0,275284,13.0
20475,r34091,2017-03-09 17:01:53,31.192011,121.36243600000002,dph,2496,16.1,275292,13.0
20613,r77717,2017-03-09 23:42:35,31.277590000000004,121.479696,dph,6278,21.6,857995,47.0
20676,r56516,2017-03-09 07:56:46,31.310096,121.53432,dph,24823,4.9,2591808,23.0
20749,r56516,2017-03-09 15:11:06,31.314662,121.532346,dph,24896,17.1,2599602,23.0
20886,r63809,2017-03-09 15:58:52,31.23262,121.374719,dph,1077,57.5,126436,6.0
20909,r63809,2017-03-09 17:09:07,31.237969,121.45528,dph,1098,0.0,129330,40.0
20910,r63809,2017-03-09 17:09:12,31.237892,121.455344,dph,1098,9.8,129335,40.0
20941,r63809,2017-03-09 22:06:48,31.235999,121.462053,dph,1130,42.3,133850,41.0
20948,r63809,2017-03-09 22:34:48,31.280437,121.477121,dph,1141,53.9,135104,48.0
20949,r63809,2017-03-09 22:34:53,31.281042,121.477785,dph,1141,67.8,135129,48.0
21123,r74160,2017-03-09 15:59:48,31.200223,121.390415,dph,2344,47.4,292008,26.0
21301,r29705,2017-03-09 09:55:47,31.196993,121.315663,dph,35139,4.1,168200,1.0
21302,r29705,2017-03-09 09:55:57,31.197045000000006,121.315857,dph,35139,4.7,168204,1.0
21368,r29705,2017-03-09 17:13:03,31.232999,121.445594,dph,35218,16.2,176515,37.0
21370,r29705,2017-03-09 17:26:23,31.239229,121.457628,dph,35222,16.2,176940,40.0
21371,r29705,2017-03-09 17:27:13,31.239546,121.459879,dph,35222,40.1,176970,40.0
21372,r29705,2017-03-09 17:29:18,31.235317,121.461865,dph,35223,18.1,177020,41.0
21373,r29705,2017-03-09 17:29:23,31.235068,121.461875,dph,35223,15.1,177022,41.0
21404,r29705,2017-03-09 18:39:54,31.234608,121.37438600000002,dph,35240,32.0,179007,6.0
21412,r29705,2017-03-09 19:07:49,31.234867,121.373038,dph,35246,58.6,179812,6.0
21440,r29705,2017-03-09 20:54:17,31.234448,121.37465,dph,35270,7.7,182128,6.0
21529,r78150,2017-03-09 09:34:51,31.205946,121.404744,dph,3295,52.3,431253,27.0
21531,r78150,2017-03-09 09:47:36,31.276835,121.47745,dph,3307,32.6,432315,47.0
21532,r78150,2017-03-09 09:47:41,31.27685,121.477998,dph,3307,29.7,432320,47.0
21533,r78150,2017-03-09 09:47:46,31.276876,121.478341,dph,3307,19.2,432321,47.0
21534,r78150,2017-03-09 09:47:56,31.276943,121.478765,dph,3307,7.7,432325,47.0
21535,r78150,2017-03-09 09:48:01,31.276953,121.478843,dph,3307,0.4,432328,47.0
21536,r78150,2017-03-09 09:48:16,31.276946,121.478842,dph,3307,0.1,432334,47.0
21537,r78150,2017-03-09 09:48:21,31.276945,121.47884,dph,3307,0.1,432336,47.0
21538,r78150,2017-03-09 09:49:11,31.277046,121.479291,dph,3307,0.0,432361,47.0
21539,r78150,2017-03-09 09:49:26,31.277055,121.479283,dph,3307,0.0,432367,47.0
21540,r78150,2017-03-09 09:49:31,31.277061,121.479294,dph,3307,1.0,432370,47.0
21541,r78150,2017-03-09 09:49:46,31.27708,121.479365,dph,3307,0.0,432376,47.0
21542,r78150,2017-03-09 09:50:01,31.277078000000003,121.479362,dph,3307,0.0,432379,47.0
21543,r78150,2017-03-09 09:50:06,31.277078000000003,121.479362,dph,3307,0.0,432381,47.0
21544,r78150,2017-03-09 09:50:21,31.277077,121.479362,dph,3307,0.0,432385,47.0
21545,r78150,2017-03-09 09:50:26,31.277078000000003,121.479362,dph,3307,0.0,432387,47.0
21546,r78150,2017-03-09 09:50:36,31.277078000000003,121.479362,dph,3307,0.0,432390,47.0
21547,r78150,2017-03-09 09:50:41,31.277078000000003,121.479362,dph,3307,0.0,432391,47.0
21548,r78150,2017-03-09 09:50:56,31.27713,121.479515,dph,3307,15.8,432401,47.0
21549,r78150,2017-03-09 09:51:01,31.277219,121.479712,dph,3307,14.8,432405,47.0
21550,r78150,2017-03-09 09:51:06,31.277445,121.479753,dph,3307,18.2,432407,47.0
21560,r78150,2017-03-09 11:31:14,31.277534000000006,121.479665,dph,3308,0.0,432809,47.0
21561,r78150,2017-03-09 11:31:24,31.277371,121.47996299999998,dph,3308,15.8,432819,47.0
21629,r59410,2017-03-09 18:39:41,31.301128,121.508336,dph,3551,70.4,324433,50.0
21630,r59410,2017-03-09 18:39:46,31.301469,121.509352,dph,3551,75.1,324448,50.0
21633,r59410,2017-03-09 18:50:01,31.314842,121.534381,dph,3556,0.0,324824,23.0
21634,r59410,2017-03-09 18:50:31,31.313804,121.534399,dph,3556,0.1,324840,23.0
21635,r59410,2017-03-09 18:50:36,31.313791,121.534436,dph,3556,0.0,324841,23.0
21636,r59410,2017-03-09 18:50:41,31.313789,121.53445,dph,3556,0.0,324842,23.0
21637,r59410,2017-03-09 18:50:56,31.313789,121.534452,dph,3556,0.0,324846,23.0
21638,r59410,2017-03-09 18:51:01,31.313795,121.534427,dph,3556,0.0,324847,23.0
21639,r59410,2017-03-09 18:51:11,31.313813,121.534408,dph,3556,0.0,324849,23.0
21640,r59410,2017-03-09 18:51:16,31.313813,121.534408,dph,3556,0.0,324850,23.0
21641,r59410,2017-03-09 18:51:31,31.313603000000004,121.53448,dph,3556,15.2,324858,23.0
21912,r19394,2017-03-09 07:58:56,31.228977,121.441934,dph,8701,0.3,844608,35.0
21913,r19394,2017-03-09 07:59:01,31.22903,121.442031,dph,8701,11.4,844611,35.0
21940,r19394,2017-03-09 17:10:17,31.229104,121.442322,dph,8709,6.0,845697,35.0
21949,r19394,2017-03-09 18:53:07,31.227577,121.468244,dph,8717,48.5,846509,44.0
22031,r74487,2017-03-09 08:26:37,31.190959000000007,121.416789,dph,7916,21.2,473389,30.0
22406,r4504,2017-03-09 08:50:47,31.190903,121.41621200000002,dph,6094,9.0,615803,30.0
22407,r4504,2017-03-09 08:50:57,31.191142,121.416556,dph,6094,14.4,615808,30.0
22425,r35979,2017-03-09 17:51:13,31.270181,121.469212,dph,3742,0.0,438541,45.0
22426,r35979,2017-03-09 17:51:18,31.270184000000004,121.469215,dph,3742,6.4,438543,45.0
22531,r31332,2017-03-09 10:02:24,31.284552,121.47859,dph,8885,7.8,834318,48.0
22872,r10268,2017-03-09 13:26:42,31.243075,121.461598,dph,4158,19.5,399455,42.0
22880,r10268,2017-03-09 13:47:06,31.227963,121.440108,dph,4162,26.8,399908,35.0
22881,r10268,2017-03-09 13:51:31,31.231584,121.449081,dph,4163,8.7,400026,37.0
22927,r35642,2017-03-09 20:30:07,31.207303000000003,121.554366,dph,11144,25.7,1005590,10.0
23153,r29635,2017-03-09 15:58:39,31.187476,121.423507,dph,6737,5.5,74337,16.0
23177,r4216,2017-03-09 06:18:46,31.259014,121.431647,dph,7495,21.2,725185,33.0
23220,r53169,2017-03-09 07:57:15,31.18241,121.439805,dph,5589,19.3,540704,17.0
23411,r53715,2017-03-09 19:05:25,31.226211,121.469342,dph,9472,4.9,948279,44.0
23412,r53715,2017-03-09 19:05:30,31.226181,121.469289,dph,9472,1.8,948281,44.0
23413,r53715,2017-03-09 19:05:40,31.226113,121.469227,dph,9472,4.9,948285,44.0
23419,r53715,2017-03-09 19:33:48,31.225785,121.443528,dph,9476,9.2,948970,35.0
23463,r53715,2017-03-09 21:40:53,31.206365,121.404899,dph,9508,34.7,952741,27.0
23465,r53715,2017-03-09 21:43:33,31.203806,121.394565,dph,9510,29.1,952837,26.0
23474,r53715,2017-03-09 21:56:08,31.190913,121.416428,dph,9513,16.7,953205,30.0
23475,r53715,2017-03-09 21:56:13,31.191087,121.41661,dph,9513,15.9,953208,30.0
23488,r53715,2017-03-09 22:39:23,31.225777,121.443075,dph,9527,21.2,954489,35.0
23489,r53715,2017-03-09 22:39:28,31.225943,121.443384,dph,9528,24.5,954492,35.0
33119,r19394,2017-03-09 07:57:31,31.228189,121.440443,dph,8701,49.4,844590,35.0
33120,r19394,2017-03-09 07:57:36,31.22848,121.44112,dph,8701,46.6,844592,35.0
33121,r19394,2017-03-09 07:57:41,31.228728000000004,121.441626,dph,8701,30.6,844592,35.0
33122,r19394,2017-03-09 07:57:46,31.228964,121.441801,dph,8701,12.7,844592,35.0
33123,r19394,2017-03-09 07:57:51,31.229016,121.441955,dph,8701,7.3,844594,35.0
33124,r19394,2017-03-09 07:57:56,31.229056,121.441948,dph,8701,1.3,844596,35.0
33125,r19394,2017-03-09 07:58:01,31.229,121.441944,dph,8701,0.0,844597,35.0
33126,r19394,2017-03-09 07:58:06,31.228989,121.441931,dph,8701,0.0,844598,35.0
33127,r19394,2017-03-09 07:58:11,31.228986,121.441932,dph,8701,0.0,844599,35.0
33128,r19394,2017-03-09 07:58:16,31.228986,121.441933,dph,8701,0.0,844600,35.0
33129,r19394,2017-03-09 07:58:21,31.228986,121.441933,dph,8701,0.0,844601,35.0
33130,r19394,2017-03-09 07:58:26,31.228984000000004,121.441933,dph,8701,0.0,844602,35.0
33131,r19394,2017-03-09 07:58:31,31.228978,121.44193,dph,8701,0.0,844603,35.0
33132,r19394,2017-03-09 07:58:36,31.228977,121.441931,dph,8701,0.0,844604,35.0
33133,r19394,2017-03-09 07:58:41,31.228977,121.441931,dph,8701,0.0,844605,35.0
33134,r19394,2017-03-09 07:58:46,31.228977,121.441932,dph,8701,0.0,844606,35.0
33135,r19394,2017-03-09 07:58:51,31.228977,121.441932,dph,8701,0.0,844607,35.0
33136,r19394,2017-03-09 07:59:06,31.22911,121.442212,dph,8701,13.0,844614,35.0
33137,r19394,2017-03-09 07:59:11,31.229153000000004,121.442359,dph,8701,8.8,844616,35.0
33138,r19394,2017-03-09 07:59:16,31.229311,121.442325,dph,8701,22.1,844622,35.0
33139,r19394,2017-03-09 07:59:21,31.22965,121.44223,dph,8701,33.7,844628,35.0
33541,r19394,2017-03-09 17:08:42,31.22807,121.440299,dph,8709,45.9,845670,35.0
33542,r19394,2017-03-09 17:08:47,31.228355,121.44088899999998,dph,8709,43.5,845672,35.0
33543,r19394,2017-03-09 17:08:52,31.228588,121.441404,dph,8709,32.6,845672,35.0
