,car_id,date_time,lat,lon,power_mode,mileage,speed,fuel_consumption,grid
1,r74180,2017-02-05 16:36:55,31.247036,121.463651,dph,1028.0,0.0,148110,43.0
27,r74180,2017-02-05 15:52:06,31.294908000000003,121.518986,dph,1015.0,0.0,146427,22.0
28,r74180,2017-02-05 15:53:06,31.294928,121.518946,dph,1015.0,0.0,146446,22.0
1157,r74180,2017-02-05 16:38:30,31.247036,121.463654,dph,1028.0,0.0,148138,43.0
1158,r74180,2017-02-05 12:50:20,31.293046,121.517393,dph,992.0,0.0,143777,22.0
1177,r72540,2017-02-05 17:24:56,31.236602,121.407657,dph,4177.0,52.6,539102,28.0
1206,r74180,2017-02-05 12:48:55,31.292763,121.517396,dph,992.0,18.3,143732,22.0
1218,r74180,2017-02-05 15:56:06,31.293844,121.515442,dph,1015.0,6.9,146532,22.0
1219,r74180,2017-02-05 15:56:21,31.293834000000004,121.515202,dph,1015.0,17.4,146542,22.0
1238,r71995,2017-02-05 16:27:31,31.280431,121.476927,dph,2289.0,73.7,269386,48.0
1240,r71995,2017-02-05 16:31:56,31.255961,121.432134,dph,2295.0,71.3,269770,33.0
1252,r74180,2017-02-05 12:50:15,31.293046,121.517389,dph,992.0,0.0,143776,22.0
1253,r74180,2017-02-05 16:36:35,31.247006,121.463651,dph,1028.0,0.0,148104,43.0
1254,r74180,2017-02-05 16:36:40,31.247031,121.46365,dph,1028.0,0.0,148105,43.0
1278,r74180,2017-02-05 16:37:00,31.247036,121.463652,dph,1028.0,0.0,148111,43.0
1279,r74180,2017-02-05 16:37:10,31.247035,121.463654,dph,1028.0,0.0,148114,43.0
1280,r74180,2017-02-05 16:37:15,31.247035,121.463654,dph,1028.0,0.0,148116,43.0
1281,r74180,2017-02-05 16:37:30,31.247035,121.463655,dph,1028.0,0.0,148120,43.0
1282,r74180,2017-02-05 16:37:35,31.247035,121.463655,dph,1028.0,0.0,148121,43.0
1283,r74180,2017-02-05 16:37:40,31.247036,121.463653,dph,1028.0,0.0,148123,43.0
1284,r74180,2017-02-05 16:37:55,31.247037,121.463652,dph,1028.0,0.0,148127,43.0
1285,r74180,2017-02-05 16:38:10,31.247036,121.463653,dph,1028.0,0.0,148131,43.0
1286,r74180,2017-02-05 16:38:15,31.247037,121.463653,dph,1028.0,0.0,148133,43.0
1287,r74180,2017-02-05 15:50:21,31.293892,121.518884,dph,1015.0,0.0,146365,22.0
1300,r74180,2017-02-05 12:50:30,31.293055,121.517378,dph,992.0,2.5,143782,22.0
1301,r74180,2017-02-05 12:50:35,31.293116,121.517324,dph,992.0,8.4,143785,22.0
1302,r74180,2017-02-05 12:50:40,31.293213,121.51727,dph,992.0,13.7,143789,22.0
1303,r74180,2017-02-05 12:50:45,31.293465,121.517169,dph,992.0,20.6,143793,22.0
1304,r74180,2017-02-05 12:50:50,31.293669,121.51705,dph,992.0,16.1,143795,22.0
1305,r74180,2017-02-05 15:50:11,31.293869,121.518878,dph,1015.0,0.0,146362,22.0
1306,r74180,2017-02-05 15:50:16,31.293876,121.51888,dph,1015.0,0.0,146363,22.0
1307,r74180,2017-02-05 16:38:35,31.247035,121.463653,dph,1028.0,0.0,148139,43.0
1308,r74180,2017-02-05 16:38:40,31.24703,121.463649,dph,1028.0,1.8,148142,43.0
1328,r74180,2017-02-05 12:50:25,31.293044,121.51739,dph,992.0,0.0,143779,22.0
