,car_id,date_time,lat,lon,power_mode,mileage,speed,fuel_consumption,grid
2492,r10268,2017-01-19 20:55:11,31.292001000000006,121.517741,dph,2744.0,21.8,263853.0,22.0
2493,r10268,2017-01-19 20:55:16,31.291840000000004,121.517909,dph,2744.0,17.5,263855.0,22.0
2514,r14154,2017-01-19 14:57:42,31.27248,121.451883,dph,6467.0,16.0,625341.0,39.0
2515,r14154,2017-01-19 14:58:07,31.272890000000004,121.451517,dph,6467.0,10.3,625355.0,39.0
2794,r14154,2017-01-19 14:57:07,31.270396,121.45318,dph,6467.0,51.9,625335.0,39.0
2795,r14154,2017-01-19 14:57:12,31.270944,121.452766,dph,6467.0,46.7,625335.0,39.0
2796,r14154,2017-01-19 14:57:17,31.271391,121.452522,dph,6467.0,38.7,625335.0,39.0
2797,r14154,2017-01-19 14:57:22,31.271721000000007,121.452322,dph,6467.0,31.4,625335.0,39.0
2798,r14154,2017-01-19 14:57:27,31.272031,121.452107,dph,6467.0,24.7,625335.0,39.0
2799,r14154,2017-01-19 14:57:37,31.272396,121.451916,dph,6467.0,5.2,625337.0,39.0
2800,r14154,2017-01-19 14:57:47,31.272645,121.451733,dph,6467.0,15.5,625345.0,39.0
2801,r14154,2017-01-19 14:57:52,31.272665000000003,121.451703,dph,6467.0,0.0,625347.0,39.0
2802,r14154,2017-01-19 14:57:57,31.272652,121.451698,dph,6467.0,9.5,625349.0,39.0
2803,r14154,2017-01-19 14:58:02,31.272731,121.451644,dph,6467.0,17.5,625353.0,39.0
2804,r14154,2017-01-19 14:58:12,31.273085,121.451413,dph,6467.0,5.2,625357.0,39.0
2805,r14154,2017-01-19 14:58:17,31.273167,121.451367,dph,6467.0,13.6,625360.0,39.0
2806,r14154,2017-01-19 14:58:22,31.273221000000003,121.451203,dph,6467.0,5.8,625362.0,39.0
2807,r14154,2017-01-19 14:58:27,31.273245000000006,121.451051,dph,6467.0,3.8,625364.0,39.0
2808,r14154,2017-01-19 14:58:32,31.273262,121.450953,dph,6467.0,1.7,625365.0,39.0
2809,r14154,2017-01-19 14:58:37,31.273261,121.450875,dph,6467.0,5.3,625367.0,39.0
2810,r14154,2017-01-19 14:58:42,31.273269,121.450837,dph,6467.0,4.9,625369.0,39.0
2811,r14154,2017-01-19 14:58:47,31.273235,121.450719,dph,6467.0,9.4,625371.0,39.0
2812,r14154,2017-01-19 14:58:52,31.273195,121.450589,dph,6467.0,6.5,625372.0,39.0
2813,r14154,2017-01-19 14:58:57,31.273177,121.45053,dph,6467.0,4.3,625373.0,39.0
2814,r14154,2017-01-19 14:59:02,31.273163,121.450511,dph,6467.0,0.0,625375.0,39.0
2815,r14154,2017-01-19 14:59:07,31.273162,121.450499,dph,6467.0,0.0,625377.0,39.0
2816,r14154,2017-01-19 14:59:12,31.273158,121.450485,dph,6467.0,2.0,625378.0,39.0
2817,r14154,2017-01-19 14:59:17,31.273147,121.450441,dph,6467.0,2.6,625380.0,39.0
2818,r14154,2017-01-19 14:59:22,31.273127,121.450382,dph,6467.0,7.9,625382.0,39.0
2819,r14154,2017-01-19 14:59:27,31.273090000000003,121.450278,dph,6467.0,7.5,625384.0,39.0
2820,r14154,2017-01-19 14:59:32,31.273056,121.450187,dph,6467.0,8.0,625385.0,39.0
2821,r14154,2017-01-19 14:59:37,31.273029,121.45015,dph,6467.0,0.6,625387.0,39.0
2822,r14154,2017-01-19 14:59:42,31.273035,121.450169,dph,6467.0,0.0,625388.0,39.0
2823,r14154,2017-01-19 14:59:47,31.273058,121.4502,dph,6467.0,0.0,625390.0,39.0
