,car_id,date_time,lat,lon,power_mode,mileage,speed,fuel_consumption,grid
142,r29972,2017-02-01 18:15:00,31.292388,121.435394,dph,18023,47.5,298052,18.0
143,r29972,2017-02-01 18:15:05,31.292468,121.435976,dph,18023,34.3,298053,18.0
144,r29972,2017-02-01 18:15:15,31.292524,121.436758,dph,18023,18.2,298056,18.0
270,r51463,2017-02-01 09:49:18,31.283936,121.478399,dph,2708,73.4,282746,48.0
474,r62089,2017-02-01 00:41:44,31.268659000000003,121.487721,dph,1183,6.3,104566,9.0
475,r62089,2017-02-01 00:45:59,31.263307,121.489369,dph,1184,36.7,104732,3.0
476,r62089,2017-02-01 00:46:04,31.263059,121.48973,dph,1185,20.3,104733,3.0
477,r62089,2017-02-01 00:47:29,31.260703000000003,121.489528,dph,1185,0.0,104780,3.0
607,r67013,2017-02-01 15:20:19,31.235043,121.406964,dph,738,7.8,77900,28.0
738,r76969,2017-02-01 22:21:31,31.198076,121.378292,dph,3582,45.9,433813,25.0
739,r76969,2017-02-01 22:21:36,31.197832,121.377898,dph,3582,25.3,433813,25.0
782,r29972,2017-02-01 00:09:55,31.181743,121.438822,dph,17854,58.8,281960,17.0
786,r29972,2017-02-01 00:29:05,31.202655,121.394106,dph,17861,9.8,282525,26.0
787,r29972,2017-02-01 00:29:10,31.2025,121.39401,dph,17861,19.4,282529,26.0
800,r29972,2017-02-01 01:30:02,31.225301,121.469781,dph,17884,23.3,284670,44.0
815,r29972,2017-02-01 13:24:00,31.214652,121.414094,dph,17921,48.8,288482,29.0
846,r29972,2017-02-01 16:19:11,31.21001,121.412117,dph,17972,63.7,293755,29.0
847,r29972,2017-02-01 16:19:16,31.210194,121.413085,dph,17972,70.9,293765,29.0
859,r29972,2017-02-01 16:40:51,31.227061,121.443109,dph,17979,22.0,294413,35.0
874,r29972,2017-02-01 17:16:58,31.201936,121.394653,dph,17989,90.2,295576,26.0
875,r29972,2017-02-01 17:19:43,31.186845,121.358023,dph,17993,76.8,295830,24.0
907,r29972,2017-02-01 20:58:59,31.197725,121.377295,dph,18082,3.7,303135,25.0
908,r29972,2017-02-01 20:59:04,31.197545,121.377323,dph,18082,19.3,303139,25.0
927,r29972,2017-02-01 21:51:21,31.227472,121.467791,dph,18115,29.7,305451,44.0
928,r29972,2017-02-01 22:02:56,31.236503000000006,121.480602,dph,18117,13.7,305744,49.0
929,r29972,2017-02-01 22:03:01,31.23648,121.480457,dph,18117,5.4,305746,49.0
930,r29972,2017-02-01 22:03:31,31.23647,121.480426,dph,18117,0.0,305755,49.0
931,r29972,2017-02-01 22:03:36,31.23647,121.480426,dph,18117,0.0,305757,49.0
932,r29972,2017-02-01 22:03:51,31.236468,121.480424,dph,18117,0.0,305761,49.0
933,r29972,2017-02-01 22:04:06,31.23645,121.480379,dph,18117,0.1,305767,49.0
934,r29972,2017-02-01 22:04:11,31.236437,121.480379,dph,18117,0.6,305769,49.0
935,r29972,2017-02-01 22:04:26,31.23634,121.479944,dph,18117,15.5,305779,46.0
1253,r34992,2017-02-01 18:17:50,31.187302000000006,121.42354,dph,9126,6.9,296169,16.0
1264,r34992,2017-02-01 18:57:55,31.188662,121.424053,dph,9135,8.6,297169,16.0
4186,r29972,2017-02-01 00:10:00,31.181289000000003,121.438217,dph,17854,43.3,281960,17.0
4187,r29972,2017-02-01 00:10:05,31.181072,121.437909,dph,17854,7.8,281961,17.0
