,car_id,date_time,lat,lon,power_mode,mileage,speed,fuel_consumption,grid
144,r4238,2017-01-25 13:19:14,31.19032,121.77153,dph,6181,76.9,489983,5.0
145,r4238,2017-01-25 13:19:19,31.19076,121.770511,dph,6182,78.3,489997,5.0
285,r4238,2017-01-25 16:04:38,31.187348,121.359647,dph,6232,61.8,493151,24.0
286,r4238,2017-01-25 16:04:43,31.187086,121.358782,dph,6233,62.2,493158,24.0
287,r4238,2017-01-25 16:04:48,31.186821,121.357926,dph,6233,61.9,493164,24.0
288,r4238,2017-01-25 16:04:53,31.186539,121.357075,dph,6233,62.6,493170,24.0
289,r4238,2017-01-25 16:04:58,31.186199,121.35623,dph,6233,63.0,493173,24.0
290,r4238,2017-01-25 16:05:03,31.185824,121.355415,dph,6233,62.3,493176,24.0
960,r36310,2017-01-25 09:50:44,31.292863,121.437442,dph,4495,65.2,401580,18.0
961,r36310,2017-01-25 09:50:54,31.293243,121.439255,dph,4495,59.7,401590,18.0
1071,r75163,2017-01-25 09:20:36,31.225151,121.372007,dph,12307,72.0,1252854,14.0
1072,r75163,2017-01-25 09:20:41,31.226061,121.372049,dph,12307,72.0,1252865,14.0
1073,r75163,2017-01-25 09:20:46,31.226988,121.372154,dph,12308,74.0,1252873,14.0
1074,r75163,2017-01-25 09:20:51,31.227891,121.372435,dph,12308,74.2,1252877,14.0
1075,r75163,2017-01-25 09:20:56,31.228769,121.372815,dph,12308,73.4,1252877,14.0
1076,r75163,2017-01-25 09:21:01,31.229615000000006,121.373197,dph,12308,71.3,1252879,14.0
1077,r75163,2017-01-25 09:21:06,31.230466,121.373556,dph,12308,72.2,1252887,6.0
1078,r75163,2017-01-25 09:21:11,31.231319,121.373935,dph,12308,72.9,1252895,6.0
1079,r75163,2017-01-25 09:21:16,31.232184000000004,121.3743,dph,12308,73.3,1252903,6.0
1080,r75163,2017-01-25 09:21:21,31.23306,121.374713,dph,12308,73.5,1252905,6.0
1428,r21226,2017-01-25 20:58:31,31.210253,121.570746,dph,4208,72.6,318611,11.0
1429,r21226,2017-01-25 20:58:36,31.211152,121.570492,dph,4208,72.7,318617,11.0
