,car_id,date_time,lat,lon,power_mode,mileage,speed,fuel_consumption,grid
38,r77961,2017-01-13 18:08:35,31.233295,121.374775,dph,1469,74.7,146220,6.0
39,r77961,2017-01-13 18:08:40,31.23242,121.374367,dph,1469,75.5,146232,6.0
40,r77961,2017-01-13 18:08:45,31.231509000000006,121.373969,dph,1469,77.0,146241,6.0
145,r74068,2017-01-13 17:38:04,31.194045000000006,121.419256,hsy,271,0.0,37826,30.0
1038,r77961,2017-01-13 18:08:50,31.230618,121.37358799999998,dph,1469,68.5,146244,6.0
1039,r77961,2017-01-13 18:08:55,31.229828,121.37322,dph,1469,66.3,146246,14.0
1040,r77961,2017-01-13 18:09:00,31.229004,121.372873,dph,1469,73.4,146256,14.0
1041,r77961,2017-01-13 18:09:05,31.228144,121.372489,dph,1469,72.9,146268,14.0
1042,r77961,2017-01-13 18:09:10,31.227271,121.37215,dph,1469,68.7,146276,14.0
1043,r77961,2017-01-13 18:09:15,31.226451,121.372013,dph,1470,64.5,146279,14.0
1044,r77961,2017-01-13 18:09:20,31.225662,121.371965,dph,1470,58.2,146279,14.0
1232,r74068,2017-01-13 17:37:59,31.194042,121.419259,hsy,271,0.0,37826,30.0
1420,r74068,2017-01-13 17:37:54,31.194035,121.419275,hsy,271,0.0,37826,30.0
1627,r74068,2017-01-13 17:36:59,31.192441,121.419774,dph,270,12.0,37791,30.0
1628,r74068,2017-01-13 17:37:04,31.192493,121.419869,dph,270,5.4,37793,30.0
1629,r74068,2017-01-13 17:37:14,31.192615000000004,121.41995,dph,270,16.6,37803,30.0
1630,r74068,2017-01-13 17:37:39,31.1939,121.419236,dph,271,14.1,37821,30.0
1631,r74068,2017-01-13 17:43:30,31.194067,121.41923,dph,271,5.3,37836,30.0
2367,r74068,2017-01-13 17:32:19,31.185032,121.421273,dph,269,9.0,37628,16.0
2368,r74068,2017-01-13 17:32:24,31.185162,121.42115,dph,269,15.1,37632,16.0
2369,r74068,2017-01-13 17:32:29,31.185284000000006,121.421011,dph,269,14.2,37635,16.0
