,car_id,date_time,lat,lon,power_mode,mileage,speed,fuel_consumption,grid
66,r53169,2017-01-08 19:52:13,31.208301,121.40231,dph,2594,1.5,258972,27.0
90,r53169,2017-01-08 19:52:18,31.208323,121.402304,dph,2594,0.0,258973,27.0
421,r4356,2017-01-08 19:43:41,31.262255,121.454932,dph,1094,25.2,21913,38.0
422,r4356,2017-01-08 19:43:46,31.262202,121.45476200000002,dph,1094,6.0,21915,38.0
423,r4356,2017-01-08 19:43:51,31.262206,121.454732,dph,1095,0.1,21917,38.0
424,r4356,2017-01-08 19:43:56,31.262208,121.454748,dph,1095,0.0,21919,38.0
425,r4356,2017-01-08 19:44:01,31.262199,121.454742,dph,1095,0.0,21921,38.0
426,r4356,2017-01-08 19:44:06,31.262198,121.454741,dph,1095,0.1,21922,38.0
427,r4356,2017-01-08 19:44:11,31.262198,121.454741,dph,1095,0.0,21924,38.0
428,r4356,2017-01-08 19:44:16,31.262198,121.454741,dph,1095,0.0,21926,38.0
429,r4356,2017-01-08 19:44:21,31.262198,121.454741,dph,1095,0.0,21928,38.0
430,r4356,2017-01-08 19:44:26,31.262185,121.45469,dph,1095,12.0,21931,38.0
431,r4356,2017-01-08 19:44:31,31.262129,121.454471,dph,1095,19.8,21936,38.0
432,r4356,2017-01-08 19:44:36,31.262006,121.45411599999998,dph,1095,25.0,21941,38.0
433,r4356,2017-01-08 19:44:41,31.261918,121.453665,dph,1095,35.4,21948,38.0
434,r4356,2017-01-08 19:44:46,31.261815,121.453155,dph,1095,43.5,21954,38.0
435,r4356,2017-01-08 19:44:51,31.261914,121.452528,dph,1095,39.5,21957,38.0
436,r4356,2017-01-08 19:44:56,31.26181,121.451942,dph,1095,37.0,21960,38.0
437,r4356,2017-01-08 19:45:01,31.261606,121.451466,dph,1095,36.7,21963,38.0
438,r4356,2017-01-08 19:45:06,31.261638,121.450871,dph,1095,25.9,21963,38.0
439,r4356,2017-01-08 19:45:11,31.261692,121.450725,dph,1095,5.8,21965,38.0
440,r4356,2017-01-08 19:45:16,31.261669,121.450741,dph,1095,0.0,21967,38.0
441,r4356,2017-01-08 19:45:21,31.261706,121.450797,dph,1095,0.0,21969,38.0
442,r4356,2017-01-08 19:45:26,31.261706,121.450785,dph,1095,9.1,21972,38.0
443,r4356,2017-01-08 19:45:31,31.261612,121.450533,dph,1095,24.2,21979,38.0
444,r4356,2017-01-08 19:45:36,31.26142,121.45011,dph,1095,29.0,21984,38.0
481,r4356,2017-01-08 19:48:41,31.260166,121.444776,dph,1095,21.8,22065,36.0
482,r4356,2017-01-08 19:48:46,31.260088,121.444436,dph,1095,36.5,22073,36.0
483,r4356,2017-01-08 19:48:51,31.260012,121.44382,dph,1096,44.8,22080,36.0
533,r4356,2017-01-08 19:53:26,31.258275,121.434996,dph,1096,24.5,22225,33.0
534,r4356,2017-01-08 19:53:31,31.258317,121.434708,dph,1096,16.6,22225,33.0
535,r4356,2017-01-08 19:53:36,31.258383,121.434394,dph,1096,28.4,22233,33.0
536,r4356,2017-01-08 19:53:41,31.258458,121.43398700000002,dph,1097,29.3,22236,33.0
537,r4356,2017-01-08 19:53:46,31.258544,121.433504,dph,1097,35.4,22241,33.0
538,r4356,2017-01-08 19:53:51,31.25863,121.432961,dph,1097,37.5,22246,33.0
539,r4356,2017-01-08 19:53:56,31.258726,121.432431,dph,1097,37.5,22250,33.0
