,car_id,date_time,lat,lon,power_mode,mileage,speed,fuel_consumption,grid
303,r29705,2017-02-20 18:45:03,31.240440000000003,121.460841,dph,32101,0.0,3117682,42.0
312,r29705,2017-02-20 20:26:55,31.245298,121.466348,dph,32129,0.0,3120856,19.0
313,r29705,2017-02-20 20:27:00,31.245298,121.466348,dph,32129,0.0,3120858,19.0
511,r27098,2017-02-20 16:57:47,31.230744,121.446324,dph,3719,0.0,377672,37.0
512,r27098,2017-02-20 17:43:47,31.293314,121.517252,dph,3731,0.0,379120,22.0
575,r53715,2017-02-20 15:01:59,31.261677,121.454308,dph,6437,0.0,642374,38.0
697,r29705,2017-02-20 20:08:55,31.239723,121.48036299999998,dph,32125,0.0,3120365,49.0
698,r29705,2017-02-20 20:09:00,31.239734,121.480348,dph,32125,0.0,3120366,49.0
751,r60740,2017-02-20 14:49:33,31.154652,121.482867,dph,4744,0.0,550528,8.0
1008,r75882,2017-02-20 17:54:23,31.294239,121.436692,hsy,10348,0.0,1189155,18.0
1121,r60740,2017-02-20 14:49:58,31.154708000000007,121.482755,dph,4744,0.0,550551,8.0
1122,r60740,2017-02-20 14:50:03,31.154711,121.482761,dph,4744,0.0,550554,8.0
1390,r69591,2017-02-20 19:53:10,31.235585,121.40947,hsy,2880,0.0,359475,28.0
1391,r69591,2017-02-20 19:54:28,31.235586,121.409443,hsy,2880,0.0,359482,28.0
1821,r69591,2017-02-20 19:49:40,31.235526,121.409349,dph,2880,0.0,359408,28.0
1822,r69591,2017-02-20 19:50:35,31.235528,121.409344,dph,2880,0.0,359423,28.0
1823,r69591,2017-02-20 19:51:15,31.235544,121.409267,dph,2880,0.0,359437,28.0
1824,r69591,2017-02-20 19:51:20,31.235540000000004,121.409265,dph,2880,0.0,359439,28.0
1825,r69591,2017-02-20 19:51:25,31.235539000000006,121.409265,dph,2880,0.0,359440,28.0
1826,r69591,2017-02-20 19:51:30,31.235539000000006,121.409264,dph,2880,0.0,359442,28.0
1827,r69591,2017-02-20 19:51:35,31.235539000000006,121.409263,dph,2880,0.0,359443,28.0
1828,r69591,2017-02-20 19:51:40,31.235538,121.409263,dph,2880,0.0,359444,28.0
1829,r69591,2017-02-20 19:52:15,31.235574,121.409375,dph,2880,0.0,359457,28.0
1830,r69591,2017-02-20 19:52:30,31.235579,121.409392,dph,2880,0.0,359462,28.0
1831,r69591,2017-02-20 19:52:35,31.235578000000004,121.409392,dph,2880,0.0,359463,28.0
2058,r71397,2017-02-20 12:59:02,31.260525,121.391623,dph,8038,0.0,287332,15.0
2059,r71397,2017-02-20 12:59:07,31.260526,121.391623,dph,8038,0.0,287333,15.0
2060,r71397,2017-02-20 12:59:12,31.260526,121.391623,dph,8038,0.0,287335,15.0
2061,r71397,2017-02-20 12:59:17,31.260526,121.391623,dph,8038,0.0,287336,15.0
2175,r29635,2017-02-20 13:41:34,31.205883,121.55055,dph,5587,0.0,568270,10.0
2383,r56516,2017-02-20 11:51:23,31.313542,121.534717,dph,22636,0.0,2373334,23.0
2384,r56516,2017-02-20 11:52:58,31.313544,121.534717,dph,22636,0.0,2373352,23.0
2864,r56516,2017-02-20 11:51:33,31.313542,121.534717,dph,22636,0.0,2373336,23.0
2865,r56516,2017-02-20 11:51:38,31.313542,121.534717,dph,22636,0.0,2373337,23.0
2866,r56516,2017-02-20 11:51:43,31.313542,121.534718,dph,22636,0.0,2373338,23.0
2867,r56516,2017-02-20 11:51:48,31.313542,121.534718,dph,22636,0.0,2373339,23.0
2868,r56516,2017-02-20 11:51:53,31.313542,121.534718,dph,22636,0.0,2373340,23.0
2869,r56516,2017-02-20 11:51:58,31.313542,121.534718,dph,22636,0.0,2373341,23.0
2870,r56516,2017-02-20 11:52:03,31.313542,121.534718,dph,22636,0.0,2373342,23.0
2871,r56516,2017-02-20 11:52:08,31.313542,121.534718,dph,22636,0.0,2373342,23.0
2872,r56516,2017-02-20 11:52:13,31.313542,121.534718,dph,22636,0.0,2373343,23.0
2873,r56516,2017-02-20 11:52:18,31.313543,121.534718,dph,22636,0.0,2373344,23.0
