,car_id,date_time,lat,lon,power_mode,mileage,speed,fuel_consumption,grid
787,r23488,2017-03-09 10:22:54,31.185270000000006,121.422506,dph,3519.0,0.0,378897.0,16.0
788,r23488,2017-03-09 10:23:09,31.185271000000004,121.422502,dph,3519.0,0.0,378901.0,16.0
789,r23488,2017-03-09 10:23:14,31.185272,121.4225,dph,3519.0,0.0,378902.0,16.0
790,r23488,2017-03-09 10:23:29,31.185271000000004,121.422498,dph,3519.0,0.0,378905.0,16.0
1066,r71264,2017-03-09 18:20:01,31.313539,121.530364,dph,3960.0,2.7,474764.0,23.0
1067,r71264,2017-03-09 18:20:06,31.313569,121.530359,dph,3960.0,1.4,474766.0,23.0
1068,r71264,2017-03-09 18:20:11,31.31359,121.530363,dph,3960.0,1.2,474768.0,23.0
1069,r71264,2017-03-09 18:20:26,31.313578000000003,121.530366,dph,3960.0,0.1,474774.0,23.0
1070,r71264,2017-03-09 18:20:31,31.313578000000003,121.53037,dph,3960.0,0.8,474777.0,23.0
1195,r76293,2017-03-09 09:52:30,31.263156,121.442402,dph,8666.0,18.5,1179791.0,36.0
1202,r76293,2017-03-09 13:30:40,31.192485,121.419984,dph,8744.0,21.2,1187044.0,30.0
1208,r76293,2017-03-09 14:20:39,31.282211,121.478287,dph,8760.0,47.3,1188938.0,48.0
1229,r76293,2017-03-09 17:18:49,31.277101,121.475318,dph,8818.0,2.1,1195610.0,47.0
1230,r76293,2017-03-09 17:18:54,31.277074,121.475352,dph,8818.0,4.2,1195612.0,47.0
1460,r12692,2017-03-09 16:27:19,31.293168,121.438871,dph,2716.0,61.2,266673.0,18.0
1468,r66514,2017-03-09 08:22:56,31.262390000000003,121.393707,dph,7209.0,31.7,458778.0,15.0
1535,r49182,2017-03-09 10:01:26,31.199533,121.419963,dph,3436.0,8.5,306787.0,31.0
1699,r29763,2017-03-09 05:03:23,31.18504,121.355053,dph,26280.0,51.1,2551595.0,24.0
1711,r29763,2017-03-09 05:12:13,31.1865,121.35544099999998,dph,26284.0,32.7,2551901.0,24.0
1763,r29763,2017-03-09 10:05:01,31.209754,121.516241,dph,26351.0,1.5,2556972.0,21.0
1764,r29763,2017-03-09 10:11:46,31.205565000000004,121.519149,dph,26352.0,31.9,2557159.0,21.0
1765,r29763,2017-03-09 10:12:01,31.206224,121.519548,dph,26352.0,2.0,2557166.0,21.0
1879,r36310,2017-03-09 18:53:48,31.24639,121.463904,dph,6537.0,12.7,561230.0,43.0
2001,r41306,2017-03-09 17:16:02,31.292836,121.437053,dph,7737.0,46.0,707126.0,18.0
