,car_id,date_time,lat,lon,power_mode,mileage,speed,fuel_consumption,grid
537,r29661,2017-02-04 22:41:54,31.261999,121.443898,dph,7002,0.0,694476,36.0
605,r76293,2017-02-04 11:36:08,31.261857,121.439199,dph,5736,0.0,795418,34.0
606,r76293,2017-02-04 11:37:18,31.26299,121.442209,dph,5736,0.0,795472,36.0
607,r76293,2017-02-04 11:47:14,31.262103000000003,121.440051,dph,5737,0.0,795685,36.0
668,r5156,2017-02-04 19:13:55,31.230187,121.449168,dph,1955,0.0,190367,37.0
669,r5156,2017-02-04 19:14:00,31.230207,121.449175,dph,1955,0.0,190369,37.0
670,r5156,2017-02-04 19:14:05,31.230194,121.449178,dph,1955,0.0,190370,37.0
732,r76293,2017-02-04 11:37:13,31.262984000000003,121.442216,dph,5736,0.0,795471,36.0
839,r2579,2017-02-04 19:57:29,31.262044,121.443947,dph,22095,0.0,2074241,36.0
1117,r72992,2017-02-04 19:51:17,31.247138,121.466522,dph,6204,20.5,726963,19.0
1224,r34782,2017-02-04 08:19:31,31.241128000000003,121.462944,dph,5633,16.4,478298,42.0
1225,r34782,2017-02-04 08:19:36,31.241248,121.462722,dph,5633,17.1,478301,42.0
1232,r34782,2017-02-04 17:08:32,31.246273,121.461678,dph,5635,6.1,478646,43.0
1248,r77961,2017-02-04 06:39:32,31.270456,121.452984,dph,2905,84.2,282582,39.0
1324,r33986,2017-02-04 07:42:59,31.270074,121.469949,dph,1292,2.6,129030,45.0
1518,r66869,2017-02-04 03:10:42,31.301246000000006,121.509444,dph,1776,15.2,255981,50.0
1554,r60563,2017-02-04 07:40:43,31.22001,121.412586,dph,3908,25.6,433122,7.0
1701,r34782,2017-02-04 08:11:41,31.228521,121.46703,dph,5631,10.0,478104,44.0
1702,r34782,2017-02-04 08:11:46,31.228536,121.467154,dph,5631,0.5,478106,44.0
3117,r60563,2017-02-04 12:22:13,31.220031,121.412619,dph,3909,8.9,433382,7.0
3496,r55977,2017-02-04 16:17:30,31.272627000000004,121.45158700000002,dph,13600,87.9,1310023,39.0
3617,r21226,2017-02-04 16:31:54,31.222713,121.356568,dph,4818,17.6,359917,2.0
3799,r77084,2017-02-04 23:09:12,31.22475,121.356606,dph,1585,45.3,202482,2.0
3800,r77084,2017-02-04 23:10:57,31.222657,121.3565,dph,1585,1.4,202543,2.0
3801,r77084,2017-02-04 23:11:02,31.222624,121.356518,dph,1585,12.2,202546,2.0
3802,r77084,2017-02-04 23:13:32,31.225357,121.37218500000002,dph,1588,73.1,202793,14.0
3816,r60563,2017-02-04 07:40:23,31.220184000000003,121.411153,dph,3908,11.2,433102,7.0
3817,r60563,2017-02-04 12:22:18,31.220123,121.412528,dph,3909,16.3,433389,7.0
3818,r60563,2017-02-04 12:22:23,31.220325,121.412347,dph,3909,16.3,433394,7.0
4080,r34782,2017-02-04 08:11:56,31.228561,121.467183,dph,5631,3.9,478108,44.0
4083,r34782,2017-02-04 08:18:46,31.240415,121.464456,dph,5633,4.2,478275,42.0
4084,r34782,2017-02-04 08:19:51,31.242146,121.463023,dph,5633,20.0,478311,42.0
4085,r34782,2017-02-04 08:19:56,31.242341,121.463003,dph,5633,17.2,478314,42.0
4093,r34782,2017-02-04 17:08:22,31.246167,121.461599,dph,5635,4.5,478640,43.0
4094,r34782,2017-02-04 17:08:27,31.246178000000004,121.461696,dph,5635,13.0,478644,43.0
4102,r34782,2017-02-04 17:12:07,31.261955,121.453946,dph,5638,58.8,478843,38.0
4103,r34782,2017-02-04 17:12:22,31.261327,121.451035,dph,5638,66.9,478857,38.0
4104,r34782,2017-02-04 17:12:27,31.261123,121.45012,dph,5638,63.7,478861,38.0
5974,r72992,2017-02-04 19:50:54,31.249905,121.465532,dph,6204,56.6,726944,19.0
5975,r72992,2017-02-04 19:50:59,31.249254,121.465716,dph,6204,56.9,726950,19.0
5976,r72992,2017-02-04 19:51:07,31.247953000000006,121.46641499999998,dph,6204,50.3,726960,19.0
5977,r72992,2017-02-04 19:51:12,31.247382,121.466586,dph,6204,39.5,726963,19.0
5978,r72992,2017-02-04 19:51:22,31.246934000000003,121.466507,dph,6204,20.7,726968,19.0
5979,r72992,2017-02-04 19:51:27,31.246765000000003,121.466119,dph,6204,40.7,726981,19.0
5980,r72992,2017-02-04 19:51:32,31.246635,121.465513,dph,6205,41.5,726987,19.0
