,car_id,date_time,lat,lon,power_mode,mileage,speed,fuel_consumption,grid
1345,r36310,2017-02-01 08:24:56,31.293321,121.438642,dph,4841,74.8,428255,18.0
1346,r36310,2017-02-01 08:25:01,31.293101,121.437557,dph,4841,76.4,428262,18.0
1347,r36310,2017-02-01 08:25:06,31.292903000000006,121.436434,dph,4842,78.2,428271,18.0
1348,r36310,2017-02-01 08:25:11,31.292735,121.435293,dph,4842,78.2,428277,18.0
2806,r31568,2017-02-01 10:44:16,31.293534,121.439924,dph,5689,76.0,519821,18.0
2807,r31568,2017-02-01 10:44:21,31.293289,121.438823,dph,5689,77.2,519825,18.0
5522,r77084,2017-02-01 15:52:07,31.245121,121.466984,dph,1362,0.0,171089,19.0
5523,r77084,2017-02-01 15:52:12,31.245101,121.46698899999998,dph,1362,0.0,171090,19.0
5567,r56803,2017-02-01 15:28:23,31.172316,121.343889,dph,2320,0.0,49611,12.0
5596,r5307,2017-02-01 11:30:32,31.239266,121.409897,dph,1934,0.0,226741,28.0
5860,r29661,2017-02-01 21:10:00,31.237535,121.477335,dph,6646,0.1,663993,46.0
6250,r29661,2017-02-01 21:10:05,31.237529,121.47736100000002,dph,6646,0.0,663995,46.0
6251,r29661,2017-02-01 21:10:10,31.237527000000004,121.47737,dph,6646,0.0,663996,46.0
6252,r29661,2017-02-01 21:10:15,31.237535,121.477367,dph,6646,0.0,663997,46.0
6297,r56803,2017-02-01 15:28:18,31.172323,121.343881,dph,2320,0.0,49609,12.0
7227,r60761,2017-02-01 19:07:55,31.304374,121.509848,dph,4999,0.2,531679,50.0
7489,r62488,2017-02-01 16:36:52,31.2061,121.554932,dph,3091,71.7,309907,10.0
7490,r62488,2017-02-01 16:36:57,31.206111,121.553846,dph,3091,75.4,309919,10.0
7491,r62488,2017-02-01 16:37:02,31.206069,121.552739,dph,3092,74.2,309925,10.0
7492,r62488,2017-02-01 16:37:07,31.205943,121.551648,dph,3092,74.3,309930,10.0
7493,r62488,2017-02-01 16:37:12,31.205711,121.550576,dph,3092,75.4,309933,10.0
10043,r60761,2017-02-01 19:08:00,31.304387,121.509945,dph,4999,0.0,531680,50.0
14607,r60563,2017-02-01 15:57:14,31.292589000000003,121.435597,dph,3736,65.6,417105,18.0
14608,r60563,2017-02-01 15:57:19,31.292738,121.436539,dph,3736,62.7,417108,18.0
14609,r60563,2017-02-01 15:57:24,31.292898,121.437405,dph,3736,57.4,417109,18.0
