,car_id,date_time,lat,lon,power_mode,mileage,speed,fuel_consumption,grid
330,r69591,2017-01-06 22:10:00,31.235402,121.409659,hsy,608.0,0.0,77696,28.0
1559,r62445,2017-01-06 12:57:18,31.214825,121.410012,dph,464.0,0.0,50195,29.0
1564,r1933,2017-01-06 13:06:04,31.261226,121.437771,dph,283.0,0.1,27957,34.0
1569,r42802,2017-01-06 06:33:36,31.252686,121.433971,dph,1070.0,0.0,120631,32.0
1635,r62445,2017-01-06 10:19:55,31.250439,121.434878,dph,444.0,24.7,47511,32.0
2547,r50107,2017-01-06 00:50:41,31.172718,121.340061,dph,543.0,49.5,57950,12.0
2548,r50107,2017-01-06 00:50:46,31.173094,121.340726,dph,543.0,57.5,57960,12.0
2549,r50107,2017-01-06 00:50:56,31.173831,121.3419,dph,543.0,44.5,57964,12.0
2550,r50107,2017-01-06 00:51:01,31.17422,121.342478,dph,543.0,57.3,57977,12.0
3104,r62445,2017-01-06 10:20:00,31.250548,121.434729,dph,444.0,10.1,47513,32.0
3129,r62445,2017-01-06 12:57:13,31.214807,121.410051,dph,464.0,5.7,50193,29.0
3171,r1933,2017-01-06 10:56:42,31.273168,121.450422,dph,277.0,2.3,27156,39.0
3172,r1933,2017-01-06 10:56:47,31.273179,121.450431,dph,277.0,3.0,27158,39.0
3173,r1933,2017-01-06 10:56:52,31.27317,121.450372,dph,277.0,10.6,27161,39.0
3174,r1933,2017-01-06 10:56:57,31.273141,121.450205,dph,277.0,4.8,27163,39.0
3175,r1933,2017-01-06 10:57:02,31.273128000000003,121.450162,dph,277.0,2.6,27165,39.0
3176,r1933,2017-01-06 10:57:07,31.273127,121.450118,dph,277.0,7.5,27167,39.0
3333,r42802,2017-01-06 06:33:41,31.252686,121.433972,dph,1070.0,0.0,120633,32.0
3334,r42802,2017-01-06 06:33:46,31.252636,121.43396,dph,1070.0,9.0,120636,32.0
3335,r42802,2017-01-06 06:33:51,31.25243,121.433906,dph,1070.0,16.3,120640,32.0
3378,r45257,2017-01-06 07:33:21,31.208459,121.51988,hsy,7329.0,0.0,598877,21.0
3506,r72203,2017-01-06 10:59:34,31.191126,121.417549,hsy,4791.0,0.0,686717,30.0
