,car_id,date_time,lat,lon,power_mode,mileage,speed,fuel_consumption,grid
13,r72515,2017-01-11 08:12:59,31.236494,121.405825,hsy,4731.0,0.0,479270.0,28.0
1628,r77961,2017-01-11 20:02:26,31.17472,121.342888,dph,1280.0,46.1,128668.0,12.0
1739,r72515,2017-01-11 08:09:14,31.236490000000003,121.405975,dph,4731.0,6.2,479185.0,28.0
1740,r72515,2017-01-11 08:09:19,31.236498,121.405968,dph,4731.0,0.1,479187.0,28.0
1741,r72515,2017-01-11 08:09:34,31.236537,121.405942,dph,4731.0,0.0,479192.0,28.0
1742,r72515,2017-01-11 08:09:49,31.236536,121.405936,dph,4731.0,0.7,479197.0,28.0
1815,r47812,2017-01-11 07:40:16,31.225065,121.466198,dph,950.0,43.7,57337.0,44.0
3252,r75987,2017-01-11 16:36:50,31.225539,121.465491,dph,3644.0,68.7,508071.0,44.0
3266,r75987,2017-01-11 16:38:00,31.235487,121.46198400000002,dph,3645.0,55.4,508131.0,41.0
3267,r75987,2017-01-11 16:38:10,31.236902,121.4616,dph,3646.0,63.6,508152.0,41.0
3268,r75987,2017-01-11 16:38:15,31.237622,121.46123500000002,dph,3646.0,59.5,508155.0,41.0
3269,r75987,2017-01-11 16:38:20,31.238273,121.460829,dph,3646.0,58.5,508160.0,41.0
3270,r75987,2017-01-11 16:38:25,31.238941,121.460422,dph,3646.0,62.2,508168.0,41.0
3271,r75987,2017-01-11 16:38:30,31.239636,121.460026,dph,3646.0,60.5,508173.0,41.0
3325,r75987,2017-01-11 16:43:10,31.270186,121.469369,dph,3650.0,72.9,508488.0,45.0
3345,r75987,2017-01-11 16:45:00,31.277147,121.475082,dph,3651.0,25.2,508545.0,47.0
3346,r75987,2017-01-11 16:45:15,31.276737,121.475341,dph,3651.0,26.2,508557.0,47.0
3347,r75987,2017-01-11 16:45:30,31.276376000000006,121.475086,dph,3651.0,4.0,508563.0,47.0
3348,r75987,2017-01-11 16:45:35,31.276381,121.475086,dph,3651.0,0.1,508566.0,47.0
3349,r75987,2017-01-11 16:45:40,31.276382,121.475079,dph,3651.0,0.0,508568.0,47.0
3350,r75987,2017-01-11 16:45:45,31.27638,121.475073,dph,3651.0,0.0,508571.0,47.0
3351,r75987,2017-01-11 16:45:50,31.27638,121.475073,dph,3651.0,0.0,508573.0,47.0
3352,r75987,2017-01-11 16:45:55,31.276383000000006,121.475071,dph,3651.0,1.8,508575.0,47.0
3353,r75987,2017-01-11 16:46:00,31.276403,121.475041,dph,3651.0,7.0,508578.0,47.0
3381,r75987,2017-01-11 20:57:38,31.276389,121.475022,dph,3651.0,6.3,508747.0,47.0
3382,r75987,2017-01-11 20:57:48,31.276051,121.475058,dph,3651.0,28.7,508759.0,47.0
3415,r75987,2017-01-11 21:01:31,31.279343,121.475076,dph,3653.0,49.1,508972.0,47.0
3416,r75987,2017-01-11 21:01:36,31.279686,121.475629,dph,3653.0,48.5,508978.0,47.0
3417,r75987,2017-01-11 21:01:41,31.279939,121.476255,dph,3653.0,42.5,508981.0,47.0
3418,r75987,2017-01-11 21:01:46,31.28011,121.476664,dph,3653.0,18.3,508983.0,48.0
3419,r75987,2017-01-11 21:01:51,31.280152,121.476732,dph,3653.0,0.1,508985.0,48.0
3420,r75987,2017-01-11 21:01:56,31.28013,121.476737,dph,3653.0,0.0,508988.0,48.0
