,car_id,date_time,lat,lon,power_mode,mileage,speed,fuel_consumption,grid
9,r72515,2017-01-10 08:32:10,31.236336,121.40521499999998,hsy,4636.0,0.0,466352.0,28.0
10,r72515,2017-01-10 10:21:24,31.2365,121.405272,hsy,4639.0,0.0,466772.0,28.0
130,r72515,2017-01-10 08:32:05,31.236337,121.40522,hsy,4636.0,0.0,466352.0,28.0
131,r72515,2017-01-10 10:21:29,31.236504,121.405278,hsy,4639.0,0.0,466772.0,28.0
1063,r72515,2017-01-10 10:19:24,31.236733,121.405459,dph,4638.0,0.0,466718.0,28.0
1106,r72515,2017-01-10 08:30:40,31.236319,121.405159,dph,4636.0,15.4,466313.0,28.0
1107,r72515,2017-01-10 10:19:54,31.236261,121.40501299999998,dph,4639.0,3.7,466733.0,28.0
1263,r77961,2017-01-10 17:16:15,31.271146,121.452354,dph,1170.0,92.2,117952.0,39.0
3791,r15130,2017-01-10 13:38:44,31.293664,121.439956,dph,5748.0,13.0,478796.0,18.0
3792,r15130,2017-01-10 13:38:49,31.293614,121.439755,dph,5748.0,15.0,478798.0,18.0
3793,r15130,2017-01-10 13:38:54,31.293551,121.439487,dph,5748.0,22.7,478801.0,18.0
3794,r15130,2017-01-10 13:38:59,31.293463,121.43908799999998,dph,5748.0,31.8,478805.0,18.0
3795,r15130,2017-01-10 13:39:04,31.293366,121.438631,dph,5748.0,29.8,478807.0,18.0
3796,r15130,2017-01-10 13:39:09,31.293284000000003,121.438223,dph,5749.0,29.1,478809.0,18.0
3797,r15130,2017-01-10 13:39:14,31.293205,121.437811,dph,5749.0,25.0,478811.0,18.0
3798,r15130,2017-01-10 13:39:19,31.293129,121.437436,dph,5749.0,29.7,478815.0,18.0
3799,r15130,2017-01-10 13:39:24,31.293036,121.436941,dph,5749.0,37.9,478821.0,18.0
3800,r15130,2017-01-10 13:39:29,31.29295,121.436399,dph,5749.0,33.8,478822.0,18.0
3801,r15130,2017-01-10 13:39:34,31.292877,121.435967,dph,5749.0,29.3,478823.0,18.0
3802,r15130,2017-01-10 13:39:39,31.292811,121.435523,dph,5749.0,30.7,478826.0,18.0
3803,r15130,2017-01-10 13:39:44,31.292744,121.435028,dph,5749.0,37.1,478831.0,18.0
4091,r15130,2017-01-10 15:16:17,31.292523,121.435756,dph,5756.0,63.3,479674.0,18.0
4092,r15130,2017-01-10 15:16:22,31.292687,121.436682,dph,5757.0,64.6,479679.0,18.0
4093,r15130,2017-01-10 15:16:27,31.292865000000006,121.437616,dph,5757.0,65.1,479683.0,18.0
4094,r15130,2017-01-10 15:16:32,31.293063,121.438548,dph,5757.0,65.3,479688.0,18.0
4095,r15130,2017-01-10 15:16:37,31.293268,121.439487,dph,5757.0,65.2,479694.0,18.0
6150,r72515,2017-01-10 08:29:20,31.239967,121.40516399999998,dph,4636.0,10.6,466253.0,28.0
6151,r72515,2017-01-10 08:29:25,31.239831,121.405179,dph,4636.0,12.7,466257.0,28.0
6152,r72515,2017-01-10 08:29:30,31.239615,121.405176,dph,4636.0,21.6,466262.0,28.0
6153,r72515,2017-01-10 08:29:35,31.239287,121.405191,dph,4636.0,26.8,466267.0,28.0
6154,r72515,2017-01-10 08:29:40,31.238927,121.405171,dph,4636.0,26.2,466270.0,28.0
6155,r72515,2017-01-10 08:29:45,31.238618,121.40521,dph,4636.0,26.9,466275.0,28.0
6156,r72515,2017-01-10 08:29:50,31.238388,121.405261,dph,4636.0,13.8,466275.0,28.0
6157,r72515,2017-01-10 08:29:55,31.238224,121.405301,dph,4636.0,15.5,466279.0,28.0
6158,r72515,2017-01-10 08:30:00,31.238034000000006,121.405318,dph,4636.0,16.1,466282.0,28.0
6159,r72515,2017-01-10 08:30:05,31.237856,121.405363,dph,4636.0,11.3,466284.0,28.0
6160,r72515,2017-01-10 08:30:10,31.237705,121.405385,dph,4636.0,10.6,466287.0,28.0
6161,r72515,2017-01-10 08:30:15,31.237494,121.405483,dph,4636.0,26.0,466295.0,28.0
6162,r72515,2017-01-10 08:30:20,31.237192,121.405553,dph,4636.0,26.8,466299.0,28.0
6163,r72515,2017-01-10 08:30:25,31.236853000000004,121.405507,dph,4636.0,23.0,466301.0,28.0
6164,r72515,2017-01-10 08:30:30,31.23655,121.40539,dph,4636.0,24.2,466306.0,28.0
6165,r72515,2017-01-10 08:30:35,31.236414,121.405273,dph,4636.0,4.6,466307.0,28.0
6166,r72515,2017-01-10 08:30:45,31.236191,121.405022,dph,4636.0,9.1,466315.0,28.0
6167,r72515,2017-01-10 08:30:50,31.236186,121.40504,dph,4636.0,0.0,466317.0,28.0
6168,r72515,2017-01-10 08:30:55,31.236186,121.405049,dph,4636.0,3.1,466319.0,28.0
6169,r72515,2017-01-10 08:31:00,31.236187,121.405052,dph,4636.0,3.5,466322.0,28.0
6170,r72515,2017-01-10 08:31:05,31.23618,121.405056,dph,4636.0,0.2,466326.0,28.0
6171,r72515,2017-01-10 08:31:10,31.236196000000003,121.405072,dph,4636.0,10.6,466330.0,28.0
6172,r72515,2017-01-10 08:31:15,31.236287,121.405132,dph,4636.0,13.0,466334.0,28.0
6173,r72515,2017-01-10 08:31:20,31.236399,121.405241,dph,4636.0,9.0,466337.0,28.0
6174,r72515,2017-01-10 08:31:25,31.236404,121.405278,dph,4636.0,0.0,466339.0,28.0
6175,r72515,2017-01-10 08:31:30,31.236397,121.40528700000002,dph,4636.0,0.0,466340.0,28.0
6176,r72515,2017-01-10 08:31:35,31.236395,121.40528799999998,dph,4636.0,0.0,466342.0,28.0
6177,r72515,2017-01-10 08:31:40,31.236388,121.405286,dph,4636.0,2.0,466344.0,28.0
6178,r72515,2017-01-10 08:31:45,31.236361,121.405267,dph,4636.0,2.9,466346.0,28.0
6179,r72515,2017-01-10 08:31:50,31.236335,121.40525,dph,4636.0,1.1,466348.0,28.0
6180,r72515,2017-01-10 08:31:55,31.23635,121.40525,dph,4636.0,1.7,466349.0,28.0
6181,r72515,2017-01-10 08:32:00,31.236342,121.405234,dph,4636.0,0.0,466351.0,28.0
6212,r72515,2017-01-10 10:19:29,31.236736,121.405449,dph,4639.0,9.2,466721.0,28.0
6213,r72515,2017-01-10 10:19:34,31.236629,121.40537,dph,4639.0,9.6,466723.0,28.0
6214,r72515,2017-01-10 10:19:39,31.236514,121.40528799999998,dph,4639.0,13.5,466727.0,28.0
6215,r72515,2017-01-10 10:19:44,31.236405,121.405137,dph,4639.0,13.5,466729.0,28.0
6216,r72515,2017-01-10 10:19:49,31.236295,121.405025,dph,4639.0,3.4,466731.0,28.0
6217,r72515,2017-01-10 10:19:59,31.236247,121.405003,dph,4639.0,4.1,466735.0,28.0
6221,r72515,2017-01-10 10:20:19,31.236282,121.405048,dph,4639.0,16.4,466747.0,28.0
6222,r72515,2017-01-10 10:20:24,31.236391,121.405208,dph,4639.0,10.8,466750.0,28.0
6223,r72515,2017-01-10 10:20:29,31.236442,121.405334,dph,4639.0,3.3,466752.0,28.0
6224,r72515,2017-01-10 10:20:34,31.236443,121.405303,dph,4639.0,0.0,466754.0,28.0
6225,r72515,2017-01-10 10:20:39,31.236442,121.405282,dph,4639.0,0.0,466756.0,28.0
6226,r72515,2017-01-10 10:20:44,31.236454,121.405274,dph,4639.0,1.5,466758.0,28.0
6227,r72515,2017-01-10 10:20:49,31.236463,121.405263,dph,4639.0,1.1,466760.0,28.0
6228,r72515,2017-01-10 10:20:54,31.236466,121.405258,dph,4639.0,1.8,466762.0,28.0
6229,r72515,2017-01-10 10:20:59,31.236468,121.405245,dph,4639.0,0.9,466763.0,28.0
6230,r72515,2017-01-10 10:21:04,31.236476,121.405241,dph,4639.0,0.0,466765.0,28.0
6231,r72515,2017-01-10 10:21:09,31.236482,121.405242,dph,4639.0,0.5,466767.0,28.0
6232,r72515,2017-01-10 10:21:14,31.236485,121.405254,dph,4639.0,0.0,466770.0,28.0
6233,r72515,2017-01-10 10:21:19,31.236483000000003,121.405264,dph,4639.0,0.0,466772.0,28.0
6234,r72515,2017-01-10 13:14:46,31.238595,121.405253,dph,4639.0,35.3,466832.0,28.0
6235,r72515,2017-01-10 13:14:51,31.239016,121.405212,dph,4639.0,28.4,466833.0,28.0
6236,r72515,2017-01-10 13:14:56,31.239253,121.405227,dph,4639.0,13.5,466835.0,28.0
6237,r72515,2017-01-10 13:15:01,31.239426,121.405244,dph,4639.0,11.3,466838.0,28.0
6238,r72515,2017-01-10 13:15:06,31.239462,121.405242,dph,4639.0,0.1,466840.0,28.0
6239,r72515,2017-01-10 13:15:11,31.23946,121.405245,dph,4639.0,0.0,466842.0,28.0
6240,r72515,2017-01-10 13:15:16,31.239461,121.405246,dph,4639.0,0.0,466844.0,28.0
6241,r72515,2017-01-10 13:15:21,31.239461,121.405246,dph,4639.0,0.0,466846.0,28.0
6242,r72515,2017-01-10 13:15:26,31.239461,121.405246,dph,4639.0,0.0,466849.0,28.0
6243,r72515,2017-01-10 13:15:31,31.239461,121.405247,dph,4639.0,0.0,466851.0,28.0
6244,r72515,2017-01-10 13:15:36,31.239469,121.405247,dph,4639.0,3.7,466854.0,28.0
6245,r72515,2017-01-10 13:15:46,31.239723,121.405263,dph,4639.0,5.1,466861.0,28.0
6246,r72515,2017-01-10 13:15:51,31.239791,121.405346,dph,4639.0,15.1,466866.0,28.0
6247,r72515,2017-01-10 13:15:56,31.2398,121.40573700000002,dph,4639.0,32.2,466878.0,28.0
6248,r72515,2017-01-10 13:16:01,31.239926,121.406202,dph,4639.0,31.4,466883.0,28.0
6812,r72515,2017-01-10 16:08:11,31.246432,121.460202,dph,4649.0,34.8,469064.0,43.0
6813,r72515,2017-01-10 16:08:16,31.246371000000003,121.460651,dph,4649.0,26.2,469064.0,43.0
6814,r72515,2017-01-10 16:08:21,31.246294,121.461,dph,4649.0,23.8,469067.0,43.0
6815,r72515,2017-01-10 16:08:26,31.246238,121.461284,dph,4649.0,13.3,469068.0,43.0
6816,r72515,2017-01-10 16:08:31,31.246223,121.461332,dph,4649.0,0.8,469070.0,43.0
6817,r72515,2017-01-10 16:08:36,31.246228,121.461335,dph,4649.0,0.0,469071.0,43.0
6818,r72515,2017-01-10 16:08:41,31.246232,121.461323,dph,4649.0,0.0,469073.0,43.0
6819,r72515,2017-01-10 16:08:46,31.246229,121.461322,dph,4649.0,0.0,469074.0,43.0
6820,r72515,2017-01-10 16:08:51,31.246229,121.461323,dph,4649.0,0.0,469076.0,43.0
6821,r72515,2017-01-10 16:08:56,31.24623,121.461323,dph,4649.0,0.0,469077.0,43.0
6822,r72515,2017-01-10 16:09:01,31.24623,121.461323,dph,4649.0,0.0,469079.0,43.0
6823,r72515,2017-01-10 16:09:06,31.24623,121.461323,dph,4649.0,0.0,469080.0,43.0
6824,r72515,2017-01-10 16:09:11,31.24623,121.461323,dph,4649.0,0.0,469082.0,43.0
6825,r72515,2017-01-10 16:09:16,31.24623,121.461322,dph,4649.0,0.0,469083.0,43.0
6826,r72515,2017-01-10 16:09:21,31.246232,121.461321,dph,4649.0,0.0,469084.0,43.0
6827,r72515,2017-01-10 16:09:26,31.246232,121.46132,dph,4649.0,0.0,469086.0,43.0
6828,r72515,2017-01-10 16:09:31,31.246232,121.46132,dph,4649.0,0.0,469087.0,43.0
6829,r72515,2017-01-10 16:09:36,31.246232,121.461319,dph,4649.0,0.0,469089.0,43.0
6830,r72515,2017-01-10 16:09:41,31.246232,121.461319,dph,4649.0,0.0,469090.0,43.0
6831,r72515,2017-01-10 16:09:46,31.246231,121.461319,dph,4649.0,0.0,469092.0,43.0
6832,r72515,2017-01-10 16:09:51,31.246231,121.461318,dph,4649.0,2.5,469094.0,43.0
6833,r72515,2017-01-10 16:09:56,31.246211,121.461507,dph,4649.0,22.5,469102.0,43.0
6834,r72515,2017-01-10 16:10:01,31.24616,121.461974,dph,4649.0,33.9,469110.0,43.0
6835,r72515,2017-01-10 16:10:06,31.246166,121.462555,dph,4649.0,42.7,469118.0,43.0
6836,r72515,2017-01-10 16:10:11,31.246166,121.463179,dph,4649.0,39.5,469122.0,43.0
6837,r72515,2017-01-10 16:10:16,31.246209000000004,121.463738,dph,4649.0,39.3,469126.0,43.0
6838,r72515,2017-01-10 16:10:21,31.246278000000004,121.464329,dph,4649.0,42.2,469130.0,43.0
6839,r72515,2017-01-10 16:10:26,31.24636,121.464947,dph,4649.0,43.8,469136.0,43.0
6840,r72515,2017-01-10 16:10:31,31.246479,121.465539,dph,4649.0,38.0,469137.0,19.0
6841,r72515,2017-01-10 16:10:36,31.246591,121.466099,dph,4650.0,40.3,469143.0,19.0
6842,r72515,2017-01-10 16:10:41,31.24671,121.466689,dph,4650.0,46.3,469151.0,19.0
6843,r72515,2017-01-10 16:10:46,31.246857,121.467323,dph,4650.0,41.5,469153.0,19.0
6844,r72515,2017-01-10 16:10:51,31.246978,121.467899,dph,4650.0,35.5,469154.0,19.0
6845,r72515,2017-01-10 16:10:56,31.247082,121.468345,dph,4650.0,34.1,469158.0,19.0
6846,r72515,2017-01-10 16:11:01,31.247203000000006,121.468896,dph,4650.0,43.9,469167.0,19.0
6847,r72515,2017-01-10 16:11:06,31.247346000000004,121.469522,dph,4650.0,45.0,469172.0,19.0
7815,r72515,2017-01-10 18:03:12,31.228496000000003,121.46966299999998,dph,4669.0,34.4,472197.0,44.0
7816,r72515,2017-01-10 18:03:17,31.228386,121.469412,dph,4669.0,7.4,472198.0,44.0
7817,r72515,2017-01-10 18:03:22,31.228454,121.469377,dph,4669.0,0.0,472200.0,44.0
7818,r72515,2017-01-10 18:03:27,31.228462,121.469355,dph,4669.0,0.0,472202.0,44.0
7819,r72515,2017-01-10 18:03:32,31.22848,121.469299,dph,4669.0,2.9,472204.0,44.0
7820,r72515,2017-01-10 18:03:37,31.228541,121.469203,dph,4669.0,3.3,472206.0,44.0
7821,r72515,2017-01-10 18:03:42,31.228537,121.469206,dph,4669.0,0.0,472207.0,44.0
